"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"2",0,"220054000c504e5354303420",1689830922,"0","0","0.8",0.93,0.93,75,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,12,635,26.14,46.96,1,19.6,63.8,"na","na",285,278,388,229,27,2023-07-20 07:28:42,10.0603875,26.14,46.96,17.2641354166667
"3",0,"220054000c504e5354303420",1689830927,"0","0","0.94",3.22,12.63,102,11,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,11,635,26.12,46.99,1,19.6,63.8,"na","na",285,278,388,230,34,2023-07-20 07:28:47,11.2491654166667,26.12,46.99,17.2645229166667
"4",0,"220054000c504e5354303420",1689830932,"0","0","0.78",1.12,1.15,80,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,11,635,26.12,46.96,1,19.6,63.8,"na","na",284,278,389,230,26,2023-07-20 07:28:52,10.0632979166667,26.12,46.96,17.2666520833333
"5",0,"220054000c504e5354303420",1689830937,"0","0","0.85",3.51,5.98,73,7,4,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,13,635,26.12,46.98,1,19.6,63.8,"na","na",285,278,387,229,29,2023-07-20 07:28:57,11.04854875,26.12,46.98,17.2688770833333
"6",0,"220054000c504e5354303420",1689830942,"0","0","0.72",2.41,4.14,83,9,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,10,634,26.14,46.95,1,19.6,63.9,"na","na",284,278,389,232,46,2023-07-20 07:29:02,10.2468,26.14,46.95,17.2488895833333
"7",0,"220054000c504e5354303420",1689830947,"0","0","0.78",2.86,6.16,88,7,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,14,634,26.11,46.92,1,19.5,63.8,"na","na",284,278,389,231,48,2023-07-20 07:29:07,10.59172,26.11,46.92,17.37459375
"9",0,"220054000c504e5354303420",1689830952,"0","0","0.84",1.79,2.03,85,9,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,10,634,26.1,46.93,1,19.5,63.9,"na","na",285,278,388,227,54,2023-07-20 07:29:12,10.1541075,26.1,46.93,17.3529645833333
"10",0,"220054000c504e5354303420",1689830957,"0","0","0.73",2.47,15.98,79,12,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,10,634,26.11,46.91,1,19.5,63.9,"na","na",285,278,386,231,69,2023-07-20 07:29:17,10.2523029166667,26.11,46.91,17.3692729166667
"11",0,"220054000c504e5354303420",1689830962,"0","0","0.78",4.11,15.68,73,11,5,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,9,634,26.08,46.93,1,19.5,64,"na","na",286,278,386,230,52,2023-07-20 07:29:22,12.2463917857143,26.08,46.93,17.3762479166667
"12",0,"220054000c504e5354303420",1689830967,"0","0","0.95",3.84,10.01,82,10,5,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,12,634,26.1,47.02,1,19.5,64.1,"na","na",282,278,386,231,65,2023-07-20 07:29:27,12.1550141666667,26.1,47.02,17.2673354166667
"13",0,"220054000c504e5354303420",1689830972,"0","0","1.12",5.41,10.29,83,12,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,12,634,26.07,47.04,1,19.5,64.1,"na","na",286,278,388,235,67,2023-07-20 07:29:32,12.5381297023809,26.07,47.04,17.1605604166667
"14",0,"220054000c504e5354303420",1689830977,"0","0","0.95",5.26,11.35,70,11,3,2,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,8,634,26.08,47.09,1,19.5,64.1,"na","na",285,278,386,233,30,2023-07-20 07:29:37,12.5264555357143,26.08,47.09,17.04883125
"16",0,"220054000c504e5354303420",1689830982,"0","0","0.96",3.95,27.58,84,15,3,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407,13,634,26.07,47.14,1,19.5,64.1,"na","na",286,278,384,229,38,2023-07-20 07:29:42,12.1389241666667,26.07,47.14,17.5319104166667
"17",0,"220054000c504e5354303420",1689830987,"0","0","0.83",2.84,4.68,83,15,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,9,633,26.07,47.15,1,19.5,64,"na","na",287,278,385,228,32,2023-07-20 07:29:47,10.52681125,26.07,47.15,17.4930104166667
"18",0,"220054000c504e5354303420",1689830992,"0","0","1.03",4.39,33.04,96,11,4,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421,11,633,26.03,47.09,1,19.5,64,"na","na",287,278,384,231,35,2023-07-20 07:29:52,12.1218663690476,26.03,47.09,17.32699375
"19",0,"220054000c504e5354303420",1689830997,"0","0","0.75",2.9,10.46,85,10,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,10,633,26.03,47.06,1,19.5,64,"na","na",286,278,382,231,37,2023-07-20 07:29:57,10.4965183333333,26.03,47.06,17.4260104166667
"20",0,"220054000c504e5354303420",1689831002,"0","0","0.74",2.28,31.7,81,4,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,424,12,633,26.03,47.06,1,19.5,63.9,"na","na",286,278,381,231,50,2023-07-20 07:30:02,10.17399625,26.03,47.06,17.4549020833333
"21",0,"220054000c504e5354303420",1689831007,"0","0","0.94",3.06,16,77,13,6,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,10,633,26.05,47.04,1,19.5,63.9,"na","na",286,278,379,227,32,2023-07-20 07:30:07,10.6053633333333,26.05,47.04,17.6564270833333
"23",0,"220054000c504e5354303420",1689831012,"0","0","0.78",3.1,17.02,91,8,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,13,633,26.05,47.01,1,19.5,64,"na","na",286,278,378,226,27,2023-07-20 07:30:12,10.7585175,26.05,47.01,17.9634895833333
"24",0,"220054000c504e5354303420",1689831017,"0","0","0.78",1.89,14,88,9,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,11,633,26.03,47.03,1,19.5,64.1,"na","na",286,278,376,229,23,2023-07-20 07:30:17,10.1710625,26.03,47.03,17.7261104166667
"25",0,"220054000c504e5354303420",1689831022,"0","0","0.57",1.37,13.07,88,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,10,633,26.03,47.09,1,19.5,64.1,"na","na",288,278,378,230,20,2023-07-20 07:30:22,10.1093079166667,26.03,47.09,17.7540520833333
"26",0,"220054000c504e5354303420",1689831027,"0","0","0.55",2.14,9.06,83,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,14,633,26,47.14,1,19.5,64.1,"na","na",286,278,375,228,19,2023-07-20 07:30:27,10.1445866666667,26,47.14,17.67258125
"27",0,"220054000c504e5354303420",1689831032,"0","0","0.6",1.39,19.42,80,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,11,633,26.03,47.12,1,19.5,64.1,"na","na",286,278,378,231,20,2023-07-20 07:30:32,10.1134454166667,26.03,47.12,17.7552270833333
"28",0,"220054000c504e5354303420",1689831037,"0","0","0.6",4,9.08,74,8,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,12,633,25.99,47.17,1,19.5,64.1,"na","na",285,278,379,231,24,2023-07-20 07:30:37,12.3003641666667,25.99,47.17,17.8326145833333
"30",0,"220054000c504e5354303420",1689831042,"0","0","0.89",2.7,3.74,78,7,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,9,633,26,47.19,1,19.4,64.5,"na","na",284,278,379,230,21,2023-07-20 07:30:42,10.40232,26,47.19,17.9368104166667
"31",0,"220054000c504e5354303420",1689831047,"0","0","0.78",1.2,1.23,72,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,12,633,26,47.19,1,19.4,64.2,"na","na",286,278,378,231,19,2023-07-20 07:30:47,10.0728995833333,26,47.19,18.1181479166667
"32",0,"220054000c504e5354303420",1689831052,"0","0","0.79",2.15,2.7,93,12,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,11,633,25.99,47.15,1,19.4,64.3,"na","na",287,278,377,233,17,2023-07-20 07:30:52,10.1439820833333,25.99,47.15,17.9941854166667
"33",0,"220054000c504e5354303420",1689831057,"0","0","1.13",2.53,2.82,97,13,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,13,633,25.99,47.24,1,19.4,64.3,"na","na",285,278,376,233,19,2023-07-20 07:30:57,10.29065625,25.99,47.24,18.1131979166667
"34",0,"220054000c504e5354303420",1689831062,"0","0","0.79",2.95,4.19,75,7,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420,9,633,25.97,47.23,1,19.4,64.4,"na","na",287,278,378,234,19,2023-07-20 07:31:02,10.5790616666667,25.97,47.23,18.3695895833333
"35",0,"220054000c504e5354303420",1689831067,"0","0","0.48",0.96,7.38,80,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,12,633,25.97,47.32,1,19.4,64.4,"na","na",285,278,377,233,26,2023-07-20 07:31:07,10.0802979166667,25.97,47.32,18.3654104166667
"37",0,"220054000c504e5354303420",1689831072,"0","0","0.81",3.01,6.56,86,7,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,15,633,25.96,47.35,1,19.4,64.4,"na","na",285,278,376,233,42,2023-07-20 07:31:12,10.6131804166667,25.96,47.35,18.12614375
"38",0,"220054000c504e5354303420",1689831077,"0","0","0.62",2.37,34.73,70,7,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417,9,633,25.96,47.31,1,19.4,64.5,"na","na",285,278,378,234,29,2023-07-20 07:31:17,10.2121083333333,25.96,47.31,18.3787395833333
"39",0,"220054000c504e5354303420",1689831082,"0","0","0.69",2.61,3.95,80,8,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,12,633,25.96,47.35,1,19.4,64.5,"na","na",285,278,375,232,24,2023-07-20 07:31:22,10.2954741666667,25.96,47.35,18.0938354166667
"40",0,"220054000c504e5354303420",1689831087,"0","0","0.68",2.25,9.66,71,10,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,10,633,25.94,47.36,1,19.4,64.5,"na","na",285,278,377,235,23,2023-07-20 07:31:27,10.15778125,25.94,47.36,18.36920625
"41",0,"220054000c504e5354303420",1689831092,"0","0","0.59",1.28,2.08,72,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,9,633,25.94,47.34,1,19.4,64.5,"na","na",286,278,374,233,23,2023-07-20 07:31:32,10.1380225,25.94,47.34,18.0500633928571
"42",0,"220054000c504e5354303420",1689831097,"0","0","0.83",2.83,3.92,89,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,11,633,25.93,47.32,1,19.4,64.5,"na","na",286,278,375,234,33,2023-07-20 07:31:37,10.5071720833333,25.93,47.32,18.1156645833333
"44",0,"220054000c504e5354303420",1689831102,"0","0","0.96",2.91,9.86,82,9,5,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,10,633,25.94,47.37,1,19.4,64.6,"na","na",285,278,381,237,33,2023-07-20 07:31:42,10.53132,25.94,47.37,18.0004229166667
"45",0,"220054000c504e5354303420",1689831107,"0","0","1.02",2.32,2.6,99,9,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,10,633,25.91,47.36,1,19.3,64.7,"na","na",286,278,377,236,24,2023-07-20 07:31:47,10.2137841666667,25.91,47.36,18.3740395833333
"46",0,"220054000c504e5354303420",1689831112,"0","0","0.69",2,4.74,82,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,14,633,25.9,47.42,1,19.3,64.7,"na","na",285,278,378,237,40,2023-07-20 07:31:52,10.1723695833333,25.9,47.42,18.4638895833333
"47",0,"220054000c504e5354303420",1689831117,"0","0","0.84",2.65,34.17,92,9,3,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,421,10,633,25.91,47.48,1,19.3,64.7,"na","na",283,278,377,235,23,2023-07-20 07:31:57,10.3811404166667,25.91,47.48,18.4831645833333
"48",0,"220054000c504e5354303420",1689831122,"0","0","0.64",1.82,2.82,68,9,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,11,633,25.9,47.47,1,19.3,64.8,"na","na",284,278,376,236,22,2023-07-20 07:32:02,10.2023108333333,25.9,47.47,18.2421020833333
"49",0,"220054000c504e5354303420",1689831127,"0","0","0.95",2.79,3.89,82,11,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,11,633,25.91,47.52,1,19.3,64.6,"na","na",285,278,375,236,22,2023-07-20 07:32:07,10.53128875,25.91,47.52,18.20516875
"51",0,"220054000c504e5354303420",1689831132,"0","0","0.7",1.86,4.66,83,9,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,10,633,25.9,47.56,1,19.3,64.9,"na","na",285,278,373,235,28,2023-07-20 07:32:12,10.1980975,25.9,47.56,18.0235895833333
"52",0,"220054000c504e5354303420",1689831137,"0","0","0.99",3.72,26.33,82,10,8,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414,9,633,25.9,47.59,1,19.3,64.9,"na","na",284,278,374,231,34,2023-07-20 07:32:17,11.6632858333333,25.9,47.59,18.1553008928571
"53",0,"220054000c504e5354303420",1689831142,"0","0","0.95",2.64,35.13,87,13,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,384,14,633,25.86,47.61,1,19.3,65,"na","na",287,278,376,235,21,2023-07-20 07:32:22,10.32381375,25.86,47.61,18.3251145833333
"54",0,"220054000c504e5354303420",1689831147,"0","0","0.69",1.56,1.81,80,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,12,633,25.89,47.61,1,19.3,65,"na","na",285,278,375,235,24,2023-07-20 07:32:27,10.1258770833333,25.89,47.61,18.24330625
"55",0,"220054000c504e5354303420",1689831152,"0","0","0.96",2.62,3.08,88,6,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,11,633,25.87,47.65,1,19.3,65,"na","na",285,278,375,234,26,2023-07-20 07:32:32,10.2781233333333,25.87,47.65,18.2299229166667
"56",0,"220054000c504e5354303420",1689831157,"0","0","0.65",1.71,2.6,65,7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,12,633,25.87,47.64,1,19.2,65,"na","na",285,278,376,234,26,2023-07-20 07:32:37,10.1516475,25.87,47.64,18.27703125
"58",0,"220054000c504e5354303420",1689831162,"0","0","0.87",3.14,18.1,68,13,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,9,633,25.87,47.65,1,19.2,65,"na","na",284,278,375,236,30,2023-07-20 07:32:42,10.83664375,25.87,47.65,18.2299229166667
"59",0,"220054000c504e5354303420",1689831167,"0","0","0.88",2.02,2.28,70,11,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,7,633,25.87,47.59,1,19.2,65,"na","na",285,278,373,238,28,2023-07-20 07:32:47,10.17801,25.87,47.59,18.02761875
"60",0,"220054000c504e5354303420",1689831172,"0","0","0.59",2.44,6.22,73,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,10,633,25.86,47.64,1,19.2,65.1,"na","na",285,278,375,237,27,2023-07-20 07:32:52,10.2174466666667,25.86,47.64,18.2937229166667
"61",0,"220054000c504e5354303420",1689831177,"0","0","0.76",1.47,1.7,82,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,15,633,25.84,47.61,1,19.2,65.1,"na","na",285,278,375,236,26,2023-07-20 07:32:57,10.1548941666667,25.84,47.61,18.29280625
"62",0,"220054000c504e5354303420",1689831182,"0","0","0.86",1.91,2.18,81,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,15,633,25.84,47.61,1,19.2,65.1,"na","na",285,278,375,238,31,2023-07-20 07:33:02,10.2071579166667,25.84,47.61,18.29280625
"63",0,"220054000c504e5354303420",1689831187,"0","0","1.04",5.02,12.45,84,18,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,9,633,25.81,47.63,1,19.2,65.1,"na","na",284,278,373,236,29,2023-07-20 07:33:07,12.5919997023809,25.81,47.63,18.11548125
"65",0,"220054000c504e5354303420",1689831192,"0","0","1.06",3.14,10.09,75,9,8,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,7,633,25.8,47.64,1,19.2,65.1,"na","na",285,278,374,234,33,2023-07-20 07:33:12,10.8626595833333,25.8,47.64,18.2239133928571
"66",0,"220054000c504e5354303420",1689831197,"0","0","0.94",3.85,47.1,96,7,3,2,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,426,14,633,25.81,47.71,1,19.2,65.1,"na","na",285,278,375,236,22,2023-07-20 07:33:17,12.2411158333333,25.81,47.71,18.3028395833333
"67",0,"220054000c504e5354303420",1689831202,"0","0","0.88",3.45,5.47,87,7,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,14,633,25.8,47.66,1,19.2,65.2,"na","na",283,278,377,237,39,2023-07-20 07:33:22,11.0379229166667,25.8,47.66,18.49754375
"68",0,"220054000c504e5354303420",1689831207,"0","0","0.97",3.48,17.4,110,9,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,15,633,25.79,47.67,1,19.2,65.2,"na","na",287,278,374,235,32,2023-07-20 07:33:27,11.0355775,25.79,47.67,18.2654258928571
"69",0,"220054000c504e5354303420",1689831212,"0","0","0.74",2.3,15.7,77,9,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,11,633,25.81,47.7,1,19.2,65.2,"na","na",285,278,375,235,19,2023-07-20 07:33:32,10.2124941666667,25.81,47.7,18.3028395833333
"70",0,"220054000c504e5354303420",1689831217,"0","0","0.98",4.52,10.72,72,9,7,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,12,633,25.77,47.68,1,19.2,65.2,"na","na",285,278,373,236,28,2023-07-20 07:33:37,12.3671783333333,25.77,47.68,18.1729604166667
"72",0,"220054000c504e5354303420",1689831222,"0","0","0.71",1.38,1.59,72,13,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,10,633,25.79,47.75,1,19.2,65.2,"na","na",284,278,372,234,20,2023-07-20 07:33:42,10.1761954166667,25.79,47.75,18.2978395833333
"73",0,"220054000c504e5354303420",1689831227,"0","0","1",4.88,11.92,91,10,5,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,13,633,25.77,47.7,1,19.2,65.4,"na","na",284,278,370,232,22,2023-07-20 07:33:47,12.60397,25.77,47.7,18.2244479166667
"74",0,"220054000c504e5354303420",1689831232,"0","0","0.82",2.34,38.89,89,11,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,421,10,633,25.77,47.69,1,19.2,65.2,"na","na",286,278,375,235,25,2023-07-20 07:33:52,10.1996295833333,25.77,47.69,18.36749375
"75",0,"220054000c504e5354303420",1689831237,"0","0","0.79",1.78,8.22,83,10,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,11,633,25.76,47.72,1,19.2,65.2,"na","na",285,278,374,237,27,2023-07-20 07:33:57,10.21322,25.76,47.72,18.2952467261905
"76",0,"220054000c504e5354303420",1689831242,"0","0","0.74",1.29,1.48,74,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,10,633,25.75,47.72,1,19.2,65.2,"na","na",283,278,370,233,25,2023-07-20 07:34:02,10.1660083333333,25.75,47.72,18.2265520833333
"77",0,"220054000c504e5354303420",1689831247,"0","0","1.01",3.51,42.71,97,17,8,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,420,10,633,25.76,47.71,1,19.2,65.2,"na","na",285,278,372,237,23,2023-07-20 07:34:07,10.9904375,25.76,47.71,18.2642854166667
"79",0,"220054000c504e5354303420",1689831252,"0","0","0.8",1.47,1.68,97,10,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,11,633,25.75,47.72,1,19.2,65.2,"na","na",283,278,368,232,24,2023-07-20 07:34:12,10.17603375,25.75,47.72,18.3003020833333
"80",0,"220054000c504e5354303420",1689831257,"0","0","0.82",3.58,11.65,89,6,2,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,11,633,25.73,47.73,1,19.2,65.2,"na","na",284,278,370,232,35,2023-07-20 07:34:17,11.0837370833333,25.73,47.73,18.2966354166667
"81",0,"220054000c504e5354303420",1689831262,"0","0","0.73",2.04,3.04,87,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,14,633,25.73,47.73,1,19.2,65.2,"na","na",286,278,369,233,22,2023-07-20 07:34:22,10.2228595833333,25.73,47.73,18.3271229166667
"82",0,"220054000c504e5354303420",1689831267,"0","0","1.05",2.91,9.53,95,11,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,14,633,25.73,47.75,1,19.2,65.3,"na","na",284,278,370,234,22,2023-07-20 07:34:27,10.5151108333333,25.73,47.75,18.2640354166667
"83",0,"220054000c504e5354303420",1689831272,"0","0","0.81",2.24,35.94,76,9,2,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,426,11,633,25.73,47.74,1,19.1,65.3,"na","na",285,278,369,234,28,2023-07-20 07:34:32,10.1943770833333,25.73,47.74,18.2889979166667
"84",0,"220054000c504e5354303420",1689831277,"0","0","1",4.78,8.23,78,12,6,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,9,633,25.7,47.82,1,19.1,65.3,"na","na",285,278,372,238,32,2023-07-20 07:34:37,12.6032787878788,25.7,47.82,18.54265625
"86",0,"220054000c504e5354303420",1689831282,"0","0","0.72",2.81,4.18,82,11,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,12,633,25.72,47.86,1,19.1,65.2,"na","na",285,278,374,237,25,2023-07-20 07:34:42,10.532185,25.72,47.86,18.5600550595238
"87",0,"220054000c504e5354303420",1689831287,"0","0","0.87",3.62,12,92,9,3,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,11,633,25.7,47.82,1,19.1,65.2,"na","na",284,278,371,236,30,2023-07-20 07:34:47,11.2986458712121,25.7,47.82,18.5697770833333
"88",0,"220054000c504e5354303420",1689831292,"0","0","0.72",1.24,1.42,93,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,13,633,25.69,47.79,1,19.1,65.2,"na","na",287,278,373,235,29,2023-07-20 07:34:52,10.1019696212121,25.69,47.79,18.6227895833333
"89",0,"220054000c504e5354303420",1689831297,"0","0","0.83",2.05,2.44,69,11,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,10,633,25.7,47.8,1,19.1,65.3,"na","na",284,278,370,234,20,2023-07-20 07:34:57,10.2224617045454,25.7,47.8,18.38656875
"90",0,"220054000c504e5354303420",1689831302,"0","0","0.76",3.22,4.71,80,12,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,15,634,25.7,47.85,1,19.1,65.4,"na","na",285,278,369,232,23,2023-07-20 07:35:02,11.1001942045454,25.7,47.85,18.51743125
"91",0,"220054000c504e5354303420",1689831307,"0","0","0.74",1.86,16.59,87,14,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,10,634,25.68,47.9,1,19.1,65.4,"na","na",283,278,371,237,24,2023-07-20 07:35:07,10.2636712878788,25.68,47.9,19.07613125
"93",0,"220054000c504e5354303420",1689831312,"0","0","0.92",2.91,10.18,93,14,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,14,633,25.66,47.93,1,19.1,65.4,"na","na",285,278,372,235,23,2023-07-20 07:35:12,10.5501087878788,25.66,47.93,19.1248979166667
"94",0,"220054000c504e5354303420",1689831317,"0","0","0.71",1.45,2.23,89,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,10,634,25.68,47.93,1,19.1,65.4,"na","na",285,278,373,236,23,2023-07-20 07:35:17,10.2379692045455,25.68,47.93,19.0569895833333
"95",0,"220054000c504e5354303420",1689831322,"0","0","0.78",2.08,36.14,79,8,6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,430,15,633,25.66,47.93,1,19.1,65.4,"na","na",285,278,370,237,21,2023-07-20 07:35:22,10.2868233712121,25.66,47.93,19.1084604166667
"96",0,"220054000c504e5354303420",1689831327,"0","0","0.8",3.34,7.14,91,6,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,12,634,25.65,47.98,1,19.1,65.4,"na","na",285,278,372,236,27,2023-07-20 07:35:27,11.1086371212121,25.65,47.98,19.22466875
"97",0,"220054000c504e5354303420",1689831332,"0","0","0.85",2.59,17.65,101,7,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,13,634,25.66,48.01,1,19.1,65.4,"na","na",285,278,369,235,31,2023-07-20 07:35:32,10.3729358712121,25.66,48.01,19.27764375
"98",0,"220054000c504e5354303420",1689831337,"0","0","0.75",2.58,9.84,91,6,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,17,633,25.65,47.98,1,19.1,65.4,"na","na",285,278,372,237,24,2023-07-20 07:35:37,10.3535858712121,25.65,47.98,19.22466875
"100",0,"220054000c504e5354303420",1689831342,"0","0","1.21",3.85,47.04,96,11,10,1,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,428,8,633,25.65,47.94,1,19.1,65.4,"na","na",285,278,371,237,28,2023-07-20 07:35:42,12.1946592045455,25.65,47.94,19.17034375
