Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 27.9.2023 06:30:46
statistics: 211356 LDSAmin, 11308 min, 340072 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 1 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...35.7, RH 13.0...81.9
gain	1516.0	1553.0
startup	1457.6	1494.0
ST: Ipump 17.7mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	sigma	idiff	ucor	DV	T	RH	P	flow	bat	Ipump	error	PWMpump	steps	n10.00	n16.26	n26.43	n42.96	n69.83	n113.52	n184.55	n300.00	A1	A2	A3	A4	A5
123.0	  11266	 48	 35.4	265.2	9.13	2.17	2.00	3589	719	20.4	60	1020.9	0.500	4.15	17.64	0	55	56	2067	5402	10047	13672	10117	7701	3159	1221	5.79866	4.91241	3.11636	1.74993	0.33008
127.0	  11425	 45	 35.2	265.3	9.80	2.19	2.00	3587	1198	20.4	60	1020.8	0.500	4.14	17.96	0	55	59	2365	6059	11136	14635	9365	6162	2845	1572	5.58064	4.72771	2.99919	1.68414	0.35119
131.0	  12317	 44	 37.0	282.6	10.26	2.26	2.01	3588	99	20.5	60	1020.8	0.500	4.15	17.96	0	55	82	3244	7811	11842	14007	9419	7183	3327	1532	6.05004	4.92838	3.25146	1.82579	0.38073
135.0	  11289	 46	 37.0	273.7	9.46	2.29	2.00	3588	359	20.4	60	1020.7	0.500	4.15	17.92	0	55	80	2908	6889	9988	11761	9177	7628	4003	1139	5.89030	4.79825	3.30797	1.77759	0.37067
139.0	  11452	 47	 37.4	274.6	9.34	2.27	2.00	3585	719	20.4	60	1020.8	0.499	4.14	17.88	0	55	51	2826	6717	9860	11894	9916	8130	3812	1114	5.99657	4.88482	3.36765	1.77663	0.37736
143.0	  12116	 44	 38.6	303.1	12.04	2.30	2.01	3587	1198	20.5	59	1020.8	0.500	4.15	17.56	0	55	40	3406	7884	11281	13124	10402	6577	2493	2247	6.05788	4.93476	3.40208	1.79480	0.50868
147.0	  12382	 44	 38.0	306.4	11.70	2.31	1.97	3587	99	20.4	59	1020.7	0.502	4.15	17.64	0	54	53	3542	8144	11203	12774	10625	7406	2992	1989	6.29028	5.05880	3.53259	1.86365	0.52820
151.0	  12185	 44	 37.8	300.6	11.40	2.35	2.00	3585	359	20.5	59	1020.8	0.498	4.14	17.96	0	55	92	3809	8622	11075	11881	9907	7335	3246	1862	6.14764	4.94409	3.51293	1.82139	0.51622
155.0	  12094	 46	 39.3	285.6	10.43	2.26	2.00	3587	717	20.5	59	1020.7	0.500	4.15	17.36	0	55	34	3257	7411	10251	12210	12155	7849	2459	1718	6.12190	4.92339	3.49822	1.64207	0.51406
159.0	  12024	 48	 38.7	274.6	8.53	2.25	2.01	3584	1199	20.5	59	1020.9	0.498	4.15	17.48	0	55	72	2954	6883	9434	11403	11790	9942	3800	770	6.36866	5.12184	3.63923	1.70826	0.40475
163.0	  15607	 31	 38.8	249.2	7.10	2.50	2.01	3584	100	20.4	59	1020.7	0.499	4.14	17.24	0	55	88	10639	22074	15531	4398	5136	10952	5120	105	6.10856	4.47214	3.49060	1.63849	0.38822
167.0	  15009	 32	 35.3	251.5	7.84	2.46	2.02	3584	358	20.5	59	1020.8	0.499	4.14	17.68	0	55	99	9220	19363	15220	6885	5997	9530	4365	546	5.99677	4.39030	3.36325	1.60851	0.38112
171.0	  15720	 29	 34.6	248.8	7.44	2.48	2.00	3583	718	20.5	59	1020.9	0.502	4.15	17.16	0	54	84	11001	23378	17981	6204	114	9286	6503	25	5.82410	4.26388	3.26641	1.77150	0.37014
175.0	  14391	 33	 37.6	289.3	10.94	2.46	1.98	3583	1198	20.5	59	1020.9	0.501	4.15	17.12	0	54	100	8027	17223	15529	9423	4941	7320	4140	1592	6.06297	4.43876	3.40038	1.84416	0.43560
179.0	  16269	 31	 37.7	277.2	8.49	2.49	1.99	3583	99	20.5	59	1020.9	0.500	4.15	17.56	0	55	76	10376	22377	18301	8022	655	10513	6637	209	6.33670	4.85181	3.55390	1.92742	0.45527
183.0	  14733	 36	 37.8	313.3	13.41	2.30	2.02	3583	359	20.5	58	1020.6	0.501	4.15	17.44	0	55	100	5982	13521	16635	15825	8012	5035	1944	2860	6.21740	4.76047	3.24104	1.89113	0.44670
187.0	  15037	 36	 39.2	302.6	12.05	2.31	2.00	3584	719	20.5	58	1020.8	0.500	4.14	17.36	0	55	59	6151	13811	16399	15255	8619	6265	2473	2284	6.37085	4.87796	3.32103	1.84572	0.45772
191.0	  14382	 38	 39.6	307.6	12.45	2.29	2.00	3583	1198	20.5	58	1020.8	0.498	4.15	18.16	0	55	50	5214	11828	15032	15303	9985	6333	1961	2494	6.41654	4.91295	3.34485	1.85896	0.44421
195.0	  18420	 28	 40.2	287.9	10.25	2.37	1.99	3583	100	20.5	58	1020.7	0.500	4.14	17.64	0	54	89	12381	26428	22122	10344	1597	8126	5130	1158	6.49406	4.63762	3.38526	1.88141	0.44957
199.0	  17356	 31	 42.1	316.5	13.70	2.28	1.99	3581	358	20.5	58	1020.8	0.498	4.14	17.96	0	55	100	8997	19810	21078	16372	6114	5012	1894	2970	6.54157	4.67155	3.17363	1.89518	0.45286
203.0	  17393	 31	 38.6	275.2	10.91	2.26	2.00	3587	719	20.5	58	1020.7	0.498	4.13	17.68	0	55	100	9495	20532	20085	14311	7908	6542	1323	2226	6.26570	4.47455	3.03979	1.57751	0.43376
207.0	  17238	 33	 38.0	282.1	11.03	2.25	2.00	3581	1198	20.5	58	1020.8	0.501	4.14	17.52	0	54	100	8461	18526	19526	15769	9323	6415	1450	2216	6.49434	4.63783	3.15071	1.63508	0.39405
211.0	  16867	 32	 37.4	260.2	9.52	2.25	2.00	3584	100	20.5	58	1020.7	0.500	4.15	17.36	0	54	93	8588	18819	19516	15113	7631	6099	2595	1565	6.16159	4.50558	2.98928	1.55130	0.37386
215.0	  16130	 32	 38.2	255.1	7.06	2.49	2.01	3583	358	20.5	58	1020.6	0.501	4.14	16.92	0	54	90	10594	21876	15198	4539	7554	11985	4547	141	6.41980	4.69440	3.69088	1.61631	0.38953
219.0	  13924	 35	 38.4	272.4	9.17	2.49	1.99	3583	719	20.5	58	1020.7	0.501	4.14	17.36	0	54	100	7607	16237	13873	7887	5920	8960	4602	893	6.08302	4.44813	3.49725	1.75485	0.36909
223.0	  15698	 31	 38.0	284.2	9.91	2.51	2.00	3580	1198	20.5	58	1020.7	0.499	4.14	17.88	0	54	80	10648	22124	16203	5394	4947	9355	4625	1091	6.22956	4.55528	3.58150	1.79712	0.50369
227.0	  11457	 49	 38.5	290.1	10.11	2.28	2.00	3584	100	20.5	59	1020.7	0.500	4.14	17.72	0	54	100	2750	6407	9321	11464	10953	8242	3855	1299	6.19010	5.05519	3.55882	1.78574	0.50050
231.0	  12602	 43	 38.0	299.1	11.82	2.28	2.00	3584	359	20.5	59	1020.5	0.500	4.14	17.56	0	54	59	3701	8533	12007	13727	10698	6553	2261	2235	6.05705	4.94654	3.39505	1.74736	0.48974
235.0	  12394	 43	 37.7	348.8	14.62	2.39	2.01	3587	719	20.5	59	1020.7	0.500	4.14	17.60	0	54	54	3580	8567	12742	14266	7165	5657	4071	2686	6.42096	5.24373	3.59903	2.29017	0.51917
239.0	  12182	 42	 38.4	351.1	15.59	2.38	2.00	3584	1198	20.5	59	1020.8	0.500	4.14	17.36	0	54	47	3550	8449	12723	14422	7696	4737	2872	3278	6.21291	5.07382	3.48241	2.21596	0.55995
243.0	  11707	 45	 38.9	345.8	15.09	2.35	2.02	3587	99	20.6	59	1021.0	0.498	4.14	17.48	0	55	32	2978	7177	11543	13963	8743	5130	2821	3119	6.19459	5.10873	3.47214	2.20942	0.55830
247.0	  13424	 38	 37.7	342.5	16.39	2.24	1.99	3584	358	20.6	60	1020.7	0.500	4.14	17.80	0	54	75	3763	9432	16616	19837	6870	1402	1760	3933	5.91636	4.87927	2.98256	2.11019	0.53322
251.0	  13050	 39	 36.7	306.0	14.21	2.18	2.00	3587	718	20.6	60	1020.9	0.500	4.14	17.60	0	54	95	3474	8503	14756	18280	9996	3202	30	3598	5.67913	4.68363	2.86297	1.72669	0.51184
255.0	  13363	 39	 35.8	276.3	10.62	2.21	2.00	3583	1198	20.6	60	1020.8	0.499	4.14	17.32	0	55	74	3654	9323	16003	18801	5849	3934	4101	1656	5.75792	4.74860	2.90269	1.75064	0.44027
259.0	  13319	 36	 37.4	301.9	13.24	2.36	2.00	3584	99	20.6	61	1020.9	0.500	4.14	17.68	0	55	100	5695	12629	14299	12804	8057	5495	1156	2981	6.01618	4.19112	3.03288	1.82916	0.46002
263.0	  20943	 26	 37.0	292.9	13.09	2.09	1.99	3583	358	20.5	61	1020.7	0.500	4.14	17.08	0	54	97	12698	28689	30688	20531	0	17	3981	2642	6.14798	4.28294	2.49090	1.86924	0.47010
267.0	  20675	 27	 40.2	331.3	15.93	2.11	1.99	3587	718	20.6	61	1020.8	0.500	4.14	17.68	0	55	100	11395	25792	30015	24149	263	119	2475	3767	6.52185	4.54339	2.64237	2.00651	0.49869
271.0	  20846	 27	 40.4	314.2	14.30	2.11	2.00	3585	1199	20.6	61	1020.6	0.500	4.14	17.76	0	55	100	11405	25933	30120	24213	95	524	3425	3070	6.50678	4.53290	2.63627	2.00187	0.47001
275.0	  16583	 38	 39.5	331.4	15.52	1.99	2.00	3584	100	20.6	61	1020.8	0.500	4.15	17.44	0	55	85	2972	8720	21836	30183	10210	272	397	3995	6.46508	5.50453	2.61937	1.98904	0.46700
279.0	  10887	 54	 40.2	295.6	9.78	2.21	1.99	3585	358	20.6	61	1020.8	0.499	4.14	17.24	0	54	75	1859	4684	8202	11364	10682	9032	4822	944	6.28082	5.34764	3.69272	1.93235	0.45369
283.0	  13394	 53	 41.0	344.2	11.32	2.19	2.00	3584	718	20.6	61	1020.7	0.498	4.14	18.68	0	55	56	2366	5898	10104	14036	13855	11225	4763	1222	7.46278	6.35399	4.38765	2.16318	0.53907
287.0	  11541	 51	 36.2	281.8	8.92	2.21	1.98	3585	1198	20.6	61	1020.9	0.499	4.14	18.92	0	56	63	2240	5554	9165	12178	10993	9373	4410	775	6.23121	5.30540	3.66356	1.80619	0.38101
291.0	  11361	 51	 39.0	283.2	8.94	2.26	1.98	3587	100	20.6	61	1021.0	0.499	4.14	19.24	0	56	11	2546	6033	8584	10678	10942	9834	4470	746	6.33890	5.13887	3.72687	1.83741	0.38759
295.0	  14207	 41	 39.0	292.4	11.30	2.18	1.99	3587	358	20.6	61	1020.7	0.501	4.14	18.00	0	55	69	3725	9137	15083	18384	10739	6058	2046	2151	6.33876	5.13876	3.09146	1.83737	0.38758
299.0	  13606	 40	 38.7	322.4	14.21	2.22	2.00	3584	718	20.6	61	1020.9	0.497	4.16	18.32	0	55	37	3689	9060	15200	18362	9345	4083	1524	3210	6.18456	5.01374	3.01626	2.09323	0.37816
303.0	  15318	 35	 39.5	369.7	18.72	2.20	1.99	3583	1199	20.6	61	1020.8	0.500	4.14	18.24	0	55	65	4912	12110	20282	23131	6196	530	507	4919	6.21324	5.03700	3.03025	2.10294	0.65914
307.0	  14373	 40	 39.2	380.0	18.84	2.18	1.99	3583	100	20.6	61	1020.9	0.500	4.14	18.20	0	55	92	3261	8481	17345	22676	9966	1186	261	4931	6.45516	5.42379	3.14823	2.18482	0.68480
311.0	  11717	 48	 39.9	363.8	15.76	2.31	2.03	3587	358	20.6	61	1020.8	0.500	4.14	18.60	0	55	45	2541	6131	10551	13753	10721	5862	2690	3274	6.50743	5.46770	3.73278	2.20251	0.69035
315.0	  11934	 49	 40.2	327.2	13.07	2.24	1.97	3583	719	20.6	61	1020.8	0.500	4.14	18.56	0	55	98	2523	5960	10034	13459	12650	6964	2472	2491	6.39769	5.37549	3.66983	1.86646	0.67870
319.0	  12079	 50	 40.7	316.8	11.54	2.22	1.99	3585	1198	20.6	61	1021.0	0.499	4.14	18.52	0	55	76	2412	5844	9776	13150	12362	8522	3406	1765	6.56867	5.51916	3.76791	1.91635	0.57005
323.0	  11646	 53	 41.1	310.5	11.14	2.15	1.99	3583	100	20.6	61	1020.9	0.500	4.14	18.24	0	55	32	1772	4557	9086	13421	12834	8513	3340	1663	6.44246	5.57554	3.69551	1.87952	0.55909
327.0	  11396	 53	 40.1	304.5	10.76	2.15	2.02	3585	358	20.7	61	1020.9	0.502	4.14	18.28	0	55	73	1706	4394	8784	13017	12517	8557	3506	1523	6.35542	5.50021	3.66006	1.85413	0.55154
331.0	  11116	 53	 37.9	295.3	10.39	2.15	1.99	3581	719	20.6	61	1020.9	0.500	4.14	18.08	0	55	74	1691	4325	8620	12722	12150	8191	3540	1435	6.17722	5.34600	3.55743	1.79598	0.53608
335.0	  11711	 52	 39.2	292.2	9.78	2.15	2.01	3584	1197	20.7	61	1020.8	0.500	4.14	18.04	0	55	43	1819	4769	9420	13633	12018	8834	3843	1158	6.31539	5.46557	3.63700	1.83615	0.45878
339.0	  15312	 34	 41.5	289.4	9.73	2.49	2.00	3585	99	20.6	61	1020.8	0.499	4.14	18.16	0	55	78	8765	18654	15738	8435	5589	9326	5145	904	6.38171	4.90015	3.67519	1.85543	0.46360
343.0	  15365	 36	 41.6	310.8	10.69	2.49	1.99	3585	357	20.7	61	1021.1	0.500	4.14	18.60	0	55	84	8193	17424	15111	8971	7226	9635	5107	1144	6.74728	5.18085	3.95329	1.96172	0.49016
347.0	  12724	 41	 40.8	301.0	10.55	2.46	2.01	3584	718	20.6	61	1020.8	0.500	4.13	17.64	0	55	81	5122	11199	11468	9554	8265	8708	4750	1228	6.40783	4.92021	3.75441	1.92314	0.46550
351.0	  13306	 41	 39.3	320.5	12.04	2.45	1.99	3581	1197	20.6	61	1021.0	0.500	4.14	17.96	0	55	67	5331	11637	12265	10590	9094	8337	3969	1830	6.59242	5.06194	3.86256	1.97854	0.50972
355.0	  12841	 46	 40.8	327.7	12.00	2.34	2.03	3583	99	20.7	60	1020.8	0.500	4.14	18.04	0	55	41	3629	8345	11199	12580	10694	8420	4256	1723	6.72328	5.50896	3.93923	2.01781	0.51984
359.0	  14606	 41	 42.2	339.1	14.09	2.25	2.00	3584	358	20.7	60	1020.9	0.500	4.14	17.92	0	55	23	4216	10040	15375	17893	10620	5982	2181	2904	6.70742	5.49597	3.57594	2.01305	0.51861
363.0	  13916	 43	 40.8	328.1	13.18	2.22	2.00	3580	718	20.7	60	1020.9	0.500	4.13	17.88	0	55	49	3509	8373	13501	16809	12484	6634	1994	2639	6.68095	5.47427	3.56182	1.96299	0.51657
367.0	  13247	 46	 41.7	302.8	10.75	2.22	2.01	3583	1198	20.7	60	1021.0	0.501	4.14	17.16	0	55	65	3066	7526	12072	15194	11583	8674	3031	1627	6.63344	5.43535	3.53650	1.94903	0.39142
371.0	  15820	 38	 42.0	318.1	11.77	2.30	2.02	3585	100	20.7	60	1020.8	0.500	4.14	17.60	0	55	98	5762	13375	17188	17081	8289	7660	3791	1820	6.85318	5.46488	3.65365	2.01359	0.40438
375.0	  15747	 35	 41.4	268.9	8.36	2.31	2.02	3584	359	20.7	60	1020.8	0.500	4.14	17.40	0	55	79	6495	15361	19104	17127	2301	7586	6276	368	6.29705	5.02141	3.25450	1.85019	0.37157
379.0	  13014	 44	 38.7	249.3	8.57	2.14	2.00	3583	718	20.7	59	1020.9	0.500	4.14	18.12	0	55	56	3301	7807	11411	14255	13789	9281	205	1617	6.01848	4.79927	3.11052	1.36971	0.35513
383.0	  15044	 42	 40.3	291.3	10.74	2.15	1.98	3584	1198	20.7	59	1021.0	0.500	4.14	17.96	0	55	67	4141	9540	13686	16707	16051	8904	5	2253	6.75244	5.38455	3.48985	1.53674	0.52487
387.0	  18332	 30	 41.4	275.3	9.90	2.34	2.01	3584	100	20.7	59	1020.9	0.499	4.14	18.56	0	55	91	11772	24369	19153	9080	10209	8755	1847	1688	6.59141	4.67599	3.40663	1.50010	0.51236
391.0	  15888	 33	 40.0	264.8	8.34	2.51	2.01	3584	359	20.7	60	1021.0	0.500	4.14	18.20	0	55	100	10863	21801	13487	2361	11349	12063	2415	951	6.44359	4.57112	3.79303	1.46645	0.50087
395.0	  14972	 32	 39.1	300.8	10.81	2.57	2.01	3583	718	20.7	60	1021.0	0.500	4.13	18.16	0	55	100	9787	20417	15247	5497	4524	9057	5183	1235	6.39071	4.53360	3.76190	1.93378	0.49676
399.0	  17596	 28	 40.0	298.1	10.03	2.55	2.01	3583	1198	20.7	60	1021.1	0.500	4.14	18.24	0	55	99	14231	29193	18698	1584	1986	10829	6123	741	6.54431	4.64257	3.85232	1.98026	0.52656
403.0	  11590	 54	 40.0	319.7	10.96	2.18	2.02	3583	101	20.7	60	1020.8	0.500	4.14	18.20	0	55	45	1776	4550	8659	12590	12172	9307	4571	1294	6.66890	5.75587	3.92566	2.01796	0.53658
407.0	  12611	 51	 41.9	329.6	11.74	2.17	2.01	3583	358	20.7	59	1020.9	0.499	4.13	17.72	0	55	82	2008	5221	10491	15086	12649	8511	4155	1639	6.86641	5.92634	3.85384	2.07772	0.55247
411.0	  12935	 51	 40.6	304.5	10.29	2.09	2.02	3583	718	20.7	59	1020.9	0.499	4.13	18.00	0	55	76	1985	5071	10206	15263	15080	9437	2781	1472	6.75910	5.83372	3.79361	1.75911	0.54384
415.0	  11882	 52	 40.4	276.4	8.92	2.09	2.00	3583	1198	20.7	59	1020.8	0.500	4.14	18.08	0	55	64	1786	4612	9200	13768	13689	9222	2941	1087	6.26913	5.41084	3.51861	1.63159	0.45800
419.0	  19977	 27	 41.6	298.4	10.00	2.46	2.00	3581	99	20.7	59	1021.1	0.500	4.14	18.04	0	55	100	16227	33004	20857	1902	5328	11984	4319	1046	6.99677	4.66523	3.92701	1.82097	0.51116
423.0	  16683	 30	 42.0	287.1	9.47	2.54	2.00	3583	359	20.7	59	1020.9	0.500	4.13	17.64	0	55	100	12244	24931	15998	2457	6878	11256	4386	906	6.70804	4.47272	3.94954	1.74582	0.49007
427.0	  15934	 31	 42.9	313.5	11.51	2.57	2.02	3585	717	20.7	59	1020.9	0.500	4.12	17.68	0	55	100	10948	22659	15933	4469	5216	10403	4327	1549	6.77536	4.51760	3.98917	1.97100	0.49498
