"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"1","$2023-08-10 07:15:51",8387944,8388109,1.1863123,1.4699,58.7808,21.88907,100.4,8.22,51.921,4.47899,2023-08-10 07:15:51
"2","$2023-08-10 07:15:53",8387943,8388109,1.1868176,1.4721,58.71519,21.90509,100.4,8.22,51.921,4.47899,2023-08-10 07:15:53
"3","$2023-08-10 07:15:55",8387944,8388109,1.1873169,1.4485,58.62516,21.93179,100.7,8.22,51.921,4.47899,2023-08-10 07:15:55
"4","$2023-08-10 07:15:57",8387944,8388109,1.1878462,1.5418,58.55192,21.91844,100.4,8.22,51.921,4.47899,2023-08-10 07:15:57
"5","$2023-08-10 07:15:59",8387943,8388109,1.1883574,1.484,58.46342,21.93179,100.7,8.22,51.921,4.47899,2023-08-10 07:15:59
"6","$2023-08-10 07:16:01",8387945,8388109,1.1888747,1.5048,58.35966,21.94515,100.7,8.22,51.921,4.47899,2023-08-10 07:16:01
"7","$2023-08-10 07:16:03",8387944,8388109,1.189368,1.4307,58.29099,21.94515,100.7,8.22,51.921,4.47899,2023-08-10 07:16:03
"8","$2023-08-10 07:16:05",8387944,8388109,1.1898613,1.4346,58.29099,21.94515,100.7,8.22,51.921,4.47899,2023-08-10 07:16:05
"9","$2023-08-10 07:16:07",8387943,8388109,1.1903424,1.3968,58.23453,21.96117,100.7,8.22,51.921,4.47899,2023-08-10 07:16:07
"10","$2023-08-10 07:16:09",8387943,8388109,1.1908176,1.3801,58.16129,22.00122,100.7,8.22,51.921,4.47899,2023-08-10 07:16:09
"11","$2023-08-10 07:16:11",8387943,8388109,1.1912928,1.3815,58.08805,21.98787,100.7,8.22,51.92106,4.47907,2023-08-10 07:16:11
"12","$2023-08-10 07:16:13",8387943,8388109,1.1917679,1.38,58.05753,22.01724,100.7,8.22,51.92106,4.47907,2023-08-10 07:16:13
"13","$2023-08-10 07:16:15",8387943,8388109,1.1922491,1.3975,58.06974,22.01724,100.7,8.22,51.92106,4.47907,2023-08-10 07:16:15
"14","$2023-08-10 07:16:17",8387943,8388109,1.1927183,1.3613,58.02396,22.01724,100.7,8.22,51.92106,4.47907,2023-08-10 07:16:17
"15","$2023-08-10 07:16:19",8387943,8388109,1.1931994,1.3981,57.99344,22.0573,100.7,8.22,51.92106,4.47907,2023-08-10 07:16:19
"16","$2023-08-10 07:16:21",8387944,8388109,1.1936806,1.3972,57.9797,22.04395,100.7,8.22,51.92182,4.48143,2023-08-10 07:16:21
