"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"916",0,"220054000c504e5354303420",1691647727,"0.000000","0.000000","0.41",1.24,3.44,46,4,3,1,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,7,632,25.28,48.66,1,19.9,62,"na","na",285,278,368,258,23,2023-08-10 08:08:47,10.471040813492,25.28,48.66,19.5660700757576
"917",0,"220054000c504e5354303420",1691647732,"0.000000","0.000000","0.42",0.96,1.14,57,7,1,0,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,10,632,25.26,48.61,1,19.9,62,"na","na",286,278,369,257,27,2023-08-10 08:08:52,10.4871159523809,25.26,48.61,19.8350909090909
"918",0,"220054000c504e5354303420",1691647737,"0.000000","0.000000","0.21",0.22,0.22,37,1,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,10,632,25.26,48.58,1,19.9,61.9,"na","na",287,278,367,259,26,2023-08-10 08:08:57,10.3965669940476,25.26,48.58,19.9249534090909
"919",0,"220054000c504e5354303420",1691647742,"0.000000","0.000000","0.49",1.23,1.92,68,3,4,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,9,632,25.28,48.55,1,19.9,61.9,"na","na",286,278,371,259,16,2023-08-10 08:09:02,10.3628471527778,25.28,48.55,19.6928929924243
"920",0,"220054000c504e5354303420",1691647747,"0.000000","0.000000","0.42",1.27,33.13,49,5,3,1,0,1,0,0,1,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,495,10,632,25.29,48.56,1,19.9,61.8,"na","na",287,278,372,261,21,2023-08-10 08:09:07,10.50197875,25.29,48.56,19.8204242424243
"922",0,"220054000c504e5354303420",1691647752,"0.000000","0.000000","0.32",1.06,12.26,49,8,0,0,0,0,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,10,632,25.32,48.52,1,19.9,61.8,"na","na",286,278,371,260,19,2023-08-10 08:09:12,10.4372767992424,25.32,48.52,19.6619119026807
"923",0,"220054000c504e5354303420",1691647757,"0.000000","0.000000","0.53",1.17,1.24,64,3,1,2,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,10,632,25.29,48.46,1,20,61.7,"na","na",286,278,370,257,16,2023-08-10 08:09:17,10.3179676785714,25.29,48.46,19.6706179924243
"924",0,"220054000c504e5354303420",1691647762,"0.000000","0.000000","0.34",0.37,0.37,51,5,2,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,9,632,25.3,48.46,1,20,61.4,"na","na",286,278,370,261,15,2023-08-10 08:09:22,10.2926041369048,25.3,48.46,19.6509304924243
"925",0,"220054000c504e5354303420",1691647767,"0.000000","0.000000","0.48",1.82,6.14,58,7,4,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,10,632,25.28,48.43,1,20,61.7,"na","na",285,278,370,258,16,2023-08-10 08:09:27,10.4558069444444,25.28,48.43,19.6735513257576
"926",0,"220054000c504e5354303420",1691647772,"0.000000","0.000000","0.46",0.82,0.87,52,9,2,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,10,632,25.3,48.43,1,20,61.6,"na","na",286,278,369,259,19,2023-08-10 08:09:32,10.3375045833333,25.3,48.43,19.6450263257576
"927",0,"220054000c504e5354303420",1691647777,"0.000000","0.000000","0.40",0.6,0.62,57,6,2,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,6,632,25.32,48.4,1,20,61.5,"na","na",285,278,371,259,21,2023-08-10 08:09:37,10.3613332575757,25.32,48.4,19.7172035693473
"929",0,"220054000c504e5354303420",1691647782,"0.000000","0.000000","0.46",0.78,0.81,52,4,3,2,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,12,632,25.32,48.36,1,20,61.5,"na","na",287,278,369,260,20,2023-08-10 08:09:42,10.3543207575757,25.32,48.36,19.6535160693473
"930",0,"220054000c504e5354303420",1691647787,"0.000000","0.000000","0.47",0.72,0.75,61,7,2,1,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,10,632,25.33,48.32,1,20,61.5,"na","na",284,278,370,258,18,2023-08-10 08:09:47,10.3494041666667,25.33,48.32,19.9918513257576
"931",0,"220054000c504e5354303420",1691647792,"0.000000","0.000000","0.41",0.78,0.94,58,9,1,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,8,632,25.33,48.34,1,20.1,61.4,"na","na",285,278,370,256,19,2023-08-10 08:09:52,10.3483141666667,25.33,48.34,20.0161221590909
"932",0,"220054000c504e5354303420",1691647797,"0.000000","0.000000","0.32",1.03,1.72,48,3,1,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,9,633,25.35,48.31,1,20.1,61.4,"na","na",286,278,370,263,25,2023-08-10 08:09:57,10.3304354166667,25.35,48.31,20.2649054924243
"933",0,"220054000c504e5354303420",1691647802,"0.000000","0.000000","0.39",0.76,0.92,56,8,1,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,8,632,25.35,48.3,1,20.1,61.4,"na","na",284,278,368,259,23,2023-08-10 08:10:02,10.3173520833333,25.35,48.3,20.2153179924243
"934",0,"220054000c504e5354303420",1691647807,"0.000000","0.000000","0.35",0.93,1.61,48,4,3,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,8,633,25.36,48.26,1,20.1,61.3,"na","na",287,278,370,260,18,2023-08-10 08:10:07,10.3327275,25.36,48.26,20.4241554924243
"936",0,"220054000c504e5354303420",1691647812,"0.000000","0.000000","0.42",0.83,0.99,58,2,4,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,7,633,25.38,48.22,1,20.1,61.3,"na","na",286,278,371,258,20,2023-08-10 08:10:12,10.2950783333333,25.38,48.22,20.8271388257576
"937",0,"220054000c504e5354303420",1691647817,"0.000000","0.000000","0.37",0.59,0.61,49,3,3,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,11,632,25.36,48.24,1,20.1,61.2,"na","na",287,278,374,262,19,2023-08-10 08:10:17,10.3181541666667,25.36,48.24,20.5420418019481
"938",0,"220054000c504e5354303420",1691647822,"0.000000","0.000000","0.29",1.08,11.76,44,9,0,0,0,0,0,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,9,633,25.38,48.2,1,20.1,61.2,"na","na",285,278,369,261,21,2023-08-10 08:10:22,10.3019429166667,25.38,48.2,20.7526929924243
"939",0,"220054000c504e5354303420",1691647827,"0.000000","0.000000","0.32",0.35,0.35,41,8,2,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,7,633,25.39,48.16,1,20.1,61.1,"na","na",285,278,370,259,22,2023-08-10 08:10:27,10.2399795833333,25.39,48.16,20.7674513257576
"940",0,"220054000c504e5354303420",1691647832,"0.000000","0.000000","0.56",1.21,6.52,64,1,6,3,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,4,633,25.39,48.16,1,20.1,61.1,"na","na",286,278,371,260,18,2023-08-10 08:10:32,10.2637154166667,25.39,48.16,20.8245346590909
"941",0,"220054000c504e5354303420",1691647837,"0.000000","0.000000","0.41",1.5,2.33,55,6,0,1,1,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,8,633,25.39,48.15,1,20.2,61,"na","na",287,278,373,262,24,2023-08-10 08:10:37,10.32108125,25.39,48.15,20.7128804924243
"943",0,"220054000c504e5354303420",1691647842,"0.000000","0.000000","0.35",1.28,2.09,48,4,1,1,0,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,7,634,25.4,48.09,1,20.2,61,"na","na",286,278,372,261,16,2023-08-10 08:10:42,10.302645,25.4,48.09,20.4971513257576
"944",0,"220054000c504e5354303420",1691647847,"0.000000","0.000000","0.33",0.7,0.85,45,7,1,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,8,633,25.42,48.09,1,20.2,61,"na","na",286,278,373,262,17,2023-08-10 08:10:47,10.19703625,25.42,48.09,20.5198096590909
"945",0,"220054000c504e5354303420",1691647852,"0.000000","0.000000","0.36",0.55,0.57,60,3,1,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,7,634,25.4,48.1,1,20.2,60.9,"na","na",286,278,371,259,23,2023-08-10 08:10:52,10.2145754166667,25.4,48.1,20.5362721590909
"946",0,"220054000c504e5354303420",1691647857,"0.000000","0.000000","0.49",1.14,39.85,69,4,3,1,0,1,0,0,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,508,7,634,25.43,48.07,1,20.2,60.9,"na","na",287,278,373,260,26,2023-08-10 08:10:57,10.2194666666667,25.43,48.07,20.3219888257576
"947",0,"220054000c504e5354303420",1691647862,"0.000000","0.000000","0.53",1.39,3.54,55,5,6,1,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,11,634,25.46,48.04,1,20.2,60.8,"na","na",286,278,372,262,18,2023-08-10 08:11:02,10.2944308333333,25.46,48.04,20.0602638257576
"948",0,"220054000c504e5354303420",1691647867,"0.000000","0.000000","0.42",1.43,7.46,59,3,3,1,0,0,1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,11,634,25.46,48,1,20.3,60.8,"na","na",285,278,375,264,20,2023-08-10 08:11:07,10.2959583333333,25.46,48,20.0668971590909
"950",0,"220054000c504e5354303420",1691647872,"0.000000","0.000000","0.45",2.21,22.28,49,5,1,0,3,2,0,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,501,5,634,25.45,47.98,1,20.3,60.8,"na","na",286,278,376,265,19,2023-08-10 08:11:12,10.2659317857143,25.45,47.98,20.0521929924243
"951",0,"220054000c504e5354303420",1691647877,"0.000000","0.000000","0.42",1.23,32.53,48,4,2,1,2,0,0,0,1,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,502,7,634,25.46,48.03,1,20.3,61,"na","na",286,278,373,262,54,2023-08-10 08:11:17,10.2371033333333,25.46,48.03,19.9749804924243
"952",0,"220054000c504e5354303420",1691647882,"0.000000","0.000000","0.56",5.01,245.99,49,10,3,1,2,1,1,4,2,"0",1,1,3,3,0,0,0,0,0,0,1,0,0,0,490,6,634,25.46,48.02,1,20.3,60.7,"na","na",286,278,372,262,56,2023-08-10 08:11:22,12.8565577083333,25.46,48.02,20.0602638257576
"953",0,"220054000c504e5354303420",1691647887,"0.000000","0.000000","1.77",33.36,1411.35,35,12,9,2,13,19,20,8,10,"7",9,10,5,6,7,6,2,4,3,1,0,0,0,0,473,4,634,25.46,48.06,1,20.3,62.7,"na","na",291,278,375,265,16,2023-08-10 08:11:27,17.9676710795455,25.46,48.06,20.1012596590909
"954",0,"220054000c504e5354303420",1691647892,"0.000000","0.000000","4.50",113.87,4199.88,35,17,14,8,31,54,64,26,39,"31",16,23,19,27,17,6,6,4,2,4,0,0,0,0,435,8,634,25.5,48.5,1,20.3,62.6,"na","na",292,278,374,262,26,2023-08-10 08:11:32,17.7425491071429,25.5,48.5,20.0703043019481
"1014",0,"220054000c504e5354303420",1691648178,"0.000000","0.000000","1.95",3.51,6.47,212,19,7,0,3,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,12,633,26.05,46.55,1,21.1,57.7,"na","na",284,278,381,274,17,2023-08-10 08:16:18,10.926465,26.05,46.55,17.4516145833333
"1015",0,"220054000c504e5354303420",1691648183,"0.000000","0.000000","2.14",4.97,8.35,253,23,3,1,3,3,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,15,633,26.05,46.49,1,21.1,57.6,"na","na",283,278,381,273,19,2023-08-10 08:16:23,12.5753992857143,26.05,46.49,17.45378125
"1016",0,"220054000c504e5354303420",1691648188,"0.000000","0.000000","1.88",5.23,56.85,229,20,5,3,0,2,2,1,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,414,13,633,26.07,46.38,1,21.2,57.4,"na","na",283,278,382,276,20,2023-08-10 08:16:28,12.4754359523809,26.07,46.38,17.5513354166667
"1017",0,"220054000c504e5354303420",1691648193,"0.000000","0.000000","1.98",4.7,31.27,212,19,8,2,4,4,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,424,12,633,26.1,46.25,1,21.2,57.3,"na","na",283,278,383,273,19,2023-08-10 08:16:33,12.5128486904762,26.1,46.25,17.5515979166667
"1018",0,"220054000c504e5354303420",1691648198,"0.000000","0.000000","1.97",4.71,17.97,239,24,6,1,2,3,0,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,20,632,26.1,46.2,1,21.2,57.3,"na","na",284,278,383,274,39,2023-08-10 08:16:38,12.4848766071428,26.1,46.2,17.47336875
"1019",0,"220054000c504e5354303420",1691648203,"0.000000","0.000000","1.98",3.99,34.39,220,23,5,0,5,2,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,403,11,633,26.1,46.09,1,21.2,57.2,"na","na",285,278,383,277,24,2023-08-10 08:16:43,12.2970258333333,26.1,46.09,17.4421854166667
"1021",0,"220054000c504e5354303420",1691648208,"0.000000","0.000000","1.99",4.29,5.43,219,14,6,4,4,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,15,633,26.12,46.02,1,21.2,57.1,"na","na",285,278,381,275,25,2023-08-10 08:16:48,12.1367686904762,26.12,46.02,17.47926875
"1022",0,"220054000c504e5354303420",1691648213,"0.000000","0.000000","1.76",3.56,4.67,218,19,3,0,3,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,19,632,26.12,45.96,1,21.2,56.8,"na","na",284,278,381,274,28,2023-08-10 08:16:53,11.13791375,26.12,45.96,17.56361875
"1023",0,"220054000c504e5354303420",1691648218,"0.000000","0.000000","1.61",2.88,5.55,204,12,6,1,2,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,15,632,26.16,45.88,1,21.2,56.8,"na","na",282,278,382,274,27,2023-08-10 08:16:58,10.62740125,26.16,45.88,17.5516270833333
"1024",0,"220054000c504e5354303420",1691648223,"0.000000","0.000000","1.88",4.87,14.77,209,20,3,3,3,2,0,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,14,633,26.17,45.75,1,21.2,56.7,"na","na",285,278,383,275,35,2023-08-10 08:17:03,12.2497820238095,26.17,45.75,17.6731270833333
"1025",0,"220054000c504e5354303420",1691648228,"0.000000","0.000000","1.76",3.03,22.46,223,15,5,3,1,0,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,17,632,26.16,45.68,1,21.2,56.6,"na","na",283,278,381,276,24,2023-08-10 08:17:08,10.6857977380952,26.16,45.68,17.7155645833333
"1026",0,"220054000c504e5354303420",1691648233,"0.000000","0.000000","1.65",2.85,3.87,200,23,5,0,0,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,17,632,26.17,45.6,1,21.2,56.6,"na","na",283,278,385,278,22,2023-08-10 08:17:13,10.6453014880952,26.17,45.6,17.59006875
"1028",0,"220054000c504e5354303420",1691648238,"0.000000","0.000000","1.64",2.91,3.33,210,12,4,1,1,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,19,632,26.19,45.55,1,21.2,56.5,"na","na",283,278,381,278,37,2023-08-10 08:17:18,10.6597202380952,26.19,45.55,17.6520854166667
"1029",0,"220054000c504e5354303420",1691648243,"0.000000","0.000000","1.77",2.37,2.43,221,18,4,1,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,14,632,26.21,45.46,1,21.2,56.4,"na","na",285,278,384,278,17,2023-08-10 08:17:23,10.1836120833333,26.21,45.46,17.6485604166667
"1030",0,"220054000c504e5354303420",1691648248,"0.000000","0.000000","1.93",3.19,3.47,228,19,4,1,3,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,19,632,26.2,45.4,1,21.2,56.3,"na","na",284,278,386,280,23,2023-08-10 08:17:28,11.20360625,26.2,45.4,17.3793645833333
"1031",0,"220054000c504e5354303420",1691648253,"0.000000","0.000000","1.95",4.48,6.43,210,21,9,0,3,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,13,632,26.21,45.29,1,21.2,56.2,"na","na",285,278,387,279,23,2023-08-10 08:17:33,12.4988905357143,26.21,45.29,17.2942479166667
"1032",0,"220054000c504e5354303420",1691648258,"0.000000","0.000000","2.07",4.07,25.86,242,17,6,1,4,2,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,400,21,633,26.2,45.23,1,21.2,56.2,"na","na",284,278,388,280,39,2023-08-10 08:17:38,12.5491467857143,26.2,45.23,17.28814375
"1033",0,"220054000c504e5354303420",1691648263,"0.000000","0.000000","1.99",4.36,12.78,234,27,9,0,0,1,2,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,13,632,26.26,45.13,1,21.3,56.1,"na","na",284,278,385,281,24,2023-08-10 08:17:43,12.196170952381,26.26,45.13,17.4147604166667
"1035",0,"220054000c504e5354303420",1691648268,"0.000000","0.000000","1.85",4.1,17.48,214,19,4,3,2,3,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,14,632,26.26,45.09,1,21.2,56.1,"na","na",284,278,386,282,24,2023-08-10 08:17:48,12.5118905357143,26.26,45.09,17.3105979166667
"1036",0,"220054000c504e5354303420",1691648273,"0.000000","0.000000","1.77",4.35,8.86,225,12,9,0,0,1,2,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,19,632,26.27,45.06,1,21.2,56.1,"na","na",283,278,385,285,39,2023-08-10 08:17:53,12.2229413690476,26.27,45.06,17.4229270833333
"1037",0,"220054000c504e5354303420",1691648278,"0.000000","0.000000","1.52",3.41,6.77,172,15,3,1,0,2,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,12,632,26.26,45.01,1,21.2,56.2,"na","na",285,278,386,282,31,2023-08-10 08:17:58,10.72430625,26.26,45.01,17.2839520833333
"1038",0,"220054000c504e5354303420",1691648283,"0.000000","0.000000","2.24",2.74,2.78,231,22,6,1,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,15,632,26.28,44.93,1,21.2,56.8,"na","na",284,278,386,283,28,2023-08-10 08:18:03,10.2439111309524,26.28,44.93,17.2410770833333
"1039",0,"220054000c504e5354303420",1691648288,"0.000000","0.000000","2.18",4.38,5.63,227,20,4,2,3,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,18,633,26.28,45.03,1,21.2,56.6,"na","na",284,278,384,282,23,2023-08-10 08:18:08,12.121025952381,26.28,45.03,17.4457895833333
"1040",0,"220054000c504e5354303420",1691648293,"51.922180","4.480762","1.81",3.38,6.54,201,9,8,2,0,1,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,17,633,26.3,45.22,1,21.2,56.6,"na","na",284,278,387,286,20,2023-08-10 08:18:13,11.1611841666667,26.3,45.22,17.2316479166667
"1042",0,"220054000c504e5354303420",1691648298,"51.922230","4.480774","2.13",4.53,6.02,239,25,7,0,1,3,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,22,633,26.3,45.27,1,21.2,56.5,"na","na",285,278,382,282,19,2023-08-10 08:18:18,12.1829263690476,26.3,45.27,17.50915625
"1043",0,"220054000c504e5354303420",1691648303,"51.922226","4.480835","2.09",3.61,4.07,246,22,5,1,2,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,12,633,26.31,45.19,1,21.2,56.4,"na","na",284,278,384,283,21,2023-08-10 08:18:23,11.32885,26.31,45.19,17.4216354166667
"1044",0,"220054000c504e5354303420",1691648308,"51.922207","4.480872","2.28",2.87,2.91,243,28,12,2,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,15,633,26.34,45.16,1,21.2,56.3,"na","na",286,278,388,286,20,2023-08-10 08:18:28,10.64792625,26.34,45.16,17.25961875
