"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"1","$2023-07-14 06:29:02",7475602,7487517,1.252488,0.6115,46.33249,26.71436,100.7,8.32,52.31273,4.97008,2023-07-14 06:29:02
"2","$2023-07-14 06:29:04",7475002,7486944,1.2525601,0.2114,46.19211,26.71436,100.7,8.31,52.31273,4.97008,2023-07-14 06:29:04
"3","$2023-07-14 06:29:34",7465442,7477788,1.2509611,0.6292,45.09193,26.82651,100.7,8.31,52.3125,4.96976,2023-07-14 06:29:34
"4","$2023-07-14 06:29:36",7464761,7477129,1.2516344,1.9469,45.21248,26.86923,101,8.31,52.3125,4.96976,2023-07-14 06:29:36
"5","$2023-07-14 06:29:38",7464171,7476568,1.2522836,1.8903,45.37728,26.85321,100.7,8.31,52.3125,4.96976,2023-07-14 06:29:38
"6","$2023-07-14 06:29:40",7463547,7475964,1.2525481,0.7652,45.42153,26.89594,101,8.31,52.3125,4.96976,2023-07-14 06:29:40
"7","$2023-07-14 06:29:42",7462967,7475400,1.2526382,0.2622,45.44442,26.88258,100.7,8.31,52.3125,4.96976,2023-07-14 06:29:42
"8","$2023-07-14 06:29:44",7462362,7474831,1.2527285,0.2609,45.40474,26.86923,101,8.31,52.3125,4.96976,2023-07-14 06:29:44
"9","$2023-07-14 06:29:46",7461798,7474291,1.2527704,0.1217,45.4551,26.88258,101,8.31,52.3125,4.96976,2023-07-14 06:29:46
"10","$2023-07-14 06:29:50",7460593,7473128,1.2527645,0.0173,45.32998,26.89594,100.7,8.31,52.3125,4.96976,2023-07-14 06:29:50
"11","$2023-07-14 06:29:52",7459980,7472528,1.2528427,0.2268,45.29335,26.89594,101,8.31,52.3125,4.96976,2023-07-14 06:29:52
"12","$2023-07-14 06:29:54",7459392,7471952,1.2529569,0.3319,45.27962,26.89594,100.7,8.31,52.31251,4.96957,2023-07-14 06:29:54
"13","$2023-07-14 06:29:56",7458828,7471457,1.2529749,0.052,45.22927,26.90929,101,8.31,52.31251,4.96957,2023-07-14 06:29:56
"14","$2023-07-14 06:30:02",7457032,7469699,1.2529087,0.332,45.16975,26.93866,100.7,8.31,52.31251,4.96957,2023-07-14 06:30:02
"15","$2023-07-14 06:30:04",7456501,7469215,1.2530169,0.3146,45.17128,26.95201,100.7,8.31,52.31251,4.96957,2023-07-14 06:30:04
"16","$2023-07-14 06:30:16",7453037,7465909,1.2527044,0.1227,44.96986,26.98138,100.7,8.31,52.31246,4.96918,2023-07-14 06:30:16
"17","$2023-07-14 06:30:26",7450277,7463261,1.2525179,0.087,44.74098,26.99474,100.7,8.31,52.31245,4.96882,2023-07-14 06:30:26
"18","$2023-07-14 06:30:30",7449159,7462169,1.2525361,0.0525,44.78218,27.02144,100.7,8.31,52.31245,4.96882,2023-07-14 06:30:30
"19","$2023-07-14 06:30:32",7448601,7461657,1.2525841,0.1397,44.74555,27.03746,100.7,8.31,52.31245,4.96882,2023-07-14 06:30:32
"20","$2023-07-14 06:30:44",7445489,7458679,1.251971,0.3174,44.42969,27.06416,100.7,8.31,52.31245,4.96879,2023-07-14 06:30:44
"21","$2023-07-14 06:30:46",7444934,7458191,1.2520552,0.2467,44.35187,27.07752,100.7,8.31,52.3123,4.96881,2023-07-14 06:30:46
"22","$2023-07-14 06:30:48",7444448,7457694,1.2520913,0.1057,44.34119,27.07752,100.7,8.31,52.3123,4.96881,2023-07-14 06:30:48
"23","$2023-07-14 06:31:22",7435866,7449585,1.2507567,0.0531,43.79797,27.16296,100.7,8.31,52.31208,4.96891,2023-07-14 06:31:22
"24","$2023-07-14 06:31:26",7434942,7448661,1.2507987,0.1219,43.7644,27.19234,100.7,8.31,52.3119,4.969,2023-07-14 06:31:26
"25","$2023-07-14 06:31:28",7434465,7448219,1.2509491,0.4369,43.76135,27.16296,100.7,8.31,52.3119,4.969,2023-07-14 06:31:28
"26","$2023-07-14 06:31:30",7433970,7447749,1.2510332,0.2442,43.73693,27.17632,100.7,8.31,52.3119,4.969,2023-07-14 06:31:30
"27","$2023-07-14 06:31:44",7430655,7444609,1.2504622,0.1051,43.65606,27.25108,100.7,8.31,52.31178,4.96925,2023-07-14 06:31:44
"28","$2023-07-14 06:31:46",7430199,7444167,1.2504921,0.0868,43.59045,27.23506,100.7,8.31,52.31178,4.96926,2023-07-14 06:31:46
"29","$2023-07-14 06:31:48",7429732,7443698,1.2505283,0.1047,43.64233,27.23506,101,8.31,52.31178,4.96926,2023-07-14 06:31:48
"30","$2023-07-14 06:31:50",7429226,7443180,1.2506545,0.3661,43.57824,27.25108,101,8.31,52.31178,4.96926,2023-07-14 06:31:50
"31","$2023-07-14 06:31:52",7428813,7442780,1.250913,0.7511,43.65454,27.23506,100.7,8.31,52.31178,4.96926,2023-07-14 06:31:52
"32","$2023-07-14 06:31:54",7428375,7442391,1.2510813,0.4916,43.64233,27.23506,101,8.31,52.31178,4.96926,2023-07-14 06:31:54
"33","$2023-07-14 06:32:10",7424842,7439021,1.2503239,0.2096,43.41344,27.32052,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:10
"34","$2023-07-14 06:32:12",7424392,7438566,1.2505043,0.5243,43.36614,27.27779,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:12
"35","$2023-07-14 06:32:14",7423921,7438120,1.2506967,0.5554,43.32647,27.30717,101,8.31,52.3113,4.96938,2023-07-14 06:32:14
"36","$2023-07-14 06:32:16",7423505,7437699,1.2508168,0.3499,43.43938,27.30717,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:16
"37","$2023-07-14 06:32:18",7423107,7437338,1.2509069,0.2617,43.4165,27.34722,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:18
"38","$2023-07-14 06:32:20",7422680,7436901,1.2509731,0.1923,43.39971,27.32052,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:20
"39","$2023-07-14 06:32:23",7422218,7436456,1.2510574,0.2445,43.4165,27.33387,100.7,8.3,52.3113,4.96938,2023-07-14 06:32:23
"40","$2023-07-14 06:32:25",7421768,7436030,1.2511594,0.2967,43.39971,27.32052,100.7,8.3,52.3113,4.96938,2023-07-14 06:32:25
"41","$2023-07-14 06:32:27",7421337,7435623,1.2511895,0.0873,43.41344,27.32052,100.7,8.31,52.3113,4.96938,2023-07-14 06:32:27
"42","$2023-07-14 06:32:31",7420494,7434811,1.2512076,0.1399,43.48516,27.34722,100.7,8.31,52.31111,4.96954,2023-07-14 06:32:31
"43","$2023-07-14 06:32:33",7420080,7434381,1.2513158,0.3145,43.46838,27.33387,100.7,8.31,52.31111,4.96954,2023-07-14 06:32:33
"44","$2023-07-14 06:32:35",7419658,7433980,1.2514179,0.2964,43.45769,27.34722,100.7,8.3,52.31111,4.96954,2023-07-14 06:32:35
"45","$2023-07-14 06:32:37",7419228,7433566,1.2515142,0.2798,43.50042,27.36324,100.7,8.31,52.31111,4.96954,2023-07-14 06:32:37
"46","$2023-07-14 06:32:39",7418849,7433179,1.2515984,0.2443,43.47295,27.36324,100.7,8.3,52.31109,4.96955,2023-07-14 06:32:39
"47","$2023-07-14 06:32:41",7418401,7432711,1.2517847,0.5421,43.45922,27.36324,100.7,8.3,52.31109,4.96955,2023-07-14 06:32:41
