Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 21.7.2023 11:00:36
statistics: 166558 LDSAmin, 9703 min, 291858 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 1 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...33.2, RH 13.0...81.9
gain	1516.0	1553.0
startup	1445.2	1481.2
ST: Ipump 15.7mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	sigma	idiff	ucor	DV	T	RH	P	flow	bat	Ipump	error	PWMpump	steps	n10.00	n16.26	n26.43	n42.96	n69.83	n113.52	n184.55	n300.00	A1	A2	A3	A4	A5
127.0	   8284	 29	 16.9	 87.8	2.91	2.08	2.01	3504	1201	30.5	32	1012.4	0.500	3.92	14.76	0	53	100	4420	9711	9905	7684	4429	2375	171	558	2.62075	1.71263	1.04767	0.46610	0.06229
131.0	   8299	 33	 17.1	 88.9	2.41	2.03	2.00	3503	99	30.5	32	1012.2	0.500	3.92	14.60	0	53	69	3196	7619	9532	9842	6242	1663	993	235	2.77699	2.03181	1.11013	0.49388	0.06601
135.0	   8187	 33	 16.7	 89.3	2.46	2.09	1.99	3503	357	30.5	32	1012.3	0.500	3.92	14.68	0	53	92	3677	8249	9205	8209	5253	3658	196	345	2.74470	2.00819	1.18395	0.48814	0.06524
139.0	   7066	 35	 16.2	 75.8	1.80	2.08	1.97	3503	719	30.5	32	1012.3	0.500	3.92	14.84	0	53	75	2853	6425	7418	7177	5766	3594	54	195	2.49039	1.82212	1.07425	0.39649	0.05919
143.0	   8523	 30	 16.1	 77.8	1.62	2.13	1.99	3504	1201	30.5	32	1012.2	0.500	3.92	14.96	0	53	97	4824	10408	9423	6248	4892	4047	519	24	2.63078	1.92483	1.13481	0.41884	0.09604
147.0	   6879	 36	 16.1	 80.8	2.14	2.05	2.00	3505	100	30.5	32	1012.2	0.500	3.92	14.88	0	53	100	2430	5526	7028	7589	6513	3195	1	313	2.53803	1.86538	1.09480	0.40408	0.09266
151.0	   8810	 31	 15.5	 84.2	2.16	2.04	2.01	3504	357	30.5	32	1012.3	0.500	3.92	14.64	0	53	73	4118	9231	10381	9233	5479	2414	682	209	2.73304	2.00870	1.08878	0.43512	0.09978
155.0	   7895	 33	 16.1	 91.1	3.06	2.01	1.99	3501	719	30.5	32	1012.3	0.499	3.92	15.16	0	53	47	3028	6948	9257	9806	6167	1366	226	613	2.61870	1.92466	1.04323	0.45932	0.09560
159.0	   7792	 30	 14.7	 95.8	3.98	2.02	1.97	3501	1200	30.5	32	1012.4	0.499	3.92	15.32	0	53	49	3645	7996	9520	8975	5737	46	2	1001	2.39879	1.76304	0.95563	0.42075	0.18195
163.0	   8759	 27	 15.8	 96.5	3.88	2.06	2.01	3503	99	30.5	32	1012.2	0.500	3.92	15.04	0	53	78	5437	11495	10739	7176	4842	712	193	909	2.52846	1.67878	1.00728	0.44349	0.19178
167.0	   8137	 27	 15.4	 95.3	3.29	2.25	2.02	3504	357	30.5	32	1012.3	0.500	3.92	14.92	0	53	100	5954	12060	8374	2676	5416	3428	3	649	2.56235	1.70129	1.24873	0.44943	0.19436
171.0	   8304	 28	 16.2	106.0	3.92	2.25	2.01	3504	720	30.5	32	1012.2	0.500	3.91	15.32	0	53	91	5773	11863	8956	3734	4726	3381	107	808	2.69285	1.78793	1.31232	0.53091	0.20425
175.0	  10546	 25	 18.4	 92.4	1.89	2.25	2.00	3503	1201	30.5	32	1012.2	0.500	3.92	15.24	0	53	100	8580	18032	11660	1457	1280	8908	55	0	3.04495	2.02171	1.48391	0.60033	0.03459
179.0	  10542	 26	 19.3	 94.8	1.91	2.26	2.00	3503	100	30.5	32	1012.3	0.500	3.92	14.96	0	53	87	7864	17992	11382	2113	1389	9216	0	0	3.04487	2.21771	1.48388	0.60031	0.03459
183.0	   9166	 28	 17.3	 85.4	1.70	2.25	2.01	3505	357	30.5	32	1012.2	0.500	3.92	14.72	0	53	100	6305	14164	10133	3375	1336	8120	0	0	2.77537	2.02141	1.32329	0.54718	0.03153
187.0	   9708	 27	 18.3	 86.6	1.68	2.24	2.00	3501	720	30.6	32	1012.3	0.500	3.92	14.72	0	53	96	6834	15214	10152	2870	3405	7526	0	0	2.88279	2.09965	1.37451	0.50776	0.03275
191.0	   9964	 27	 17.6	 86.8	1.68	2.25	2.03	3504	1200	30.5	32	1012.3	0.500	3.92	14.84	0	53	98	7473	16209	10224	1920	3943	7448	0	0	2.89020	2.10505	1.37804	0.50907	0.06175
195.0	   8417	 32	 18.4	 87.7	1.82	2.21	2.01	3507	99	30.5	32	1012.3	0.500	3.92	14.72	0	53	100	4552	9797	8565	5521	5314	5923	153	61	2.90020	2.01944	1.38281	0.51083	0.06197
199.0	   9251	 28	 17.6	 85.7	1.81	2.20	2.01	3504	357	30.5	32	1012.3	0.501	3.92	14.96	0	53	100	6036	12834	10166	4765	3841	5758	410	27	2.84010	1.97759	1.32001	0.50024	0.06068
203.0	   9945	 27	 18.6	 98.6	2.34	2.23	1.97	3501	720	30.6	32	1012.4	0.499	3.92	15.08	0	53	100	6869	14959	11300	4514	2617	5609	1258	0	3.03335	2.11215	1.40983	0.59544	0.06481
207.0	   7837	 34	 18.1	108.3	3.74	2.17	2.02	3503	1201	30.6	32	1012.3	0.500	3.92	15.28	0	53	100	3596	7846	8361	7242	5873	3402	75	741	2.89272	2.01424	1.34447	0.56784	0.14142
211.0	   8837	 31	 17.9	106.5	3.25	2.20	2.00	3503	100	30.5	32	1012.3	0.500	3.92	15.20	0	53	100	4923	10540	9758	6620	5008	3864	720	440	2.99016	2.11370	1.38976	0.58697	0.14619
215.0	   8502	 31	 18.4	107.1	3.28	2.22	2.00	3500	357	30.5	32	1012.2	0.500	3.92	14.68	0	53	96	4672	9968	9089	6135	5232	4129	602	460	2.97237	2.10112	1.42066	0.58347	0.14532
219.0	   8498	 33	 19.4	 95.8	2.51	2.18	2.02	3499	720	30.5	32	1012.2	0.500	3.92	15.24	0	53	89	4414	9327	8305	5946	7435	4498	2	338	2.97149	2.10050	1.42024	0.44584	0.14527
223.0	   7844	 36	 18.8	 89.0	1.89	2.16	2.01	3503	1200	30.5	32	1012.1	0.500	3.92	14.92	0	53	100	3401	7458	7340	6311	7237	5254	54	113	2.95506	2.08889	1.41239	0.44338	0.08102
227.0	   9004	 33	 18.9	 90.3	1.64	2.22	2.01	3503	99	30.5	32	1012.3	0.500	3.92	14.88	0	53	100	4986	10617	8282	4802	7731	6249	0	0	3.03393	2.37296	1.45008	0.45521	0.08319
231.0	   9285	 34	 19.6	 94.5	1.89	2.08	2.02	3503	357	30.5	32	1012.3	0.499	3.92	15.28	0	53	74	3766	8876	9515	9068	7959	4078	733	0	3.15790	2.46992	1.39793	0.47381	0.08659
235.0	   7066	 41	 17.9	 91.0	2.54	1.93	2.01	3503	720	30.5	32	1012.3	0.500	3.92	14.96	0	53	32	1482	3946	6755	9547	9012	2225	95	420	2.74829	2.14955	1.21660	0.43279	0.07535
239.0	   7537	 40	 18.6	 86.5	1.77	2.00	2.03	3504	1201	30.6	32	1012.4	0.500	3.92	15.12	0	53	87	2047	4951	7265	8953	7859	4518	1	119	2.89391	2.26345	1.28107	0.45573	0.05142
243.0	   9320	 29	 18.2	 79.1	1.46	2.16	2.01	3503	99	30.6	32	1012.3	0.499	3.91	14.76	0	53	94	5780	12930	10114	5100	4135	6106	0	0	2.76059	2.05106	1.22205	0.43473	0.04905
247.0	   9500	 28	 17.2	 82.1	1.53	2.20	2.00	3503	357	30.5	32	1012.2	0.500	3.92	15.00	0	53	58	6355	13979	9766	3633	4928	6355	0	0	2.81455	2.09115	1.29747	0.44323	0.05001
251.0	   7460	 36	 16.5	 77.9	1.52	2.09	1.98	3503	719	30.5	33	1012.0	0.500	3.92	14.88	0	53	100	2929	6598	7348	7143	6811	4436	17	68	2.68173	1.99247	1.23624	0.40155	0.04765
255.0	   7317	 37	 16.7	 89.5	2.31	2.09	2.03	3504	1202	30.5	32	1012.4	0.500	3.92	14.68	0	53	75	2666	5935	7004	7346	7574	3822	10	312	2.77778	2.06383	1.28052	0.41593	0.12922
259.0	   6929	 33	 15.4	 76.7	2.02	2.15	1.99	3500	100	30.5	32	1012.2	0.500	3.92	14.72	0	53	75	3448	7340	6960	5410	5973	3416	6	279	2.39089	1.72759	1.10217	0.35800	0.11122
263.0	   7522	 32	 15.6	 80.1	2.45	2.08	1.98	3504	357	30.6	32	1012.3	0.500	3.92	14.56	0	53	100	3623	7968	8216	7038	6173	2156	8	461	2.42083	1.74923	1.02934	0.36248	0.11261
267.0	   7366	 31	 15.6	 93.6	3.34	2.11	2.00	3501	720	30.5	32	1012.3	0.500	3.92	15.04	0	53	64	3465	7749	8831	7743	3864	2262	337	653	2.46792	1.78326	1.04936	0.52471	0.11480
271.0	   6666	 33	 15.3	 95.8	3.84	2.10	2.00	3500	1200	30.5	32	1012.2	0.501	3.92	15.00	0	53	100	2874	6411	7819	7542	4597	1399	48	900	2.33830	1.68959	0.99425	0.49715	0.14925
275.0	   7252	 32	 15.1	102.0	4.08	2.11	1.97	3500	99	30.6	32	1012.3	0.500	3.92	15.20	0	53	100	3294	7302	8548	7876	4757	1586	47	952	2.50737	1.78559	1.06614	0.53309	0.16004
279.0	   6963	 30	 14.7	 90.1	2.92	2.27	2.02	3501	357	30.6	32	1012.4	0.500	3.92	14.88	0	53	100	4399	9210	7519	3876	3592	3289	701	409	2.36231	1.68228	1.16306	0.50225	0.15078
283.0	   6000	 35	 14.7	 83.1	2.65	2.21	1.99	3504	720	30.5	32	1012.3	0.500	3.92	15.00	0	53	92	2861	6069	5802	4631	5374	3213	1	480	2.27809	1.62231	1.12160	0.39853	0.14541
287.0	   8750	 25	 14.8	 74.6	1.46	2.27	2.00	3503	1200	30.5	32	1012.4	0.500	3.92	14.60	0	53	79	7255	15540	8425	0	3774	6471	0	0	2.46636	1.75638	1.21429	0.43146	0.04565
291.0	   8844	 24	 15.2	 72.8	1.44	2.26	2.01	3501	100	30.5	32	1012.4	0.500	3.92	14.60	0	53	78	7904	16552	7895	0	3011	6548	0	0	2.40705	1.68308	1.18509	0.42109	0.04456
295.0	   8818	 25	 15.0	 72.7	1.43	2.23	1.96	3501	357	30.6	32	1012.1	0.500	3.92	15.12	0	53	100	7304	15304	9359	717	2534	6566	0	0	2.43439	1.70220	1.16236	0.42587	0.04506
299.0	   8690	 25	 15.3	 67.5	1.23	2.24	1.98	3501	720	30.5	32	1012.3	0.500	3.92	15.16	0	53	77	7426	15578	7114	0	6305	4756	0	0	2.37405	1.66001	1.13355	0.32605	0.04394
303.0	   9204	 24	 15.0	 68.5	1.24	2.26	1.98	3503	1201	30.6	32	1012.3	0.500	3.92	14.88	0	53	99	8815	18612	4266	0	7382	4539	0	0	2.41514	1.68874	1.15316	0.33169	0.04601
307.0	   5872	 37	 13.8	 63.8	1.13	2.13	2.00	3501	99	30.5	32	1012.3	0.499	3.92	15.32	0	53	100	2336	5315	5187	4788	6147	4051	0	0	2.16446	1.71714	1.03347	0.29727	0.04123
311.0	   5802	 40	 14.6	 66.7	1.16	2.04	1.99	3501	356	30.5	32	1012.2	0.500	3.92	15.12	0	53	100	1698	4034	5031	5944	6765	4023	0	0	2.25896	1.79211	1.07586	0.31024	0.04303
315.0	   6362	 35	 14.1	 79.1	1.84	2.17	2.00	3501	720	30.6	32	1012.3	0.500	3.92	14.64	0	53	70	2381	6270	7245	6762	2061	4490	936	0	2.31920	1.83990	1.10455	0.50009	0.04418
319.0	   5611	 44	 13.8	 87.4	2.38	2.04	1.96	3499	1200	30.5	32	1012.5	0.500	3.92	14.44	0	53	50	1206	3105	5025	6738	6122	3819	279	292	2.46283	1.95385	1.17296	0.53107	0.04565
323.0	   7177	 31	 14.6	 80.4	1.86	2.22	1.99	3501	100	30.5	32	1012.2	0.500	3.92	14.96	0	53	99	3752	8875	8196	5542	1816	4945	882	0	2.40493	1.82415	1.14538	0.51858	0.04458
327.0	   6735	 32	 14.5	 72.5	1.67	2.13	2.01	3504	357	30.6	32	1012.3	0.500	3.92	14.92	0	53	100	3090	7167	8165	6929	1927	3716	919	0	2.23932	1.69853	1.00067	0.48287	0.04151
331.0	   8973	 38	 18.1	127.5	3.79	2.11	1.95	3500	719	30.6	32	1012.3	0.500	3.91	14.84	0	53	100	2908	6869	9415	10362	6807	5160	448	551	3.55804	2.69879	1.58995	0.79962	0.06595
335.0	   6023	 40	 17.9	 89.2	2.57	2.09	2.00	3499	1200	30.5	32	1012.2	0.500	3.92	14.68	0	53	100	1731	4136	5969	6997	5290	3774	282	356	2.51896	1.91064	1.12563	0.56610	0.05454
339.0	   7365	 39	 16.6	108.2	3.29	2.08	2.01	3504	99	30.6	32	1012.3	0.500	3.92	14.64	0	53	100	2116	5127	7660	8999	5994	4193	294	515	2.96734	2.31491	1.32599	0.66687	0.06424
343.0	   7047	 43	 20.0	112.0	2.58	2.18	1.96	3500	357	30.6	32	1012.2	0.499	3.92	14.84	0	53	75	2058	4832	6088	6746	6351	6155	1146	15	3.19623	2.49347	1.66823	0.71831	0.06920
347.0	  10517	 40	 24.0	136.4	2.68	2.18	2.01	3501	719	30.5	32	1012.4	0.500	3.91	14.88	0	53	57	3949	8796	8923	8254	10015	9754	104	38	4.29133	3.34779	2.23980	0.74713	0.09291
351.0	   8661	 44	 24.2	123.9	2.49	2.10	2.01	3503	1201	30.6	32	1012.2	0.500	3.92	14.76	0	53	71	2411	5564	6817	7948	9711	8346	199	45	3.85342	3.00617	2.01124	0.67089	0.09910
355.0	   8995	 44	 23.9	126.1	2.50	2.08	1.96	3500	99	30.5	32	1012.2	0.500	3.92	15.04	0	53	69	2424	5641	7102	8488	10238	8656	6	67	3.93950	3.12565	2.05616	0.68588	0.10131
359.0	  10383	 39	 29.6	133.9	3.24	2.09	1.98	3503	357	30.6	32	1012.3	0.500	3.92	14.76	0	53	100	3324	7696	9853	10903	9837	7234	5	346	4.06026	3.22146	1.96097	0.70690	0.10442
363.0	   6491	 43	 17.6	 90.1	2.06	2.04	2.03	3501	720	30.6	32	1012.3	0.499	3.91	15.08	0	53	91	1586	3829	5677	7230	7079	5174	0	180	2.76049	2.19021	1.33322	0.50444	0.07099
367.0	   6493	 40	 17.1	 82.4	1.62	2.09	2.02	3505	1200	30.6	32	1012.3	0.499	3.92	15.24	0	53	89	1951	4623	6020	6755	5877	5271	262	6	2.62709	2.08437	1.26880	0.48006	0.04182
371.0	   9458	 26	 16.9	 80.6	1.59	2.24	2.01	3500	99	30.6	32	1012.4	0.500	3.92	14.88	0	53	100	7496	15955	10169	1484	2297	7415	0	0	2.66392	1.89674	1.28658	0.48679	0.04240
375.0	   8857	 28	 16.5	 77.8	1.54	2.19	1.98	3504	357	30.6	32	1012.3	0.500	3.92	15.08	0	53	100	5865	12646	10067	4552	2364	6335	143	0	2.63223	1.87418	1.20105	0.48100	0.04190
379.0	   7650	 30	 15.6	 82.4	1.98	2.21	2.01	3501	720	30.6	32	1012.1	0.499	3.90	14.80	0	53	100	4402	9711	9066	5752	1790	4380	1150	0	2.48663	1.77052	1.13461	0.53490	0.03958
383.0	   7499	 30	 15.4	 91.1	2.80	2.19	2.02	3501	1200	30.6	32	1012.3	0.500	3.92	15.00	0	53	86	4089	8934	8730	6196	3104	3315	820	347	2.51797	1.79283	1.14891	0.54164	0.09633
387.0	   6882	 32	 14.6	 80.4	2.14	2.17	1.96	3500	99	30.5	32	1012.3	0.500	3.91	14.96	0	53	100	3340	7469	7878	6331	3191	3412	838	152	2.34960	1.74326	1.07209	0.50542	0.08989
391.0	   6228	 36	 15.3	 91.9	2.97	2.17	2.02	3501	357	30.6	32	1012.1	0.500	3.92	14.88	0	53	100	2390	5395	6448	6356	4746	3459	210	508	2.44079	1.81092	1.14811	0.52504	0.09338
395.0	   6861	 36	 15.6	 78.2	1.77	2.11	2.01	3500	720	30.6	32	1012.3	0.500	3.91	14.92	0	53	42	2707	6108	6397	6237	7293	3378	253	136	2.53025	1.87729	1.19019	0.36843	0.09680
399.0	   5963	 39	 15.6	 73.9	1.73	2.06	2.02	3504	1200	30.6	32	1012.4	0.499	3.92	14.72	0	53	30	1884	4314	5428	6210	6667	3569	0	182	2.36857	1.75734	1.11414	0.34489	0.09379
403.0	   8596	 27	 15.5	 74.0	1.51	2.22	1.99	3503	99	30.6	32	1012.2	0.500	3.92	14.72	0	53	100	6441	13102	8584	2001	5433	5108	0	61	2.53679	1.74663	1.19327	0.36938	0.10045
407.0	   7029	 32	 15.7	 75.4	1.82	2.19	2.02	3504	357	30.6	32	1012.3	0.500	3.92	14.36	0	53	100	3819	8040	6923	4576	5701	4053	0	198	2.43387	1.67577	1.15677	0.35440	0.09637
411.0	   7404	 30	 15.4	 77.6	1.94	2.22	2.01	3501	720	30.6	32	1012.2	0.499	3.91	14.80	0	53	100	4594	9696	7797	4057	4267	4152	363	160	2.41212	1.66079	1.14643	0.42905	0.09551
415.0	   6899	 32	 15.7	 95.5	3.52	2.19	1.98	3501	1200	30.6	32	1012.1	0.500	3.92	14.60	0	53	100	3608	7597	7260	5523	5618	2286	43	757	2.46132	1.69467	1.16982	0.43781	0.18756
419.0	   7370	 30	 15.5	 93.5	3.43	2.20	1.96	3500	100	30.6	32	1012.3	0.499	3.92	15.24	0	53	100	4536	9411	7809	4536	5472	2423	0	736	2.47182	1.69501	1.17481	0.43967	0.18836
423.0	   7042	 31	 14.3	 95.4	3.49	2.20	2.02	3503	357	30.6	32	1012.4	0.500	3.92	14.80	0	53	73	3868	8099	7395	5217	5592	2423	27	745	2.46746	1.69202	1.18026	0.43890	0.18803
427.0	   7245	 31	 15.3	 82.0	2.49	2.19	1.96	3500	720	30.6	32	1012.3	0.499	3.91	15.24	0	53	83	4321	8829	6994	4070	7030	2641	2	445	2.42264	1.66129	1.15883	0.32485	0.18462
431.0	   8133	 28	 15.2	 74.6	1.74	2.21	1.95	3500	1201	30.6	32	1012.2	0.500	3.92	14.80	0	53	100	5740	11704	7686	2379	7102	3741	5	179	2.47003	1.69378	1.18150	0.33121	0.13467
