"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"124","$2023-08-11 07:14:18",5514716,5997069,-6.9237843,0.3228,53.20058,27.65698,99.3,8.28,52.30955,4.97092,2023-08-11 07:14:18
"125","$2023-08-11 07:14:39",5512694,5994939,-6.9256687,1.2184,53.07546,27.68368,99.3,8.28,52.3094,4.97102,2023-08-11 07:14:39
"126","$2023-08-11 07:14:41",5512520,5994726,-6.9248924,2.3284,53.1136,27.69971,97.6,8.28,52.3094,4.97102,2023-08-11 07:14:41
"127","$2023-08-11 07:14:43",5512270,5994473,-6.9244165,1.3682,53.1136,27.69971,101.7,8.28,52.3094,4.97102,2023-08-11 07:14:43
"128","$2023-08-11 07:14:49",5511972,5993960,-6.9238358,1.9756,53.05257,27.69971,98.6,8.28,52.30924,4.9711,2023-08-11 07:14:49
"129","$2023-08-11 07:14:51",5511518,5993655,-6.92274,3.217,53.04036,27.69971,99.7,8.28,52.30924,4.9711,2023-08-11 07:14:51
"130","$2023-08-11 07:14:53",5511253,5993398,-6.9225578,0.5325,53.04494,27.72641,100,8.28,52.30924,4.9711,2023-08-11 07:14:53
"131","$2023-08-11 07:15:01",5510396,5992516,-6.9238491,0.4363,53.0251,27.73976,100.4,8.28,52.30924,4.97111,2023-08-11 07:15:01
"132","$2023-08-11 07:15:03",5510276,5992326,-6.9235296,0.9666,53.01595,27.75578,96.6,8.28,52.30924,4.97111,2023-08-11 07:15:03
"133","$2023-08-11 07:15:05",5510094,5992132,-6.9231443,1.1088,52.99306,27.7718,101.7,8.28,52.30924,4.97111,2023-08-11 07:15:05
"134","$2023-08-11 07:15:07",5509962,5991954,-6.9227009,1.3149,53.03426,27.73976,98.6,8.28,52.309,4.97145,2023-08-11 07:15:07
"135","$2023-08-11 07:15:09",5509673,5991715,-6.9223166,1.1201,53.01747,27.7718,100.4,8.28,52.309,4.97145,2023-08-11 07:15:09
"136","$2023-08-11 07:15:11",5509694,5991601,-6.9220228,0.8602,53.00221,27.75578,99.7,8.28,52.309,4.97145,2023-08-11 07:15:11
"137","$2023-08-11 07:15:13",5509500,5991390,-6.9213896,1.8691,52.96712,27.75578,99.3,8.28,52.309,4.97145,2023-08-11 07:15:13
"138","$2023-08-11 07:15:15",5509226,5991149,-6.9207115,1.9958,52.96712,27.75578,99.3,8.28,52.309,4.97145,2023-08-11 07:15:15
"139","$2023-08-11 07:15:17",5509060,5990935,-6.9204502,0.7791,52.98085,27.7718,98.6,8.28,52.30899,4.97146,2023-08-11 07:15:17
"140","$2023-08-11 07:15:23",5508510,5990323,-6.9207239,0.2696,52.93355,27.7718,99.3,8.28,52.30899,4.97146,2023-08-11 07:15:23
"141","$2023-08-11 07:15:25",5508283,5990098,-6.9202547,1.3811,52.90761,27.75578,99.3,8.28,52.30899,4.97146,2023-08-11 07:15:25
"142","$2023-08-11 07:15:27",5508080,5989906,-6.9198112,1.2372,52.93355,27.78516,99.7,8.28,52.30903,4.97186,2023-08-11 07:15:27
"143","$2023-08-11 07:15:29",5507856,5989655,-6.9197388,0.2132,52.9015,27.80118,99.7,8.28,52.30903,4.97186,2023-08-11 07:15:29
"144","$2023-08-11 07:15:33",5507370,5989177,-6.9196806,0.2097,52.87556,27.78516,99.7,8.28,52.30903,4.97186,2023-08-11 07:15:33
"145","$2023-08-11 07:15:43",5506400,5988135,-6.9205675,1.5927,52.88014,27.81453,99.3,8.28,52.30903,4.97187,2023-08-11 07:15:43
"146","$2023-08-11 07:15:45",5505890,5987835,-6.9204769,0.2644,52.90608,27.82788,100,8.28,52.30903,4.97187,2023-08-11 07:15:45
"147","$2023-08-11 07:15:53",5505092,5986973,-6.923934,3.1988,52.8481,27.84123,99.7,8.28,52.30907,4.97192,2023-08-11 07:15:53
"148","$2023-08-11 07:15:55",5504990,5986799,-6.9227076,3.6009,52.83436,27.84123,99.7,8.28,52.30907,4.97192,2023-08-11 07:15:55
"149","$2023-08-11 07:15:57",5504838,5986601,-6.9219961,2.0081,52.80232,27.85725,99.7,8.28,52.30907,4.97192,2023-08-11 07:15:57
"150","$2023-08-11 07:15:59",5504637,5986375,-6.9212914,2.0657,52.83284,27.82788,99.7,8.27,52.30909,4.97201,2023-08-11 07:15:59
"151","$2023-08-11 07:16:01",5504390,5986115,-6.9207373,1.6299,52.81147,27.84123,99.7,8.28,52.30909,4.97201,2023-08-11 07:16:01
"152","$2023-08-11 07:16:03",5504220,5985918,-6.9204569,0.8235,52.82826,27.8706,99.7,8.28,52.30909,4.97201,2023-08-11 07:16:03
"153","$2023-08-11 07:16:05",5503960,5985665,-6.9203262,0.3836,52.80079,27.84123,99.7,8.28,52.30909,4.97201,2023-08-11 07:16:05
"154","$2023-08-11 07:16:13",5503071,5984809,-6.9225836,2.3594,52.79316,27.8706,99.3,8.27,52.30909,4.97201,2023-08-11 07:16:13
"155","$2023-08-11 07:16:15",5502741,5984576,-6.9220228,1.6478,52.79164,27.85725,99.7,8.28,52.30909,4.97201,2023-08-11 07:16:15
"156","$2023-08-11 07:16:21",5502268,5983959,-6.922061,1.324,52.73365,27.88396,99.7,8.27,52.30909,4.97201,2023-08-11 07:16:21
"157","$2023-08-11 07:16:23",5502188,5983813,-6.9213629,2.0344,52.73365,27.88396,100.4,8.28,52.30909,4.97201,2023-08-11 07:16:23
"158","$2023-08-11 07:16:25",5502012,5983610,-6.9206982,1.9113,52.77028,27.88396,99.3,8.28,52.30909,4.97201,2023-08-11 07:16:25
"159","$2023-08-11 07:16:27",5501801,5983390,-6.9201174,1.7073,52.73671,27.89731,99.3,8.27,52.30909,4.97201,2023-08-11 07:16:27
"160","$2023-08-11 07:16:29",5501579,5983159,-6.9197855,0.984,52.75959,27.88396,99.3,8.28,52.30909,4.97201,2023-08-11 07:16:29
"161","$2023-08-11 07:16:31",5501372,5982956,-6.9197521,0.0984,52.75044,27.89731,99.7,8.28,52.30909,4.97201,2023-08-11 07:16:31
"162","$2023-08-11 07:16:57",5498528,5979177,-6.9295378,11.9199,52.63752,27.95338,99.7,8.27,52.30909,4.97201,2023-08-11 07:16:57
"163","$2023-08-11 07:16:59",5498095,5979345,-6.9213963,23.0672,52.61311,27.94003,99.7,8.27,52.30909,4.97201,2023-08-11 07:16:59
"164","$2023-08-11 07:17:01",5498370,5981426,-6.9198637,4.5074,52.65126,27.96941,99.3,8.27,52.30909,4.97201,2023-08-11 07:17:01
"165","$2023-08-11 07:17:18",5291301,5907910,-9.6024446,18.1063,52.70161,27.96941,99.7,8.27,52.30909,4.97201,2023-08-11 07:17:18
"166","$2023-08-11 07:17:20",5292592,5909449,-9.5772886,74.3332,52.6421,27.98276,99.3,8.27,52.30909,4.97201,2023-08-11 07:17:20
"167","$2023-08-11 07:17:22",5301054,5912502,-9.5375252,116.789,52.65584,27.99611,99.7,8.27,52.30909,4.97201,2023-08-11 07:17:22
"168","$2023-08-11 07:17:24",5300411,5905443,-9.4782019,174.7638,52.66957,28.00946,99.3,8.27,52.30909,4.97201,2023-08-11 07:17:24
"169","$2023-08-11 07:17:26",5304391,5901330,-9.381012,287.7603,52.6421,27.98276,99.7,8.27,52.30909,4.97201,2023-08-11 07:17:26
"170","$2023-08-11 07:17:28",5304113,5895091,-9.2612553,353.0053,52.60853,27.99611,99.3,8.27,52.30909,4.97201,2023-08-11 07:17:28
"171","$2023-08-11 07:17:30",5301146,5866048,-9.094286,493.5951,52.59633,27.99611,99.3,8.27,52.30909,4.97201,2023-08-11 07:17:30
"172","$2023-08-11 07:17:32",5314737,5868925,-8.8525572,709.328,52.58259,27.98276,99.7,8.27,52.30905,4.972,2023-08-11 07:17:32
"173","$2023-08-11 07:17:34",5311277,5881599,-8.6517229,591.3835,52.59022,28.02548,99.3,8.27,52.30905,4.972,2023-08-11 07:17:34
"174","$2023-08-11 07:17:36",5313158,5865725,-8.5675402,246.6628,52.5307,28.02548,99.7,8.27,52.30905,4.972,2023-08-11 07:17:36
"175","$2023-08-11 07:17:38",5319001,5865503,-8.5112143,165.2832,52.51392,28.00946,99.7,8.27,52.30905,4.972,2023-08-11 07:17:38
"176","$2023-08-11 07:17:40",5318724,5864890,-8.4040413,316.1996,52.52765,28.00946,99.3,8.27,52.30905,4.972,2023-08-11 07:17:40
"177","$2023-08-11 07:17:42",5318185,5864408,-8.3170176,257.8149,52.46814,28.03883,99.7,8.27,52.30905,4.972,2023-08-11 07:17:42
"178","$2023-08-11 07:17:44",5317935,5863835,-8.2981205,55.8092,52.45746,28.03883,99.3,8.27,52.30905,4.972,2023-08-11 07:17:44
"179","$2023-08-11 07:17:46",5317794,5863903,-8.2965918,4.5012,52.38422,28.08156,99.3,8.27,52.30905,4.972,2023-08-11 07:17:46
"180","$2023-08-11 07:17:50",5318281,5862965,-8.294014,7.9315,52.37964,28.05219,99.7,8.27,52.30905,4.972,2023-08-11 07:17:50
