"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"1","$2023-10-05 06:53:28",6247806,6010384,8.9391308,17.0463,53.10292,25.25903,100.7,8.06,51.92161,4.48101,2023-10-05 06:53:28
"2","$2023-10-05 06:53:30",6247554,6005338,8.9651356,74.0015,53.05867,25.2884,100.4,8.06,51.92161,4.48101,2023-10-05 06:53:30
"3","$2023-10-05 06:53:32",6247926,5990600,9.0447693,232.2613,53.08156,25.27505,100.4,8.06,51.92161,4.48101,2023-10-05 06:53:32
"4","$2023-10-05 06:53:34",6247091,6001964,9.1376781,262.2867,53.0251,25.2884,103.4,8.06,51.92161,4.48101,2023-10-05 06:53:34
"5","$2023-10-05 06:53:36",6247666,6000534,9.1718531,99.7802,53.00374,25.30175,100.4,8.06,51.92161,4.48101,2023-10-05 06:53:36
"6","$2023-10-05 06:53:42",6246150,5997249,9.1506205,38.6992,52.95644,25.30175,100.7,8.06,51.92167,4.4811,2023-10-05 06:53:42
"7","$2023-10-05 06:53:44",6245606,5997503,9.1578751,21.0586,52.93355,25.3151,100.7,8.06,51.92167,4.4811,2023-10-05 06:53:44
"8","$2023-10-05 06:53:46",6245235,5997231,9.159132,3.6634,52.92134,25.3151,100.4,8.06,51.92167,4.4811,2023-10-05 06:53:46
"9","$2023-10-05 06:54:44",6234292,5992937,9.0575161,0.3698,52.56886,25.46998,100.4,8.06,51.92195,4.48128,2023-10-05 06:54:44
"10","$2023-10-05 06:57:35",6205131,5982069,8.6283846,76.1051,51.43359,25.86519,100,8.05,51.9221,4.48121,2023-10-05 06:57:35
"11","$2023-10-05 06:57:37",6205466,5956371,8.7584991,382.1162,51.40002,25.89456,100.4,8.05,51.9221,4.48121,2023-10-05 06:57:37
"12","$2023-10-05 06:57:39",6205523,5957695,8.9756165,633.3307,51.37866,25.90791,100.7,8.06,51.9221,4.48121,2023-10-05 06:57:39
"13","$2023-10-05 06:57:41",6204656,5955240,9.1542072,520.5289,51.42443,25.88121,100.4,8.05,51.92199,4.48124,2023-10-05 06:57:41
"14","$2023-10-05 06:57:43",6204466,5965889,9.1942225,117.494,51.41375,25.89456,100.4,8.05,51.92199,4.48124,2023-10-05 06:57:43
"15","$2023-10-05 06:57:53",6202299,5972212,8.8965626,70.9476,51.36339,25.89456,100.4,8.05,51.92199,4.48124,2023-10-05 06:57:53
"16","$2023-10-05 06:57:55",6202342,5972419,8.908206,33.9799,51.35881,25.95064,100.4,8.05,51.92199,4.48124,2023-10-05 06:57:55
"17","$2023-10-05 06:57:57",6202254,5972269,8.9100561,5.3894,51.2993,25.90791,100.4,8.05,51.92199,4.48124,2023-10-05 06:57:57
"18","$2023-10-05 06:58:17",6199086,5972628,8.8547964,15.0796,51.29168,25.95064,100.7,8.05,51.92192,4.48118,2023-10-05 06:58:17
"19","$2023-10-05 06:58:19",6199110,5970828,8.860754,17.447,51.29168,25.95064,100.4,8.05,51.92192,4.48118,2023-10-05 06:58:19
"20","$2023-10-05 06:58:21",6199238,5970212,8.8723097,33.8504,51.32219,25.96399,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:21
"21","$2023-10-05 06:58:23",6199353,5968318,8.8915091,55.9141,51.30541,25.95064,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:23
"22","$2023-10-05 06:58:25",6198550,5963321,8.9228201,92.0878,51.28557,25.98001,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:25
"23","$2023-10-05 06:58:27",6197957,5960566,8.9670076,128.7201,51.26879,25.96399,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:27
"24","$2023-10-05 06:58:29",6197835,5959183,9.0131502,134.4551,51.2459,25.96399,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:29
"25","$2023-10-05 06:58:31",6197382,5958146,9.045682,95.373,51.25963,25.98001,100.7,8.05,51.92187,4.48111,2023-10-05 06:58:31
"26","$2023-10-05 06:58:33",6196810,5952283,9.0755024,87.2784,51.26268,25.99336,100.4,8.05,51.92187,4.48111,2023-10-05 06:58:33
