"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"988",0,"220054000c504e5354303420",1696481701,"51.921627","4.481182","1.24",3.64,40.01,48,18,13,1,5,1,1,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,404,6,633,27.07,39.66,1,21.2,51.5,"na","na",279,278,368,257,38,2023-10-05 06:55:01,12.2498245833333,27.07,39.66,16.6230791666667
"989",0,"220054000c504e5354303420",1696481706,"51.921642","4.481206","1.85",15.96,268.72,60,16,13,3,9,9,8,1,3,"2",1,1,2,1,0,1,0,0,1,0,0,0,0,1,403,9,633,27.07,39.58,1,21.2,51.5,"na","na",282,278,368,255,23,2023-10-05 06:55:06,15.7883367611555,27.07,39.58,16.5697291666667
"990",0,"220054000c504e5354303420",1696481711,"51.92165","4.481229","1.3",7.9,64.25,49,19,8,4,4,5,4,1,0,"0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,415,10,633,27.09,39.56,1,21.2,51.7,"na","na",280,278,368,256,29,2023-10-05 06:55:11,15.7232240873016,27.09,39.56,16.5684666666667
"991",0,"220054000c504e5354303420",1696481716,"51.921658","4.481242","2.06",18.68,87.95,56,22,9,6,14,6,12,3,2,"0",1,0,0,0,0,0,0,1,0,0,0,0,0,0,411,8,633,27.05,39.6,1,21.2,51.4,"na","na",282,278,369,255,73,2023-10-05 06:55:16,16.026032128219,27.05,39.6,17.2790291666667
"992",0,"220054000c504e5354303420",1696481721,"51.921669","4.481252","1.78",13.95,26.23,67,20,11,4,7,8,10,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,7,633,27.07,39.53,1,21.2,51.1,"na","na",281,278,368,257,22,2023-10-05 06:55:21,15.7126852750721,27.07,39.53,16.6580583333333
"994",0,"220054000c504e5354303420",1696481726,"51.921669","4.481256","1.74",7.06,22.35,54,16,19,6,5,5,2,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,5,633,27.06,39.45,1,21.2,51.3,"na","na",282,278,369,256,18,2023-10-05 06:55:26,15.185767143759,27.06,39.45,16.9071583333333
"995",0,"220054000c504e5354303420",1696481731,"51.921669","4.481262","1.67",7.93,14.5,58,26,14,6,4,4,4,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,6,633,27.07,39.47,1,21.2,51.3,"na","na",282,278,368,257,23,2023-10-05 06:55:31,15.5829220625902,27.07,39.47,16.543825
"996",0,"220054000c504e5354303420",1696481736,"51.921677","4.481271","1.23",4.54,46.02,65,16,7,4,5,2,1,0,1,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,421,5,633,27.07,39.43,1,21.2,51.3,"na","na",281,278,368,258,19,2023-10-05 06:55:36,12.9002279166667,27.07,39.43,16.5236625
"997",0,"220054000c504e5354303420",1696481741,"51.92168","4.481277","1.42",5.49,13.6,50,18,11,7,3,4,1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,7,633,27.09,39.42,1,21.2,51.3,"na","na",283,278,371,257,13,2023-10-05 06:55:41,13.3912545833333,27.09,39.42,16.6787458333333
"998",0,"220054000c504e5354303420",1696481746,"51.921688","4.481273","1.04",5.18,20.43,58,13,8,2,3,3,3,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,7,633,27.06,39.43,1,21.2,51.2,"na","na",281,278,370,257,17,2023-10-05 06:55:46,13.6517929166667,27.06,39.43,16.9324375
"999",0,"220054000c504e5354303420",1696481751,"51.921684","4.481255","1.05",4.09,35.6,40,16,12,1,3,4,1,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,434,5,633,27.05,39.4,1,21.2,51.2,"na","na",281,278,369,259,13,2023-10-05 06:55:51,12.5617854166667,27.05,39.4,17.3160125
"1001",0,"220054000c504e5354303420",1696481756,"51.921692","4.481246","0.88",3.06,26.85,32,19,6,4,2,0,1,1,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,418,8,633,27.06,39.38,1,21.2,51.2,"na","na",280,278,370,259,16,2023-10-05 06:55:56,10.71870625,27.06,39.38,17.2601625
"1002",0,"220054000c504e5354303420",1696481761,"51.9217","4.481244","1.45",6.3,8.47,49,22,10,2,6,6,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,5,633,27.07,39.39,1,21.2,51.2,"na","na",282,278,369,257,16,2023-10-05 06:56:01,14.3372657548701,27.07,39.39,16.8327875
"1003",0,"220054000c504e5354303420",1696481766,"51.921703","4.481242","1.5",7.89,54.61,49,21,9,4,4,8,2,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,393,9,633,27.07,39.38,1,21.2,51.4,"na","na",282,278,370,258,13,2023-10-05 06:56:06,15.381447609127,27.07,39.38,16.8837291666667
"1004",0,"220054000c504e5354303420",1696481771,"51.921707","4.481242","1.59",5.93,10.1,52,24,14,4,6,3,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,4,633,27.07,39.39,1,21.2,51.2,"na","na",284,278,372,261,12,2023-10-05 06:56:11,13.8109406060606,27.07,39.39,17.0400458333333
"1005",0,"220054000c504e5354303420",1696481776,"51.921715","4.48124","1.21",5.75,21.05,51,15,10,4,3,3,2,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,7,633,27.07,39.39,1,21.2,51.2,"na","na",282,278,368,255,17,2023-10-05 06:56:16,13.3909075,27.07,39.39,16.7970333333333
"1006",0,"220054000c504e5354303420",1696481781,"51.921722","4.481241","1.3",7.86,22.13,40,22,12,0,4,7,1,2,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,7,633,27.07,39.39,1,21.2,51.2,"na","na",281,278,372,260,17,2023-10-05 06:56:21,15.3980921924603,27.07,39.39,17.0400458333333
"1008",0,"220054000c504e5354303420",1696481786,"51.921726","4.481248","1.38",4.43,5.21,40,19,11,3,6,3,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,5,633,27.05,39.34,1,21.2,51.1,"na","na",284,278,369,257,19,2023-10-05 06:56:26,12.37896,27.05,39.34,16.2610291666667
"1009",0,"220054000c504e5354303420",1696481791,"51.921738","4.481259","1.58",5.75,7.49,58,20,11,2,8,3,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,8,633,27.06,39.39,1,21.2,51.2,"na","na",282,278,371,259,88,2023-10-05 06:56:31,13.3713182738095,27.06,39.39,17.3413083333333
"1010",0,"220054000c504e5354303420",1696481796,"51.921749","4.481271","1.56",6.55,10.46,40,25,10,6,5,1,4,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,8,633,27.07,39.39,1,21.2,51.2,"na","na",284,278,368,258,16,2023-10-05 06:56:36,14.3849820535714,27.07,39.39,16.7970333333333
"1011",0,"220054000c504e5354303420",1696481801,"51.921745","4.481276","1.81",6.6,22.29,41,17,14,8,7,3,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,5,633,27.07,39.42,1,21.2,51.2,"na","na",281,278,370,260,17,2023-10-05 06:56:41,14.4015153472222,27.07,39.42,16.5690375
"1012",0,"220054000c504e5354303420",1696481806,"51.921741","4.481277","1.49",10.3,66.51,52,12,9,2,9,4,3,2,2,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,373,7,633,27.06,39.42,1,21.2,51.2,"na","na",282,278,369,258,15,2023-10-05 06:56:46,15.5462595806277,27.06,39.42,16.9507791666667
"1013",0,"220054000c504e5354303420",1696481811,"51.921738","4.48126","1.53",8.74,83.91,46,12,9,8,5,4,3,2,0,"0",0,0,1,0,0,1,0,0,0,0,0,0,0,0,381,10,633,27.06,39.44,1,21.2,51.2,"na","na",282,278,370,261,17,2023-10-05 06:56:51,15.6643901884921,27.06,39.44,16.8929875
"1015",0,"220054000c504e5354303420",1696481816,"51.921726","4.481219","1.41",8.64,40.2,53,19,9,2,5,6,4,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,7,633,27.06,39.42,1,21.2,51.2,"na","na",285,278,365,254,12,2023-10-05 06:56:56,15.5069132440476,27.06,39.42,16.6076
"1016",0,"220054000c504e5354303420",1696481821,"51.921703","4.48119","1.41",10.37,24.01,62,13,9,2,6,4,5,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,9,633,27.09,39.39,1,21.2,51.2,"na","na",282,278,369,260,17,2023-10-05 06:57:01,15.496584818723,27.09,39.39,16.7974125
"1017",0,"220054000c504e5354303420",1696481826,"51.921692","4.481169","1.55",7.84,26.55,49,18,8,3,9,5,1,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,6,633,27.07,39.42,1,21.2,51.2,"na","na",282,278,367,256,17,2023-10-05 06:57:06,15.4071589998196,27.07,39.42,16.71395
"1018",0,"220054000c504e5354303420",1696481831,"51.921696","4.481154","1.36",8.05,14.57,49,14,8,5,4,6,3,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,10,633,27.05,39.42,1,21.2,51.3,"na","na",282,278,367,257,16,2023-10-05 06:57:11,15.3008754770924,27.05,39.42,17.1513541666667
"1019",0,"220054000c504e5354303420",1696481836,"51.921707","4.48114","1.21",4.73,6.4,47,23,9,1,5,4,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,7,633,27.05,39.48,1,21.2,51.3,"na","na",284,278,365,258,16,2023-10-05 06:57:16,13.81839375,27.05,39.48,16.5757625
"1020",0,"220054000c504e5354303420",1696481841,"51.921703","4.481137","1.19",7.53,24.93,61,13,5,3,5,7,1,1,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,5,633,27.06,39.48,1,21.2,51.3,"na","na",282,278,367,259,32,2023-10-05 06:57:21,15.5262462806638,27.06,39.48,16.9983916666667
"1022",0,"220054000c504e5354303420",1696481846,"51.921707","4.481139","1.64",7.06,32.29,45,18,13,8,7,3,2,1,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,419,6,633,27.06,39.53,1,21.2,51.3,"na","na",282,278,366,256,55,2023-10-05 06:57:26,15.2957278291847,27.06,39.53,18.3765172619048
"1023",0,"220054000c504e5354303420",1696481851,"51.921761","4.481122","2.34",23.76,294.89,44,24,11,8,12,14,8,5,6,"1",1,0,2,1,2,0,0,0,0,0,0,0,0,0,398,7,633,27.05,39.5,1,21.2,51.3,"na","na",281,278,365,258,42,2023-10-05 06:57:31,16.6383486172161,27.05,39.5,16.4614125
"1024",0,"220054000c504e5354303420",1696481856,"51.921814","4.481036","3.88",35.22,267.86,47,32,25,8,26,18,12,6,5,"4",2,1,0,0,1,0,0,0,0,0,0,0,0,0,381,7,633,27.05,39.55,1,21.2,51.4,"na","na",283,278,368,256,23,2023-10-05 06:57:36,17.7417683980603,27.05,39.55,17.0071416666667
"1025",0,"220054000c504e5354303420",1696481861,"51.921837","4.481083","2.89",23.42,126.33,48,30,21,8,13,9,9,6,2,"2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,371,8,633,27.05,39.57,1,21.2,51.4,"na","na",282,278,367,259,44,2023-10-05 06:57:41,16.633495521978,27.05,39.57,17.2930833333333
"1026",0,"220054000c504e5354303420",1696481866,"51.921841","4.481108","3.7",30.23,388.06,57,35,28,8,16,18,12,4,2,"3",2,2,0,2,1,1,1,0,0,0,0,0,0,0,373,10,633,27.06,39.6,1,21.2,51.5,"na","na",282,278,365,256,22,2023-10-05 06:57:46,16.9966969595682,27.06,39.6,16.8404541666667
"1027",0,"220054000c504e5354303420",1696481871,"51.921917","4.481247","2.56",18.11,98.58,60,23,13,5,17,9,6,2,2,"0",2,0,0,0,0,0,0,0,0,1,0,0,0,0,373,4,633,27.03,39.67,1,21.2,51.7,"na","na",283,278,365,256,17,2023-10-05 06:57:51,16.2710191321872,27.03,39.67,17.1250666666667
"1029",0,"220054000c504e5354303420",1696481876,"51.921925","4.481221","2.56",15.33,81.62,62,33,18,7,8,14,3,1,2,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,391,6,633,27.02,39.71,1,21.2,51.6,"na","na",284,278,365,256,16,2023-10-05 06:57:56,16.376693234127,27.02,39.71,18.2817625
"1030",0,"220054000c504e5354303420",1696481881,"51.92194","4.481236","2.22",11.83,30.61,71,27,15,3,13,10,1,1,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,8,633,27.02,39.84,1,21.2,51.7,"na","na",283,278,366,256,29,2023-10-05 06:58:01,16.8276975992064,27.02,39.84,20.1159922619048
"1031",0,"220054000c504e5354303420",1696481886,"51.921955","4.481262","2.2",25.98,140.03,48,29,12,2,11,17,14,5,3,"2",1,0,0,0,0,0,1,0,0,0,0,0,0,0,415,5,633,27.03,39.86,1,21.2,51.7,"na","na",283,278,362,254,18,2023-10-05 06:58:06,16.7506335721223,27.03,39.86,18.2598505952381
"1032",0,"220054000c504e5354303420",1696481891,"51.921955","4.481262","2.1",18.6,191.86,49,21,13,7,13,8,10,2,4,"1",5,0,0,0,0,0,1,0,0,0,0,0,0,0,425,9,633,27.03,39.84,1,21.2,51.7,"na","na",284,278,363,258,21,2023-10-05 06:58:11,16.2815252432984,27.03,39.84,18.2480589285715
"1033",0,"220054000c504e5354303420",1696481896,"51.921955","4.481262","1.3",7.43,30.7,61,16,8,5,4,6,2,1,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,6,633,27.05,39.88,1,21.2,51.6,"na","na",282,278,365,257,16,2023-10-05 06:58:16,16.0063677200577,27.05,39.88,18.1225583333334
"1034",0,"220054000c504e5354303420",1696481901,"51.921955","4.481262","1.53",6.43,26.12,48,27,14,3,5,7,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,6,633,27.03,39.89,1,21.2,51.6,"na","na",283,278,364,258,16,2023-10-05 06:58:21,15.072880625,27.03,39.89,18.2566083333334
"1036",0,"220054000c504e5354303420",1696481906,"51.921955","4.481262","1.35",6.28,22.7,55,14,15,1,6,5,1,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,6,633,27.02,39.81,1,21.2,51.7,"na","na",284,278,363,259,19,2023-10-05 06:58:26,14.4611335714285,27.02,39.81,18.6981839285714
"1037",0,"220054000c504e5354303420",1696481911,"51.921955","4.481262","1.28",6.78,18.89,56,16,9,7,1,4,3,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,5,633,27.01,39.83,1,21.2,51.6,"na","na",282,278,365,259,14,2023-10-05 06:58:31,15.2977241269841,27.01,39.83,18.5410583333334
"1038",0,"220054000c504e5354303420",1696481916,"51.921955","4.481262","1.64",5.17,12.39,62,21,9,8,7,2,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,6,633,27.05,39.84,1,21.2,51.6,"na","na",283,278,363,255,16,2023-10-05 06:58:36,13.8222325595238,27.05,39.84,18.2181422619048
"1039",0,"220054000c504e5354303420",1696481921,"51.921955","4.481262","1.25",6.93,11.15,48,18,10,2,4,5,4,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,6,633,27.03,39.74,1,21.2,51.5,"na","na",282,278,365,258,16,2023-10-05 06:58:41,15.3666953589466,27.03,39.74,17.915025
"1040",0,"220054000c504e5354303420",1696481926,"51.921955","4.481262","1.47",6.35,15.82,70,20,15,1,5,3,3,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,5,633,27.03,39.7,1,21.2,51.4,"na","na",282,278,363,258,18,2023-10-05 06:58:46,14.623498422619,27.03,39.7,17.1907875
"1042",0,"220054000c504e5354303420",1696481932,"51.921955","4.481262","1.79",7.79,38.96,75,28,17,8,7,5,4,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,422,9,633,27.02,39.64,1,21.2,51.4,"na","na",282,278,362,258,16,2023-10-05 06:58:52,15.7507599224387,27.02,39.64,17.5347125
"1043",0,"220054000c504e5354303420",1696481936,"51.921955","4.481262","1.27",6.51,11.09,36,10,8,3,4,6,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1,633,27.01,39.57,1,21.2,51.4,"na","na",281,278,366,257,14,2023-10-05 06:58:56,14.6405667757936,27.01,39.57,18.8530005952381
"1044",0,"220054000c504e5354303420",1696481941,"51.921955","4.481262","1.76",6.86,8.81,60,15,15,6,9,5,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,6,633,27.05,39.57,1,21.2,51.4,"na","na",282,278,366,259,17,2023-10-05 06:59:01,15.2434707756133,27.05,39.57,18.4684797619048
"1045",0,"220054000c504e5354303420",1696481946,"51.921955","4.481262","1.45",6.55,15.8,47,20,13,2,6,4,2,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,8,633,27.02,39.55,1,21.2,51.4,"na","na",283,278,365,262,15,2023-10-05 06:59:06,14.5682121924603,27.02,39.55,17.0638458333333
"1046",0,"220054000c504e5354303420",1696481951,"51.921955","4.481262","1.25",3.83,7.15,61,20,10,1,3,2,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,7,633,27.02,39.52,1,21.2,51.4,"na","na",280,278,364,260,12,2023-10-05 06:59:11,12.5727397222222,27.02,39.52,17.1853583333334
"1047",0,"220054000c504e5354303420",1696481956,"51.921955","4.481262","1.45",2.66,2.75,52,24,10,7,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,11,633,26.99,39.5,1,21.2,51.3,"na","na",283,278,366,260,16,2023-10-05 06:59:16,9.1778675,26.99,39.5,18.4975464285714
"1048",0,"220054000c504e5354303420",1696481961,"51.921955","4.481262","1.68",6.27,7.41,54,19,7,5,10,4,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,9,633,27.03,39.48,1,21.2,51.3,"na","na",281,278,363,258,16,2023-10-05 06:59:21,14.3671250595238,27.03,39.48,16.6983333333334
"1050",0,"220054000c504e5354303420",1696481966,"51.921955","4.481262","1.82",8.12,13.77,58,20,14,6,6,5,2,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,8,633,27.01,39.47,1,21.2,51.3,"na","na",282,278,361,255,17,2023-10-05 06:59:26,15.3715394832251,27.01,39.47,18.0438208333334
"1051",0,"220054000c504e5354303420",1696481971,"51.921955","4.481262","1.69",8.41,14.37,63,25,10,4,5,7,2,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,9,633,27.02,39.47,1,21.2,51.3,"na","na",281,278,364,259,50,2023-10-05 06:59:31,15.5281993641775,27.02,39.47,17.1209625
"1052",0,"220054000c504e5354303420",1696481976,"51.921955","4.481262","1.54",6.12,7.54,56,22,6,4,6,6,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,6,633,27.02,39.48,1,21.2,51.3,"na","na",281,278,365,262,74,2023-10-05 06:59:36,14.0351923511904,27.02,39.48,16.9602833333334
"1053",0,"220054000c504e5354303420",1696481981,"51.921955","4.481262","5.08",62.34,689.66,71,36,26,22,23,34,31,13,9,"8",3,1,3,2,3,1,0,0,0,0,0,0,0,0,402,8,633,27.03,39.46,1,21.1,51.8,"na","na",283,278,365,261,37,2023-10-05 06:59:41,17.6683156897269,27.03,39.46,16.6489833333334
"1054",0,"220054000c504e5354303420",1696481986,"51.921955","4.481262","2.69",25.34,213.45,50,30,12,6,13,11,11,2,4,"5",1,0,1,0,0,0,0,0,0,0,0,0,0,0,354,7,633,27.02,39.52,1,21.1,51.9,"na","na",283,278,366,262,19,2023-10-05 06:59:46,16.4712983538684,27.02,39.52,18.8183714285714
"1055",0,"220054000c504e5354303420",1696481991,"51.921726","4.481001","1.23",13.18,231.66,34,19,10,2,0,3,6,2,5,"2",1,3,0,0,0,0,0,0,0,0,0,0,0,0,334,5,633,27.02,39.55,1,21.1,52.4,"na","na",283,278,366,258,60,2023-10-05 06:59:51,16.1168099206349,27.02,39.55,18.7551047619048
"1057",0,"220054000c504e5354303420",1696481996,"51.921864","4.481129","1.46",6.28,10.7,50,23,4,4,4,5,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,6,634,26.99,40.02,1,21.1,52.2,"na","na",285,278,364,260,13,2023-10-05 06:59:56,14.4855535119047,26.99,40.02,18.5497583333334
"1058",0,"220054000c504e5354303420",1696482001,"51.921902","4.481191","2.13",7.91,13.4,57,16,12,6,7,2,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,10,633,27.01,40.27,1,21.1,52.2,"na","na",283,278,362,258,14,2023-10-05 07:00:01,16.8111310714286,27.01,40.27,19.4333339285714
"1059",0,"220054000c504e5354303420",1696482006,"51.921951","4.481253","1.73",6.95,9.44,56,23,7,3,4,5,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,8,633,26.99,40.19,1,21.1,52,"na","na",282,278,365,261,17,2023-10-05 07:00:06,15.408571984127,26.99,40.19,19.1270291666667
"1060",0,"220054000c504e5354303420",1696482011,"51.921989","4.481303","1.29",4.61,6.22,51,14,4,1,6,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,7,633,27.02,40.08,1,21.1,51.9,"na","na",280,278,368,267,89,2023-10-05 07:00:11,13.37265,27.02,40.08,19.0983166666667
"1061",0,"220054000c504e5354303420",1696482016,"51.922001","4.481329","1.26",3.53,12.97,38,11,11,2,2,1,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,5,633,27.01,39.93,1,21,51.9,"na","na",282,278,367,265,17,2023-10-05 07:00:16,11.581695,27.01,39.93,18.64655
"1062",0,"220054000c504e5354303420",1696482021,"51.921993","4.481328","1.39",6.83,12.4,47,9,8,0,3,5,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,7,633,27.02,39.89,1,21,51.9,"na","na",283,278,367,265,16,2023-10-05 07:00:21,15.2364457738095,27.02,39.89,19.0052041666667
"1064",0,"220054000c504e5354303420",1696482026,"51.921993","4.481325","1.73",9.08,22.77,31,9,4,6,8,2,2,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,9,633,27.02,39.82,1,21,51.9,"na","na",281,278,366,262,24,2023-10-05 07:00:26,16.2658957142857,27.02,39.82,20.1539630952381
"1065",0,"220054000c504e5354303420",1696482031,"51.921913","4.481084","1.46",5.39,16.34,39,15,9,1,3,3,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,6,633,27.02,39.82,1,21,51.9,"na","na",282,278,369,265,15,2023-10-05 07:00:31,13.6560088095238,27.02,39.82,18.8482958333333
"1066",0,"220054000c504e5354303420",1696482036,"51.921928","4.481024","1.58",7.74,29.02,41,12,8,2,3,7,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,5,633,26.98,39.69,1,21,52,"na","na",282,278,364,264,46,2023-10-05 07:00:36,15.842896708153,26.98,39.69,17.7352291666667
