"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"61",243,12026,41,30,162.4,4.04,2.05,2.01,3564,99,22,55,1015,0.5,3.96,16.76,0,54,86,3284,7850,11316,13713,12057,8206,106,456,4.84016,3.91001,2.32274,0.85427,0.13188,2023-08-14 08:09:00
"62",247,12099,42,29.9,168.4,4.92,1.93,2.03,3564,361,22,55,1015,0.5,3.96,17.08,0,54,49,2258,6187,11360,16585,15527,4476,78,861,4.84571,3.9145,2.18951,0.85525,0.13203,2023-08-14 08:09:04
"63",251,13003,39,30.3,162.5,3.74,2.03,2,3564,718,22,55,1015,0.5,3.96,16.92,0,54,44,3365,9125,13684,16887,11339,4702,2516,0,4.92277,3.97674,2.22432,0.91309,0.13413,2023-08-14 08:09:08
"64",255,13008,38,29.7,160.1,3.68,2.04,2,3563,1197,22,55,1015.1,0.5,3.96,16.96,0,54,64,3518,9558,13947,16775,10428,4989,2428,0,4.85397,3.92117,2.19324,0.90033,0.12674,2023-08-14 08:09:12
"65",259,12047,41,30.3,155,3.53,1.99,2,3564,99,22,54,1015,0.5,3.96,16.84,0,54,35,2648,7217,11750,15741,12861,5117,1648,106,4.76784,3.85227,2.15432,0.88435,0.12449,2023-08-14 08:09:16
"66",263,10957,46,30.2,159.1,3.3,1.98,2,3563,360,22,55,1015.2,0.5,3.95,16.64,0,54,100,2058,5231,8917,12606,13061,9630,301,120,4.93976,3.99118,2.37436,0.91624,0.12898,2023-08-14 08:09:20
"67",267,11129,44,30.8,152.7,3.26,2,1.98,3564,717,22.1,55,1015.2,0.499,3.95,17,0,54,94,2411,5969,9521,12800,12765,9054,3,213,4.7726,3.85611,2.29402,0.83928,0.12461,2023-08-14 08:09:24
"68",271,11012,46,30.2,149.9,2.82,1.97,2,3563,1197,22,54,1015.2,0.5,3.96,17.16,0,54,68,2136,5413,9011,12617,13124,9832,9,42,4.84621,3.91559,2.3294,0.85222,0.08978,2023-08-14 08:09:28
"69",275,10949,45,29.6,145.4,2.75,1.98,2.01,3563,99,22.1,54,1015.1,0.5,3.95,16.88,0,54,79,2232,5647,9262,12696,12604,9366,27,50,4.69443,3.82296,2.25645,0.82553,0.08697,2023-08-14 08:09:32
"70",279,11754,41,29.5,145.3,2.8,2.02,2.01,3561,360,22.1,54,1015.2,0.5,3.96,16.92,0,54,99,2982,7370,11174,13854,11226,8552,538,1,4.68529,3.81551,2.20821,0.82392,0.0868,2023-08-14 08:09:36
"71",283,10948,45,28.9,150,3.04,1.97,1.99,3565,717,22,54,1015.3,0.5,3.95,16.96,0,54,80,2095,5386,9278,12995,12701,9285,0,139,4.7616,3.87766,2.24417,0.86751,0.08821,2023-08-14 08:09:40
"72",287,12616,38,29.7,145.6,2.71,2.06,2,3563,1197,22,54,1015.1,0.499,3.95,17.12,0,54,100,3662,9491,13273,14754,7584,10963,57,0,4.75469,3.87203,2.24092,0.86625,0.03545,2023-08-14 08:09:44
"73",291,11454,45,29.6,149.6,2.87,1.91,2,3565,99,22.1,54,1015.1,0.501,3.95,16.6,0,54,87,1453,5002,11554,16836,9357,9623,450,0,4.74822,4.02924,2.23787,0.86507,0.0354,2023-08-14 08:09:48
"74",295,11634,46,30.7,149.7,2.76,1.89,1.99,3561,361,22.1,54,1015.1,0.501,3.95,16.56,0,54,88,1669,4903,10422,15653,13124,9301,11,43,4.88117,4.14206,2.24992,0.8893,0.03639,2023-08-14 08:09:52
"75",299,11086,46,30.3,159.8,3.55,1.93,2.02,3563,717,22.1,54,1015.4,0.5,3.95,16.68,0,54,65,1640,4668,9742,14520,12432,9158,112,261,4.8471,4.11315,2.23421,1.0053,0.03614,2023-08-14 08:09:56
"76",303,11407,45,29.5,166.5,3.94,1.92,2.04,3564,1197,22,54,1015,0.5,3.96,16.64,0,54,17,1359,4868,11225,17262,12443,4040,2855,0,4.81123,4.08271,2.21768,0.99786,0.13774,2023-08-14 08:10:00
"77",307,11035,44,29.9,171,4.87,1.97,2,3564,101,22.1,54,1015.3,0.5,3.96,16.56,0,54,52,1904,5220,10051,14601,12819,6777,180,737,4.75449,3.95135,2.19152,0.98609,0.13612,2023-08-14 08:10:04
"78",311,10857,45,29.6,167.3,4.38,2,2,3563,360,22.1,54,1015.2,0.5,3.95,16.64,0,54,76,2046,5308,9714,13609,11890,8077,277,525,4.73863,3.93817,2.27146,0.9828,0.13566,2023-08-14 08:10:08
"79",315,10842,42,29.5,194.4,6.32,2.1,2.02,3564,717,22.1,54,1015,0.5,3.95,16.84,0,54,42,2336,6163,11244,14587,8334,6153,1674,885,4.74953,3.94722,2.27668,1.28346,0.13598,2023-08-14 08:10:12
"80",319,11349,42,30.3,191.7,5.66,2.1,2,3563,1197,22.2,54,1015.1,0.5,3.95,16.76,0,54,58,2515,6744,12200,15424,7321,6611,2463,503,4.87527,4.05173,2.33695,1.31744,0.09165,2023-08-14 08:10:16
"81",323,10503,42,29.1,182.1,5.43,2.11,1.98,3564,99,22.1,54,1015,0.5,3.95,17.12,0,54,72,2383,6200,10752,13596,7781,6445,2073,539,4.62878,3.80939,2.2188,1.25083,0.08702,2023-08-14 08:10:20
"82",327,11115,43,30.3,196.1,6.33,2.09,2.01,3565,361,22.1,54,1015.2,0.5,3.95,16.8,0,54,24,2432,6503,11231,14403,8743,7404,975,979,4.86747,4.00584,2.3482,1.31533,0.09151,2023-08-14 08:10:24
"83",331,10799,47,29.1,153,2.93,1.95,2.04,3564,716,22.1,54,1015.3,0.5,3.95,16.88,0,54,74,1823,4794,8645,12654,13163,9937,111,43,4.85845,3.99841,2.34384,0.89058,0.09134,2023-08-14 08:10:28
"84",335,10854,45,29.6,146.8,2.77,1.97,2,3563,1198,22.1,54,1014.9,0.501,3.95,18.12,0,55,72,2044,5351,9149,12785,12308,9730,24,40,4.70785,3.87447,2.27119,0.86297,0.04616,2023-08-14 08:10:32
"85",339,15822,24,29.6,129.1,2.59,2.22,2,3564,99,22.1,54,1015,0.501,3.96,17.96,0,55,100,13546,28104,17449,1021,2452,12405,0,0,4.42653,2.76312,2.13548,0.81141,0.0434,2023-08-14 08:10:36
"86",343,19634,22,28.5,136.4,2.79,2.15,2.01,3563,361,22.2,54,1015.2,0.5,3.95,18.08,0,55,100,20043,41220,17779,0,0,13999,0,0,4.64974,2.90245,2.21079,0.85232,0.04559,2023-08-14 08:10:40
"87",347,16584,24,26.8,131.5,2.63,2.21,1.98,3564,717,22.1,54,1015,0.5,3.95,18,0,55,100,14404,29898,18437,834,2363,12649,0,0,4.52374,2.8238,2.15088,0.81051,0.04436,2023-08-14 08:10:44
"88",351,12051,35,29.7,150.9,3.79,2.23,2.02,3563,1197,22.1,54,1015,0.499,3.95,17.76,0,55,100,5794,12543,11761,8841,8913,8431,484,340,4.74673,2.96299,2.2569,0.85047,0.09262,2023-08-14 08:10:48
"89",355,11820,34,28.3,144.9,3.61,2.23,2.02,3565,101,22.1,54,1015.1,0.5,3.95,17.32,0,55,100,5896,12713,11651,8364,8417,8176,479,313,4.59586,2.84997,2.18517,0.82344,0.08968,2023-08-14 08:10:52
"90",359,15243,26,28,136.6,2.97,2.22,2,3563,359,22.1,54,1015.1,0.5,3.95,17.52,0,55,100,11459,23933,16994,4902,4479,9477,988,0,4.57613,2.83773,2.12766,0.8199,0.08929,2023-08-14 08:10:56
"91",363,14130,30,29.6,148.9,3.67,2.22,1.98,3563,717,22.1,54,1015.1,0.499,3.95,17.6,0,55,100,8511,18066,14970,8257,7719,8663,456,315,4.81773,2.98756,2.24,0.83489,0.09401,2023-08-14 08:11:00
"92",367,14538,28,28.9,155.5,4.72,2.2,1.98,3563,1196,22.1,54,1015.1,0.5,3.95,17.32,0,55,100,9769,20393,15878,7228,7548,7072,256,745,4.65382,2.88591,2.16379,0.80649,0.20136,2023-08-14 08:11:04
"93",371,12794,35,29.5,164.7,4.89,2.16,2.02,3564,99,22.2,54,1015.1,0.5,3.95,16.92,0,55,100,5548,12152,12879,11554,10924,6701,67,803,4.80422,3.39081,2.23372,0.83255,0.20787,2023-08-14 08:11:08
"94",375,17529,29,29.4,174.7,5.1,2.08,1.98,3563,360,22.1,54,1015.2,0.499,3.96,17.56,0,55,50,9525,20753,20986,15913,8973,4870,1389,658,5.337,3.76685,2.17049,0.92488,0.23092,2023-08-14 08:11:12
"95",379,15394,30,27.2,161.7,5.16,2.07,2,3561,717,22.2,54,1015,0.501,3.95,17.28,0,55,93,7854,17276,18352,15079,8945,3816,737,889,4.7744,3.36976,1.94168,0.83928,0.20658,2023-08-14 08:11:16
"96",383,15008,31,30,163.2,5.17,2.07,2.02,3564,1197,22.2,54,1015.1,0.5,3.95,17.48,0,55,79,7139,15800,17588,15436,9546,4185,505,919,4.83789,3.41458,1.9675,0.85044,0.19017,2023-08-14 08:11:20
"97",387,13558,33,30.2,160.2,5.38,2.02,1.98,3563,100,22.2,54,1015.1,0.5,3.95,17.68,0,55,51,5170,11875,15654,16494,10513,3411,4,1124,4.55858,3.40815,1.85391,0.80134,0.17919,2023-08-14 08:11:24
"98",391,13898,33,29.6,164.2,4.9,2.14,2.04,3564,361,22.2,54,1015,0.501,3.95,17.92,0,55,87,6596,14442,14946,12459,9880,6655,64,818,4.74752,3.54941,2.17918,0.83455,0.18662,2023-08-14 08:11:28
"99",395,12316,35,29.3,169.3,5.44,2.13,2.03,3564,717,22.2,54,1015.1,0.499,3.95,17.36,0,55,64,4767,10860,13060,13012,9602,5751,359,952,4.6145,3.44996,2.11812,0.93176,0.18139,2023-08-14 08:11:32
"100",399,14070,35,31.6,170.1,4.2,2.15,2,3563,1197,22.2,54,1015,0.5,3.95,17.28,0,55,45,5937,13463,15201,13801,8736,7715,1601,220,5.12418,3.83101,2.35207,1.03467,0.12873,2023-08-14 08:11:36
"101",403,12405,38,29.6,162.1,3.94,2.07,1.99,3564,99,22.2,54,1015,0.501,3.95,17.48,0,55,84,3487,9317,13504,15897,9052,4609,2918,0,4.71584,3.79891,2.16464,0.95222,0.11847,2023-08-14 08:11:40
"102",407,11638,41,29.5,171,4.83,2.06,1.97,3567,361,22.2,54,1015.1,0.501,3.95,17.56,0,55,75,2989,7307,11174,13865,11202,7835,56,720,4.79535,3.86295,2.29273,0.96827,0.12047,2023-08-14 08:11:44
"103",411,10914,42,26,129.6,2.27,1.99,2.05,3571,718,22.2,54,1015,0.5,3.95,17.6,0,55,69,2718,6551,9453,12180,13007,7802,1,3,4.37933,3.52783,2.09382,0.64272,0.11002,2023-08-14 08:11:48
"104",415,11802,42,28.6,150.6,3.36,2.01,1.98,3567,1197,22.2,55,1015.1,0.5,3.95,17.64,0,55,87,3068,7166,10410,13303,14242,7413,18,306,4.74601,3.82321,2.26914,0.69654,0.19405,2023-08-14 08:11:52
"105",419,11669,41,29.6,146.8,3.02,2.05,1.99,3568,99,22.2,55,1015,0.5,3.96,17.6,0,55,100,3348,7678,10104,12102,13514,8365,14,171,4.79468,3.67948,2.29241,0.70368,0.19604,2023-08-14 08:11:56
"106",423,11603,42,30.1,151.2,3.94,1.94,2.04,3565,361,22.2,55,1014.9,0.5,3.95,17.48,0,55,14,2425,6266,10571,14991,15128,5014,3,583,4.68957,3.59882,2.12436,0.68825,0.19174,2023-08-14 08:12:00
"107",427,11998,39,29.5,172.1,5.27,2.07,1.99,3567,717,22.2,55,1015.2,0.5,3.95,17.56,0,55,100,3584,8373,11929,14036,11594,6408,3,928,4.79787,3.68193,2.17342,0.93151,0.19617,2023-08-14 08:12:04
"108",431,12390,39,30.1,166.1,4.56,2.08,2.02,3565,1197,22.2,55,1015.1,0.5,3.95,17.88,0,55,83,3842,9061,12373,14040,11067,7620,49,658,4.88519,3.74894,2.21298,0.94846,0.1247,2023-08-14 08:12:08
"109",435,11491,44,30.3,162.3,3.98,1.95,2.02,3563,99,22.2,54,1015.1,0.5,3.96,17.92,0,55,100,2042,5430,10565,15131,12740,8082,0,461,4.85493,4.04804,2.19927,0.94259,0.12392,2023-08-14 08:12:12
"110",439,10521,49,30.4,163.2,3.27,1.96,2,3561,361,22.2,54,1015,0.5,3.95,17.52,0,55,67,1633,4337,8013,12037,13047,10131,652,7,4.94508,4.1232,2.49804,0.96009,0.12622,2023-08-14 08:12:16
"111",443,10366,49,30,157.4,3.07,1.95,1.98,3561,719,22.3,54,1015.3,0.5,3.95,17.28,0,55,61,1594,4241,7847,11859,13063,10082,429,5,4.83706,4.03313,2.44347,0.90836,0.12347,2023-08-14 08:12:20
"112",447,11056,48,31.1,168,3.54,1.97,1.97,3563,1198,22.2,54,1015.1,0.5,3.95,17.52,0,55,64,1859,4876,8681,12701,13429,10435,262,150,5.0676,4.22536,2.55993,0.95165,0.11804,2023-08-14 08:12:24
