0,220054000c504e5354303420,1689586820,51.921902,4.478958,4.05,13.80,19.14,153,47,16,8,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,11,634,25.05,53.58,1,20.5,66.6,na,na,287,278,327,271,68
0,220054000c504e5354303420,1689586825,51.921902,4.478958,3.57,8.48,9.78,155,45,14,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,13,634,25.04,53.65,1,20.5,65.9,na,na,285,278,329,275,63
0,220054000c504e5354303420,1689586830,51.921902,4.478958,3.68,11.61,36.53,195,47,13,5,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,11,634,25.05,53.48,1,20.5,65.6,na,na,285,278,328,275,48
0,220054000c504e5354303420,1689586835,51.921902,4.478958,3.51,8.75,19.06,153,51,16,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,9,633,25.07,53.01,1,20.5,65.8,na,na,283,278,326,274,76
0,220054000c504e5354303420,1689586840,51.921902,4.478958,3.87,11.46,14.47,171,51,12,6,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,11,633,25.08,52.94,1,20.5,65.6,na,na,284,278,328,274,69
0,220054000c504e5354303420,1689586845,51.921902,4.478958,3.30,8.68,27.79,200,48,17,2,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,13,634,25.08,52.84,1,20.5,65.8,na,na,285,278,327,273,80
1,220054000c504e5354303420,1689586847,51.921902,4.478958,-1,-273.4,-0.00,3.88,0,1,1,0,20.5,76.6,4.66,51.9,100.0
0,220054000c504e5354303420,1689586850,51.921902,4.478958,2.77,10.75,40.97,181,39,10,1,6,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,20,633,25.11,52.84,1,20.5,65.8,na,na,285,278,329,275,94
0,220054000c504e5354303420,1689586855,51.921902,4.478958,2.84,7.32,9.74,158,36,14,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,11,633,25.12,53.00,1,20.5,65.3,na,na,283,278,328,276,69
0,220054000c504e5354303420,1689586860,51.921902,4.478958,3.33,9.51,12.90,162,45,13,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,8,634,25.14,52.72,1,20.6,64.5,na,na,283,278,328,275,85
0,220054000c504e5354303420,1689586865,51.921902,4.478958,3.86,12.75,145.70,189,41,21,5,5,9,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,316,16,633,25.15,52.23,1,20.6,63.9,na,na,280,278,328,275,70
0,220054000c504e5354303420,1689586870,51.921902,4.478958,3.22,13.81,40.75,184,30,12,9,3,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,10,633,25.17,51.61,1,20.6,63.7,na,na,282,278,328,274,83
