"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"142","$2023-07-21 06:28:34",7662250,7007777,10.2592134,1.1782,48.14069,24.99199,100.7,7.97,52.31229,4.96918,2023-07-21 06:28:34
"143","$2023-07-21 06:28:36",7661690,7007304,10.2596533,1.2793,48.10102,24.99199,100.7,7.96,52.31229,4.96918,2023-07-21 06:28:36
"144","$2023-07-21 06:28:38",7661112,7006801,10.2598953,0.7029,48.02777,25.00534,100.7,7.97,52.31229,4.96918,2023-07-21 06:28:38
"145","$2023-07-21 06:28:40",7660488,7006252,10.2599061,0.0305,47.90265,25.02136,100.7,7.96,52.31229,4.96918,2023-07-21 06:28:40
"146","$2023-07-21 06:28:42",7659871,7005686,10.2599275,0.0637,47.82483,25.02136,100.7,7.96,52.31229,4.96918,2023-07-21 06:28:42
"147","$2023-07-21 06:28:44",7659368,7005286,10.2599609,0.0974,47.84314,25.06409,100.7,7.96,52.31208,4.96875,2023-07-21 06:28:44
"148","$2023-07-21 06:28:52",7657121,7003186,10.2601707,1.3473,47.37316,25.07744,100.7,7.96,52.31208,4.96875,2023-07-21 06:28:52
"149","$2023-07-21 06:28:54",7656569,7002686,10.2610159,2.452,47.1931,25.06409,100.7,7.96,52.31208,4.96875,2023-07-21 06:28:54
"150","$2023-07-21 06:28:56",7656014,7002184,10.2617741,2.2227,47.02831,25.07744,100.7,7.96,52.31193,4.96859,2023-07-21 06:28:56
"151","$2023-07-21 06:28:58",7655358,7001613,10.262115,0.9907,46.94286,25.10681,100.7,7.96,52.31193,4.96859,2023-07-21 06:28:58
"152","$2023-07-21 06:29:00",7654757,7001058,10.2622461,0.3819,46.79943,25.07744,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:00
"153","$2023-07-21 06:29:02",7654220,7000513,10.2625322,0.8326,46.73991,25.09079,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:02
"154","$2023-07-21 06:29:04",7653593,6999929,10.2630925,1.625,46.75364,25.10681,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:04
"155","$2023-07-21 06:29:06",7653031,6999379,10.2638388,2.171,46.74144,25.12016,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:06
"156","$2023-07-21 06:29:08",7652428,6998852,10.2644765,1.8494,46.76738,25.12016,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:08
"157","$2023-07-21 06:29:10",7651808,6998252,10.2649391,1.3419,46.79485,25.13351,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:10
"158","$2023-07-21 06:29:12",7651269,6997749,10.2654111,1.3725,46.87267,25.13351,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:12
"159","$2023-07-21 06:29:14",7650795,6997289,10.2659595,1.6066,46.87725,25.17624,100.7,7.96,52.31193,4.96859,2023-07-21 06:29:14
"160","$2023-07-21 06:29:16",7650170,6996714,10.2665532,1.734,46.84673,25.14687,100.7,7.96,52.31174,4.96873,2023-07-21 06:29:16
"161","$2023-07-21 06:29:18",7649585,6996204,10.2670038,1.3067,46.95049,25.16289,100.7,7.96,52.31174,4.96873,2023-07-21 06:29:18
"162","$2023-07-21 06:29:20",7649024,6995709,10.2672458,0.6882,46.93676,25.14687,100.7,7.96,52.31174,4.96873,2023-07-21 06:29:20
"163","$2023-07-21 06:29:22",7648408,6995170,10.2672994,0.1592,46.96575,25.17624,100.7,7.96,52.31174,4.96873,2023-07-21 06:29:22
"164","$2023-07-21 06:29:24",7647902,6994622,10.2675521,0.7359,46.99169,25.17624,100.7,7.96,52.31174,4.96873,2023-07-21 06:29:24
"165","$2023-07-21 06:29:26",7647295,6994013,10.2682447,2.0089,47.00695,25.18959,100.7,7.96,52.31161,4.96881,2023-07-21 06:29:26
"166","$2023-07-21 06:29:28",7646750,6993510,10.269233,2.8711,46.97948,25.18959,100.7,7.96,52.31161,4.96881,2023-07-21 06:29:28
"167","$2023-07-21 06:29:30",7646163,6992984,10.2699804,2.1726,47.00542,25.17624,100.7,7.96,52.31161,4.96881,2023-07-21 06:29:30
"168","$2023-07-21 06:29:32",7645644,6992478,10.2704322,1.3107,46.99321,25.18959,100.7,7.96,52.31161,4.96881,2023-07-21 06:29:32
"169","$2023-07-21 06:29:34",7645083,6991950,10.2708817,1.3082,47.01915,25.18959,100.7,7.96,52.31161,4.96881,2023-07-21 06:29:34
"170","$2023-07-21 06:29:36",7644571,6991490,10.2713764,1.4434,47.01915,25.18959,100.7,7.96,52.3116,4.96882,2023-07-21 06:29:36
"171","$2023-07-21 06:29:38",7644001,6990965,10.2718055,1.2557,47.04662,25.21896,100.7,7.96,52.3116,4.96882,2023-07-21 06:29:38
