Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 11.8.2023 07:18:01
statistics: 175570 LDSAmin, 10288 min, 309432 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 1 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...33.3, RH 13.0...81.9
gain	1516.0	1553.0
startup	1455.8	1492.5
ST: Ipump 20.8mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	sigma	idiff	ucor	DV	T	RH	P	flow	bat	Ipump	error	PWMpump	steps	n10.00	n16.26	n26.43	n42.96	n69.83	n113.52	n184.55	n300.00	A1	A2	A3	A4	A5
3.0	  31033	 26	 38.6	 83.8	0.57	1.39	0.00	0	359	21.2	55	1018.5	0.499	3.98	21.40	0	58	100	0	34631	78692	33741	0	0	0	0	6.17094	3.91387	0.00000	0.00000	0.00000
7.0	  20145	 27	 36.4	182.4	3.20	2.43	2.00	3588	359	21.3	58	1018.8	0.500	3.99	21.60	0	58	97	20065	37805	0	0	27635	9962	0	0	6.27102	3.97734	4.17443	0.00000	0.00000
11.0	  18236	 24	 37.8	270.7	7.94	2.68	1.98	3587	720	21.3	59	1018.9	0.499	3.98	21.64	0	58	89	22079	43840	0	0	0	14344	6155	0	6.22819	3.95018	4.14593	2.12634	0.00000
15.0	   9332	 38	 34.7	295.3	11.96	2.92	2.00	3588	1199	21.4	60	1018.9	0.498	3.98	22.12	0	58	100	6199	12651	7798	600	2895	7365	4977	1737	5.36701	3.40398	3.57266	1.83233	0.52033
19.0	  13017	 37	 38.8	356.9	13.10	2.84	1.99	3591	100	21.4	61	1018.8	0.501	3.98	20.72	0	58	84	8608	17576	10903	1039	4349	10776	7071	1360	6.79909	5.13373	4.52596	2.32125	0.65917
23.0	  12218	 35	 39.2	326.7	11.81	2.89	2.03	3589	359	21.4	61	1018.7	0.500	3.98	20.64	0	58	94	8875	17851	9569	0	3249	10508	6735	1109	6.23278	4.70613	4.22516	2.12791	0.60427
27.0	  10793	 41	 38.1	346.8	13.21	2.90	2.00	3588	719	21.4	61	1018.9	0.500	3.98	20.72	0	57	100	6337	13177	8906	1993	2906	9200	7148	1476	6.27928	4.74124	4.25669	2.32932	0.60878
31.0	  11448	 36	 37.5	355.9	15.13	2.90	2.01	3589	1199	21.4	61	1018.8	0.501	3.98	20.56	0	57	59	7976	16152	9959	740	3765	8103	4984	2566	6.02616	4.55012	4.08510	2.23542	0.76744
35.0	   8194	 71	 38.6	367.6	14.57	2.23	1.99	3589	99	21.4	61	1018.8	0.499	3.98	20.08	0	57	100	769	2037	4274	6984	8636	8192	5790	2146	6.25610	5.56022	4.24098	2.32072	0.79672
39.0	   8851	 85	 39.5	458.3	17.47	2.09	2.00	3589	359	21.4	61	1018.7	0.500	3.98	20.48	0	57	33	557	1489	2853	5354	9482	11368	8748	2091	7.68006	6.82578	5.74746	2.84894	0.97806
43.0	   6817	 89	 39.5	405.2	16.60	2.16	2.00	3592	720	21.5	62	1018.6	0.500	3.98	20.44	0	57	18	413	1142	2269	4070	6457	8274	7278	2398	6.33309	5.62864	4.73944	2.61101	0.80652
47.0	   6758	 96	 39.8	362.3	11.83	2.07	2.00	3587	1201	21.4	62	1018.8	0.500	3.98	20.00	0	57	45	579	1562	1423	1903	4512	11456	10384	201	6.43816	5.72202	4.81807	2.65433	0.59386
51.0	   6630	 94	 38.4	361.9	12.89	2.01	2.03	3588	99	21.4	62	1018.9	0.500	3.98	20.08	0	57	56	288	932	1742	3283	5694	9651	8904	921	6.16141	5.54584	4.61096	2.54023	0.56833
55.0	   6261	 86	 35.4	329.0	12.46	2.11	2.01	3588	359	21.4	62	1018.9	0.500	3.98	20.04	0	57	19	335	1024	2261	4073	5898	7855	6846	1374	5.49282	4.94404	3.97847	2.26459	0.50666
59.0	   6957	 85	 36.7	355.2	13.21	2.10	1.99	3587	719	21.5	62	1018.6	0.500	3.98	19.68	0	57	48	371	1167	2553	4561	6499	8940	7511	1360	6.01150	5.41090	4.35415	2.47782	0.55450
63.0	   7261	 86	 39.8	351.8	11.19	2.16	2.01	3585	1199	21.5	62	1018.9	0.500	3.98	19.40	0	57	31	480	1792	2960	4091	3165	11456	10443	19	6.39204	5.75343	4.62978	2.63467	0.49911
67.0	   7299	 82	 38.8	344.2	11.08	2.30	2.01	3587	100	21.5	62	1018.8	0.500	3.99	19.48	0	57	23	868	2813	2969	3013	2140	13715	8804	262	6.28887	5.59648	4.55505	2.59215	0.49105
71.0	   7866	 77	 39.0	367.0	13.27	2.21	2.00	3585	359	21.5	61	1018.9	0.500	3.98	19.64	0	56	31	644	1904	3738	5797	6301	9432	8289	1167	6.42823	5.72050	4.44677	2.64959	0.50193
75.0	   8421	 76	 39.9	328.5	10.32	2.06	2.01	3585	718	21.5	61	1018.8	0.500	3.98	19.16	0	56	10	560	1623	3508	6255	9034	10626	7986	312	6.41257	5.70656	4.43593	2.24306	0.50071
79.0	   8554	 76	 39.9	343.4	11.37	2.08	2.00	3588	1200	21.5	61	1018.9	0.500	3.98	19.04	0	56	40	600	1705	3668	6484	9284	10422	7687	683	6.51888	5.80117	4.50947	2.28025	0.64169
83.0	   8203	 75	 39.7	329.4	10.94	2.09	1.99	3585	99	21.5	61	1018.6	0.500	3.98	18.92	0	56	36	604	1683	3537	6195	8869	9966	7342	674	6.25100	5.54416	4.32416	2.18654	0.61532
87.0	   7410	 83	 38.5	327.3	10.70	2.03	2.00	3584	360	21.5	61	1018.8	0.500	3.98	19.20	0	56	61	500	1325	2278	4262	8072	10320	7870	482	6.10473	5.41444	4.47403	2.13538	0.60093
91.0	   7236	 85	 39.7	371.0	13.78	2.11	2.01	3584	719	21.6	61	1018.6	0.501	3.98	19.08	0	56	41	457	1291	2514	4460	6972	9267	7925	1399	6.31245	5.59867	4.62626	2.48914	0.62137
95.0	   7179	 86	 38.7	359.7	12.86	2.10	2.00	3584	1199	21.5	61	1018.7	0.500	3.98	19.12	0	56	21	464	1312	2398	4196	6725	9578	8303	1041	6.25490	5.54762	4.58408	2.46644	0.57243
99.0	   6864	103	 39.0	350.8	10.97	1.71	1.99	3584	100	21.5	61	1018.9	0.500	3.98	18.60	0	56	26	0	0	1130	3561	6220	11637	9946	29	6.42872	5.89954	4.71147	2.53498	0.58834
103.0	   7442	 88	 39.3	366.6	12.90	1.98	2.00	3587	358	21.5	61	1018.7	0.501	3.98	18.72	0	56	62	211	848	2369	4817	7501	10149	8378	993	6.39220	5.86603	4.69303	2.52058	0.58500
107.0	   7088	 98	 39.7	343.6	10.69	1.75	1.99	3583	718	21.5	61	1018.8	0.500	3.98	18.76	0	56	29	0	172	1403	3865	7301	11259	9535	51	6.37292	5.84834	4.67888	2.41843	0.58324
111.0	   7254	 90	 39.1	353.1	12.14	1.92	1.99	3581	1199	21.6	61	1018.8	0.500	3.98	19.24	0	56	79	129	635	2093	4592	7689	10162	8268	804	6.25929	5.74406	4.59545	2.37531	0.62496
115.0	   7171	 87	 38.8	347.0	12.07	2.01	2.00	3583	100	21.5	61	1018.9	0.500	3.98	18.92	0	56	50	311	986	2268	4440	7340	9670	8115	850	6.13281	5.55241	4.50259	2.32732	0.61233
119.0	   8101	 77	 39.6	355.3	12.63	2.10	2.02	3585	360	21.5	61	1018.5	0.500	3.98	18.64	0	56	28	495	1494	3515	6261	8436	9614	7422	1152	6.37416	5.77091	4.40135	2.41891	0.63643
123.0	   8672	 76	 40.2	356.9	12.08	2.07	2.01	3581	721	21.5	61	1018.6	0.500	3.98	18.84	0	56	33	523	1571	3731	6754	9411	10473	7775	856	6.64401	6.01522	4.58768	2.38392	0.66337
127.0	  13794	 77	 57.9	538.7	16.75	2.03	1.98	3581	1200	21.6	61	1018.9	0.500	3.98	18.60	0	56	12	782	2426	5686	10386	14743	17622	13316	402	10.49681	9.50339	7.24804	3.76634	0.73227
131.0	  24207	 28	 66.0	549.3	19.65	2.86	2.02	3583	99	21.6	61	1018.8	0.500	3.98	18.40	0	56	91	23084	45693	15194	0	0	14800	14695	1248	10.85729	6.69884	7.49695	3.89568	0.75741
135.0	  23888	 32	 68.0	552.1	28.02	2.29	2.01	3583	359	21.6	61	1018.8	0.500	3.98	18.44	0	56	100	11214	25151	30165	26908	9258	3066	0	7439	10.12168	6.24498	4.05353	3.63174	0.70610
139.0	  37195	 25	 66.5	429.4	18.20	2.07	1.99	3583	719	21.6	61	1018.8	0.500	3.97	18.32	0	56	100	25709	54630	48625	27492	9547	3531	2706	4020	10.46289	6.45550	4.19017	2.31626	0.72990
143.0	  30691	 25	 58.7	343.8	14.05	2.08	1.98	3581	1199	21.6	61	1018.7	0.500	3.98	18.84	0	56	100	20989	44878	40099	22685	7110	4592	2091	2996	8.70523	5.37104	3.48627	1.92715	0.52165
147.0	  26801	 31	 53.6	354.5	14.47	2.06	2.01	3583	100	21.6	61	1018.6	0.500	3.98	18.72	0	56	58	12255	27639	33952	31704	13720	3469	921	3345	8.67792	6.26892	3.47533	1.92111	0.52001
151.0	  25805	 32	 57.2	378.6	13.84	2.25	2.00	3581	359	21.6	61	1018.7	0.501	3.98	18.24	0	56	100	14008	29929	27880	19264	15352	12376	722	2752	9.26536	6.69329	4.60711	2.05115	0.55522
155.0	  24075	 31	 54.6	385.0	14.05	2.31	2.00	3580	719	21.6	61	1018.8	0.500	3.97	18.68	0	56	87	13531	29639	28936	19442	5391	9709	5458	1979	8.80606	6.36149	4.37873	2.48664	0.52769
159.0	  21261	 32	 55.9	371.4	14.77	2.29	2.01	3581	1199	21.6	61	1018.9	0.500	3.98	18.72	0	56	100	10626	23459	24859	19541	8498	7912	3052	2802	8.14159	5.88148	4.04833	2.29901	0.48265
163.0	  13443	 45	 42.0	284.8	10.20	2.10	1.98	3580	100	21.6	61	1018.8	0.500	3.98	18.48	0	56	99	2404	6416	13024	18157	12452	7315	2220	1715	6.36699	5.40931	3.16592	1.79790	0.37745
167.0	   9602	 61	 40.0	272.2	6.97	2.41	2.01	3580	359	21.7	61	1018.9	0.500	3.98	18.44	0	56	41	3170	6677	2653	259	11359	17886	3477	20	6.26157	5.31975	4.29472	1.76813	0.37120
171.0	   8585	 63	 37.8	324.5	10.32	2.53	2.00	3583	719	21.7	61	1018.9	0.500	3.98	18.52	0	56	45	1986	4828	5389	5082	3698	10450	9121	128	6.21718	5.28204	4.26428	2.46087	0.36857
175.0	   8860	 59	 39.1	348.8	12.43	2.62	1.98	3580	1199	21.6	60	1018.9	0.500	3.98	18.44	0	56	49	2412	5627	6144	5468	3743	9091	8585	913	6.27071	5.32752	4.30099	2.48206	0.52883
179.0	   8286	 79	 39.4	366.2	12.90	2.07	1.98	3580	100	21.6	60	1018.8	0.500	3.98	18.04	0	56	23	396	1345	3551	6502	8479	10024	7864	1100	6.54835	6.04123	4.49142	2.59195	0.55225
183.0	   7849	 91	 40.4	370.1	11.64	1.88	1.98	3580	359	21.6	61	1018.8	0.500	3.98	18.32	0	56	36	5	114	2870	6553	5456	11312	10865	18	6.82698	6.29828	4.83625	2.70224	0.57574
187.0	   9029	 77	 42.1	346.7	10.55	2.01	2.00	3584	717	21.7	60	1018.7	0.501	3.98	17.88	0	56	6	477	1489	3602	6776	10018	11574	8706	144	6.76964	6.24538	4.79563	2.32275	0.57091
191.0	   8187	 79	 40.2	329.1	10.52	1.99	2.02	3580	1199	21.7	60	1018.8	0.500	3.98	18.60	0	56	28	358	1184	3172	6181	9275	10465	7723	436	6.26156	5.77665	4.43571	2.14842	0.61983
195.0	   8285	 77	 40.3	342.8	11.42	2.09	1.97	3581	98	21.7	60	1018.8	0.500	3.98	18.08	0	56	23	637	1726	3328	5808	8936	10384	7744	693	6.47112	5.66331	4.58416	2.22033	0.64057
199.0	  10147	 62	 42.8	361.6	13.20	2.26	2.01	3581	360	21.7	61	1018.7	0.500	3.98	17.88	0	56	87	1405	3541	6480	9483	10140	9224	6237	1573	6.76620	5.92156	4.39313	2.32157	0.66978
203.0	   9685	 66	 41.9	362.2	12.97	2.22	1.99	3583	720	21.6	60	1018.8	0.500	3.98	18.36	0	55	44	1125	2935	5646	8643	9825	9591	6749	1379	6.79103	5.94328	4.40925	2.38914	0.67224
207.0	   9672	 68	 41.9	356.8	11.93	2.17	2.03	3581	1199	21.7	60	1018.9	0.500	3.98	18.04	0	56	64	971	2619	5163	8200	9883	10526	7641	829	6.93796	6.07188	4.50465	2.44083	0.59571
211.0	  10353	 60	 42.0	363.7	13.00	2.34	1.99	3580	100	21.7	60	1018.7	0.500	3.98	18.56	0	56	53	1831	4461	6874	8978	9014	9595	6957	1347	6.88292	5.90163	4.46891	2.42147	0.59098
215.0	   9130	 72	 42.6	358.9	12.03	2.16	2.00	3581	359	21.7	61	1018.8	0.500	3.98	18.20	0	56	24	896	2359	4306	6912	9383	10704	7904	799	6.90403	5.91973	4.63771	2.42890	0.59279
219.0	   9224	 72	 42.6	362.0	12.09	2.16	2.01	3581	719	21.7	60	1018.7	0.500	3.98	18.20	0	56	33	891	2354	4339	6990	9475	10840	8045	772	6.97519	5.98074	4.68550	2.47711	0.59890
223.0	  10418	 58	 42.8	344.6	10.89	2.44	2.00	3580	1200	21.7	61	1018.7	0.500	3.98	17.88	0	56	30	2416	5738	6842	7246	6897	11392	8504	331	6.84923	5.87275	4.60090	2.43238	0.47226
227.0	   8938	 72	 42.8	345.7	11.22	2.18	2.01	3583	99	21.7	61	1018.8	0.500	3.98	18.36	0	55	18	963	2482	4164	6447	8898	10762	8108	529	6.82256	5.67047	4.58298	2.42291	0.47043
231.0	  10467	 57	 41.6	341.5	11.01	2.45	1.99	3580	360	21.7	61	1019.0	0.500	3.98	18.28	0	55	54	2569	5969	7074	7418	7229	10613	8276	453	6.83673	5.68225	4.48015	2.42794	0.47140
235.0	  11147	 54	 44.5	338.5	10.68	2.45	1.97	3583	719	21.7	61	1018.9	0.500	3.98	18.16	0	55	17	3024	6805	7578	7626	8520	10947	7906	413	6.95427	5.77994	4.55718	2.27927	0.47951
239.0	   9548	 67	 43.0	326.6	9.88	2.19	1.98	3580	1199	21.7	61	1018.8	0.500	3.98	18.20	0	55	8	1213	3033	4867	7241	9732	11070	7918	169	6.81575	5.66481	4.46641	2.23387	0.49388
243.0	   9116	 69	 42.5	315.4	9.39	2.14	2.01	3584	102	21.8	61	1019.0	0.500	3.98	18.28	0	55	22	965	2505	4412	6992	9603	10856	7789	77	6.61449	5.51984	4.33452	2.16791	0.47929
247.0	  10859	 50	 41.5	317.7	9.36	2.67	2.02	3580	359	21.7	61	1018.9	0.500	3.98	18.32	0	55	22	4615	9731	6573	2612	6958	13327	7620	17	6.61142	5.51728	4.53059	2.16690	0.47907
251.0	   8308	 72	 40.8	336.7	11.28	2.23	2.02	3581	718	21.7	61	1018.9	0.500	3.97	18.08	0	55	42	1016	2543	3836	5599	7808	10088	7809	667	6.44725	5.38028	4.41809	2.35448	0.46717
255.0	   8500	 71	 40.0	361.2	13.01	2.29	2.02	3583	1199	21.7	61	1018.7	0.500	3.98	18.40	0	55	44	1175	2860	4130	5762	7913	9752	7427	1257	6.62465	5.52832	4.53965	2.41927	0.59746
259.0	   8562	 72	 42.7	358.6	12.66	2.25	2.00	3581	100	21.8	61	1018.9	0.500	3.98	18.20	0	55	35	1049	2620	4118	6040	8121	9889	7638	1098	6.61379	5.65536	4.53221	2.41530	0.59648
263.0	   8320	 71	 40.2	342.1	12.10	2.21	2.00	3580	359	21.7	61	1018.7	0.500	3.97	18.12	0	55	35	884	2298	4088	6351	8249	9399	7051	1102	6.36511	5.44271	4.25643	2.32448	0.57405
267.0	   8615	 67	 39.2	340.4	12.11	2.29	2.01	3580	719	21.8	61	1018.8	0.500	3.98	17.76	0	55	43	1214	3001	4705	6607	7983	9227	6943	1141	6.32878	5.41165	4.23214	2.29155	0.57077
271.0	   8455	 70	 40.1	349.5	12.76	2.25	1.99	3584	1200	21.8	61	1018.8	0.500	3.98	17.64	0	55	36	998	2533	4356	6580	8387	9122	6711	1379	6.39012	5.46410	4.27316	2.31376	0.64846
275.0	   8369	 71	 40.3	341.6	12.20	2.18	1.98	3581	99	21.8	61	1018.9	0.500	3.98	18.28	0	55	67	800	2135	4192	6766	8601	9201	6752	1207	6.28660	5.51171	4.20394	2.27628	0.63796
279.0	   8012	 80	 39.5	362.8	12.78	2.11	2.00	3585	359	21.7	61	1018.9	0.500	3.98	18.00	0	55	29	608	1631	3029	5272	8355	10180	7814	1075	6.53510	5.72958	4.71535	2.36625	0.66318
283.0	   7439	 81	 39.2	361.5	13.40	2.15	1.99	3583	719	21.8	61	1018.7	0.500	3.98	18.08	0	55	34	584	1569	2829	4792	7378	9321	7360	1413	6.26213	5.49026	4.51839	2.38417	0.63547
287.0	   7326	 79	 39.6	321.1	10.00	2.24	1.98	3579	1199	21.8	61	1018.8	0.500	3.98	17.92	0	55	42	989	2453	2605	3180	5550	10977	8920	40	6.06998	5.32179	4.37974	2.31101	0.48929
291.0	   7628	 83	 39.3	334.8	10.28	2.11	2.01	3581	99	21.8	61	1018.8	0.500	3.98	18.12	0	55	40	663	1900	2553	3833	6133	11900	9158	5	6.35840	5.67332	4.58785	2.42082	0.51254
295.0	   7886	 79	 39.6	344.0	11.79	2.09	2.02	3583	360	21.8	61	1018.9	0.500	3.98	17.72	0	55	23	504	1497	3215	5662	7993	9896	7774	827	6.29709	5.61862	4.41253	2.39748	0.50759
299.0	   8072	 78	 38.6	334.3	10.90	2.07	2.01	3581	719	21.8	61	1018.9	0.500	3.97	17.92	0	55	27	524	1533	3239	5758	8388	10323	7980	502	6.32939	5.64744	4.43516	2.28440	0.51020
303.0	   8256	 78	 39.4	337.9	11.02	2.07	1.98	3579	1198	21.8	61	1018.9	0.500	3.98	17.40	0	55	29	532	1556	3364	6014	8746	10414	7965	529	6.40784	5.71743	4.49013	2.31272	0.54709
307.0	   8103	 78	 38.8	331.3	10.72	2.05	2.00	3579	100	21.8	61	1018.9	0.500	3.98	18.00	0	55	37	489	1466	3271	5922	8594	10251	7940	462	6.29026	5.64998	4.40774	2.27028	0.53705
311.0	   7414	 88	 39.1	327.7	10.02	1.95	1.99	3580	360	21.8	60	1018.9	0.500	3.98	17.96	0	55	61	342	1047	2009	4046	7734	10982	8967	4	6.24109	5.60582	4.58428	2.25254	0.53285
315.0	   7125	 91	 39.6	335.8	10.38	1.98	1.99	3577	719	21.9	60	1018.9	0.500	3.97	18.04	0	55	87	431	1247	1679	3054	6475	11488	9387	0	6.28549	5.64570	4.61689	2.36449	0.53665
319.0	   7399	 84	 38.2	361.9	13.25	2.07	2.00	3579	1199	21.8	60	1018.9	0.500	3.98	17.52	0	55	19	399	1183	2578	4841	7736	9513	7475	1333	6.24804	5.61206	4.58938	2.35040	0.67222
323.0	   7427	 83	 39.8	361.3	13.17	2.10	2.01	3581	99	21.8	60	1018.8	0.500	3.98	18.08	0	55	41	494	1363	2600	4672	7636	9574	7565	1288	6.27768	5.55790	4.61115	2.36155	0.67540
327.0	   7510	 81	 39.0	360.5	13.26	2.12	2.00	3579	359	21.9	60	1018.9	0.500	3.98	17.84	0	55	30	529	1451	2820	4960	7708	9408	7335	1373	6.26321	5.54509	4.53239	2.35610	0.67385
331.0	   8917	 82	 39.2	437.1	16.20	2.11	2.01	3579	719	21.9	60	1018.9	0.500	3.97	18.04	0	55	9	570	1600	3338	5979	9079	10978	9014	1697	7.54213	6.67738	5.45789	2.83685	0.81145
335.0	   7616	 81	 40.1	357.3	12.81	2.10	2.04	3579	1200	21.9	60	1018.8	0.500	3.98	17.68	0	55	29	502	1413	2839	5057	7794	9699	7624	1161	6.31353	5.58965	4.56881	2.37473	0.61098
339.0	   7870	 84	 40.4	366.5	12.82	2.03	1.99	3579	100	21.9	60	1018.9	0.499	3.98	18.08	0	55	32	355	1143	2778	5341	8232	10292	8149	1003	6.51917	5.92116	4.71762	2.45208	0.63088
343.0	   8171	 77	 39.5	354.1	12.47	2.09	2.00	3579	361	21.8	60	1018.8	0.500	3.98	18.00	0	55	21	482	1475	3528	6338	8597	9766	7439	1093	6.39996	5.81289	4.40392	2.40724	0.61935
347.0	   8462	 77	 40.6	356.5	12.34	2.08	2.00	3579	719	21.9	60	1019.0	0.500	3.97	17.92	0	55	34	492	1517	3694	6673	9014	10131	7578	996	6.53333	5.93402	4.49569	2.40590	0.63225
351.0	   8561	 77	 41.0	346.2	11.35	2.06	2.01	3580	1199	21.9	60	1019.0	0.500	3.97	17.52	0	55	32	496	1527	3653	6617	9110	10558	8007	597	6.54061	5.94064	4.50070	2.40858	0.56150
355.0	   8275	 78	 39.8	336.0	11.00	2.03	1.98	3579	99	21.9	60	1018.9	0.500	3.98	18.08	0	55	14	397	1320	3460	6476	8950	10264	7773	571	6.31747	5.84824	4.34715	2.32641	0.54234
359.0	   8235	 80	 40.1	344.2	11.26	2.01	2.01	3581	359	21.9	60	1019.0	0.500	3.98	17.92	0	55	25	344	1184	3223	6193	8888	10521	8111	555	6.41706	5.94044	4.51667	2.36309	0.55089
363.0	   8341	 80	 39.8	349.9	11.56	2.02	2.01	3577	718	21.9	60	1018.8	0.500	3.98	17.96	0	55	20	367	1253	3306	6294	8973	10595	8103	635	6.48390	6.00231	4.56371	2.42983	0.55663
367.0	   7909	 80	 39.6	357.9	12.83	2.05	1.99	3581	1199	21.9	61	1018.9	0.500	3.98	17.76	0	55	23	343	1153	3180	6068	8544	9620	7344	1225	6.31080	5.84208	4.44188	2.36496	0.67736
371.0	   7879	 78	 39.4	364.2	13.42	2.14	2.01	3580	101	21.9	60	1018.9	0.500	3.98	17.48	0	55	31	569	1590	3286	5706	8132	9394	7222	1437	6.38524	5.66872	4.49427	2.39285	0.68535
375.0	   7799	 80	 39.7	366.9	13.32	2.13	2.02	3581	358	21.9	60	1019.0	0.500	3.97	18.00	0	55	34	554	1527	3051	5320	7933	9534	7752	1282	6.44024	5.71754	4.60070	2.41346	0.69125
379.0	   7587	 81	 40.4	387.6	14.99	2.21	1.96	3581	719	21.9	61	1018.9	0.500	3.97	17.64	0	55	66	637	1730	3156	5086	6898	9064	7547	1834	6.46429	5.73890	4.61788	2.58390	0.69384
383.0	   7603	 82	 39.6	373.8	13.91	2.14	2.01	3579	1199	21.9	61	1019.0	0.500	3.97	17.80	0	55	34	505	1464	2972	5142	7338	9463	7666	1477	6.41845	5.69820	4.58513	2.56557	0.58139
387.0	   7544	 82	 40.3	365.9	13.40	2.11	2.00	3580	99	21.9	61	1018.7	0.500	3.98	17.56	0	55	16	439	1329	2917	5200	7346	9481	7712	1324	6.32323	5.68388	4.51711	2.52751	0.57277
391.0	   7833	 78	 40.4	365.8	13.47	2.17	2.01	3579	359	21.9	61	1018.9	0.500	3.97	17.48	0	55	50	535	1636	3628	6029	7052	9163	7710	1362	6.36105	5.71788	4.40627	2.54263	0.57620
395.0	   8071	 78	 40.6	349.9	12.20	2.10	1.99	3580	719	22.0	61	1018.9	0.500	3.97	17.80	0	55	33	513	1536	3459	6094	8281	9792	7581	987	6.35323	5.71086	4.40086	2.43175	0.57549
399.0	   8022	 76	 39.2	345.2	11.66	2.18	2.00	3577	1199	21.9	61	1018.9	0.500	3.98	17.96	0	55	59	587	1877	4066	6364	6153	9663	8689	611	6.31740	5.67864	4.37603	2.41803	0.54047
403.0	   8127	 76	 39.9	354.3	12.45	2.15	2.00	3581	99	21.9	60	1018.7	0.500	3.98	17.68	0	55	44	665	1836	3562	5899	7999	9842	7669	1037	6.44341	5.65851	4.46332	2.46627	0.55125
407.0	   7562	 83	 39.4	356.4	12.46	2.12	1.97	3579	359	21.9	60	1019.0	0.500	3.97	17.56	0	55	50	568	1549	2686	4576	7293	10081	8150	930	6.36857	5.59279	4.62491	2.43762	0.54484
411.0	   7569	 82	 39.1	346.0	11.80	2.10	1.99	3580	719	21.9	60	1018.9	0.500	3.97	17.80	0	55	70	563	1539	2687	4613	7445	10121	8159	738	6.29073	5.52443	4.56838	2.36829	0.53819
415.0	   7666	 81	 39.7	360.3	12.89	2.12	1.99	3579	1200	22.0	60	1018.9	0.501	3.97	17.16	0	55	46	576	1560	2822	4874	7734	9851	7762	1145	6.37816	5.60121	4.63187	2.40120	0.63312
419.0	   7493	 84	 39.1	352.4	12.45	2.03	1.99	3577	100	22.0	60	1018.9	0.500	3.98	17.88	0	55	25	334	1084	2618	5054	7884	9820	7669	1043	6.22779	5.65424	4.52267	2.34459	0.61819
423.0	   6992	 98	 38.9	343.7	10.86	1.79	2.00	3579	360	22.0	60	1019.0	0.500	3.97	17.92	0	55	100	78	467	1250	3293	7355	11261	9261	165	6.33920	5.75539	4.67152	2.38654	0.62925
427.0	   7270	 86	 37.9	344.2	11.82	2.00	2.00	3580	719	22.0	60	1018.9	0.500	3.97	17.60	0	55	83	300	962	2297	4580	7654	9796	8083	777	6.14311	5.57735	4.52701	2.27464	0.60978
431.0	   7449	 92	 39.0	343.6	10.58	1.88	1.99	3577	1198	22.0	60	1018.9	0.499	3.98	17.56	0	55	23	190	754	1797	3990	7678	11343	9531	12	6.45516	5.86067	4.75697	2.39019	0.56432
435.0	   7147	 94	 40.1	339.7	10.47	1.87	2.02	3579	99	22.0	60	1019.0	0.500	3.97	17.64	0	55	35	232	803	1439	3240	7189	11520	9444	0	6.36974	5.74971	4.69402	2.35856	0.55685
439.0	   8048	 79	 39.9	342.9	11.53	2.06	2.01	3577	360	22.0	60	1019.0	0.500	3.98	17.64	0	55	20	458	1396	3200	5862	8511	10173	7810	723	6.33624	5.71947	4.47484	2.34615	0.55392
443.0	   7883	 80	 39.4	346.5	11.83	2.06	1.97	3576	718	22.0	60	1019.0	0.500	3.97	17.76	0	55	46	432	1354	3112	5661	8071	10027	7896	802	6.31965	5.70450	4.46312	2.38236	0.55247
447.0	   7997	 80	 38.5	345.2	11.61	2.06	2.00	3579	1199	22.0	60	1019.1	0.500	3.98	17.36	0	55	58	442	1375	3159	5758	8246	10227	7979	708	6.35777	5.73891	4.49005	2.39673	0.53303
451.0	   7934	 79	 39.1	347.5	11.89	2.11	2.01	3579	99	22.0	60	1018.9	0.500	3.97	17.76	0	55	35	577	1624	3195	5484	7934	10046	7916	816	6.37008	5.62515	4.49874	2.40137	0.53406
455.0	   7347	 87	 39.2	340.8	10.61	2.10	2.01	3580	360	22.0	61	1018.8	0.500	3.97	17.60	0	55	88	696	1762	2005	3022	6360	11314	9643	14	6.38782	5.64082	4.68163	2.40806	0.53555
459.0	   7834	 73	 39.2	352.1	11.20	2.53	2.00	3576	718	22.0	60	1019.0	0.500	3.97	17.60	0	55	65	1703	4114	3673	2733	2718	11642	10539	0	6.41885	5.66822	4.70438	2.57788	0.53815
