"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"1",3,13937,16,11,13.2,0.05,1.35,0,0,360,24.7,56,1016.4,0.501,4.01,16.56,0,54,100,14365,40602,11075,0,0,0,0,0,1.53946,0.4019,0,0,0,2023-07-17 06:22:16
"2",7,9834,17,9.3,24.8,0.38,1.66,1.99,3549,360,24.8,50,1016.6,0.501,4.01,17.12,0,54,100,11832,23500,9155,0,452,1661,0,0,1.53428,0.40054,0.49814,0,0,2023-07-17 06:22:20
"3",11,4903,22,9.6,46.2,2.08,1.96,2.01,3551,719,24.7,49,1016.3,0.5,4.01,17.2,0,55,100,4077,8528,6729,2520,82,754,20,520,1.39054,0.36302,0.45147,0.3026,0,2023-07-17 06:22:24
"4",15,5712,21,9.8,65.3,3.42,1.94,2.02,3549,1199,24.7,48,1016.2,0.5,4.01,17.64,0,55,100,5023,10247,8066,2790,0,0,0,939,1.52644,0.3985,0.49559,0.33218,0.1709,2023-07-17 06:22:28
"5",19,5606,23,9.6,58.7,2.89,1.91,2.01,3547,99,24.8,48,1016.3,0.5,4.01,17.12,0,55,92,3955,8316,8344,5163,0,0,0,785,1.35102,0.84564,0.43864,0.294,0.15126,2023-07-17 06:22:32
"6",23,4535,26,8.7,66.5,3.11,2.19,1.98,3547,361,24.8,47,1016.2,0.5,4.01,17.08,0,54,100,3223,6619,5360,2626,2431,420,11,800,1.42505,0.89198,0.6636,0.31011,0.15955,2023-07-17 06:22:36
"7",27,4758,24,9,72,3.49,2.18,2.02,3547,720,24.8,47,1016.4,0.5,4.01,16.96,0,55,100,3687,7666,6052,2449,1115,502,203,872,1.42851,0.89414,0.66521,0.38112,0.15994,2023-07-17 06:22:40
"8",31,5814,24,9.6,75.4,3.23,2.18,1.98,3547,1199,24.8,47,1016.5,0.501,4.01,16.8,0,54,100,4758,9914,7454,2341,334,1458,631,658,1.66522,1.0423,0.77544,0.44427,0.14762,2023-07-17 06:22:44
"9",35,4110,32,9.4,76.9,3.54,2.23,2.01,3545,100,24.8,47,1016.4,0.5,4.01,17.04,0,54,100,1954,4267,4804,4207,2527,815,1,896,1.58035,1.08296,0.73592,0.42163,0.1401,2023-07-17 06:22:48
"10",39,6192,26,9.1,79.6,3.92,1.95,2.02,3549,360,24.8,47,1016.3,0.499,4.01,17.28,0,54,45,3206,7235,9461,8377,0,0,0,1063,1.72631,1.18298,0.55592,0.46057,0.15304,2023-07-17 06:22:52
"11",43,5724,27,9.8,56.8,2.37,1.93,1.96,3547,719,24.8,47,1016.4,0.5,4.01,16.84,0,54,74,3021,6558,7840,6860,2240,0,0,606,1.55165,1.06329,0.49968,0.24881,0.13755,2023-07-17 06:22:56
"12",47,5874,26,9.5,56.9,2.42,1.92,2.02,3545,1199,24.8,47,1016.4,0.5,4.01,16.52,0,54,78,3312,7108,8191,6767,1809,24,0,626,1.53228,1.05002,0.49344,0.24571,0.13912,2023-07-17 06:23:00
"13",51,4858,32,9.3,54.3,2.1,1.89,1.96,3545,99,24.8,47,1016.3,0.5,4.01,16.88,0,54,55,1595,3723,6417,7618,3145,0,0,520,1.49924,1.15205,0.4828,0.24041,0.13612,2023-07-17 06:23:04
"14",55,4330,37,10.1,64,2.28,2.07,2,3544,360,24.8,47,1016.5,0.5,4,16.88,0,54,38,1471,3228,4268,4909,5024,1123,0,494,1.6598,1.27544,0.77247,0.26616,0.1507,2023-07-17 06:23:08
"15",59,4094,34,9.6,73.8,3.3,2.14,2.01,3544,720,24.8,47,1016.3,0.501,4,16.76,0,54,75,1572,3531,4735,4997,3198,523,13,831,1.54189,1.18483,0.7176,0.3706,0.14,2023-07-17 06:23:12
"16",63,4335,34,9.5,82.9,3.93,2.15,1.99,3543,1199,24.8,47,1016.3,0.501,4.01,16.8,0,54,64,1746,3792,5038,5283,3653,0,0,1031,1.62991,1.25247,0.75856,0.39175,0.21506,2023-07-17 06:23:16
"17",67,3995,30,8,68.8,3.32,2.18,2.01,3544,100,24.8,47,1016.2,0.5,4.01,16.84,0,54,95,2165,4551,4817,3895,2621,0,0,878,1.35176,0.99312,0.62911,0.3249,0.17836,2023-07-17 06:23:20
"18",71,4887,30,9.6,74.7,3.54,2.05,2,3544,360,24.8,47,1016.4,0.5,4.01,16.48,0,54,100,2204,4840,6617,6510,2049,0,0,938,1.57828,1.15954,0.61464,0.37934,0.20824,2023-07-17 06:23:24
"19",75,4755,30,9.9,62.9,2.76,2.03,2.01,3545,719,24.8,47,1016.5,0.5,4.01,16.92,0,54,53,2300,4819,6025,5681,2991,0,0,712,1.48403,1.09029,0.57794,0.25719,0.19581,2023-07-17 06:23:28
"20",79,4879,33,9.9,57.3,2.01,2.01,2,3544,1199,24.8,47,1016.4,0.5,4,16.56,0,54,65,1887,4317,5719,6044,3861,836,12,443,1.61826,1.18891,0.63021,0.28045,0.07711,2023-07-17 06:23:32
"21",83,4536,34,9.6,53.7,1.85,1.99,2.02,3545,99,24.8,47,1016.3,0.5,4.01,16.48,0,54,64,1610,3761,5382,5976,3520,765,89,388,1.51044,1.1519,0.58822,0.26177,0.07197,2023-07-17 06:23:36
"22",87,5848,31,10.2,61.2,2.34,1.87,1.99,3543,361,24.8,47,1016.3,0.5,4.01,16.24,0,54,66,1984,4863,8045,9220,2892,58,87,559,1.72162,1.31296,0.55628,0.29836,0.08204,2023-07-17 06:23:40
"23",91,5527,31,10.5,64.8,2.67,1.89,1.99,3545,719,24.8,47,1016.4,0.5,4,16.64,0,54,100,1830,4676,8091,9238,1428,0,303,624,1.64701,1.25606,0.53218,0.37005,0.07848,2023-07-17 06:23:44
"24",95,6104,30,10.4,77.6,3.65,1.86,1.98,3543,1199,24.8,47,1016.5,0.5,4.01,16.6,0,54,69,2036,5004,9774,11131,0,0,0,979,1.76162,1.34346,0.56921,0.3958,0.16922,2023-07-17 06:23:48
"25",99,5995,28,10.2,73.7,3.49,1.92,2,3543,99,24.9,47,1016.3,0.5,4.01,16.84,0,54,86,2778,6287,9069,8847,489,0,0,935,1.68259,1.21407,0.54367,0.37804,0.16163,2023-07-17 06:23:52
"26",103,6158,27,10.5,78,3.72,1.95,2.02,3543,361,24.9,47,1016.3,0.5,4.01,16.44,0,54,85,3018,6780,9119,8490,776,0,0,996,1.73507,1.25193,0.60278,0.38983,0.16667,2023-07-17 06:23:56
"27",107,5319,32,10.7,78.1,3.51,2.01,2.02,3543,719,24.8,47,1016.3,0.499,4.03,16.4,0,54,100,2042,4680,6873,7432,3266,0,0,910,1.7609,1.27057,0.61175,0.41826,0.16915,2023-07-17 06:24:00
"28",111,4786,34,10.4,72.7,3.17,2.02,2.01,3543,1199,24.9,47,1016.5,0.5,4.01,16.6,0,54,100,1663,3762,5842,6735,3865,0,0,813,1.69863,1.22564,0.59012,0.40347,0.27017,2023-07-17 06:24:04
"29",115,4738,34,10,78.4,3.57,2.04,1.99,3543,99,24.8,47,1016.3,0.5,4.01,16.48,0,54,100,1665,3755,5890,6731,3479,0,0,928,1.68889,1.23591,0.58674,0.40116,0.26862,2023-07-17 06:24:08
"30",119,6023,28,10.5,79.1,3.85,1.93,1.99,3543,361,24.9,47,1016.5,0.5,4.01,16.76,0,54,87,2781,6000,9396,9322,0,0,0,1040,1.70614,1.24854,0.55476,0.40526,0.27137,2023-07-17 06:24:12
"31",123,5293,28,10,65.3,3.02,1.94,1.94,3543,720,24.9,47,1016.4,0.499,4.01,16.56,0,54,70,2462,5214,7817,7795,992,0,0,802,1.51993,1.11227,0.49422,0.28873,0.24175,2023-07-17 06:24:16
"32",127,5417,31,10.4,71.1,3.14,1.97,2.01,3544,1198,24.8,47,1016.3,0.5,4.01,16.32,0,54,100,2202,4866,7327,7790,2668,0,0,814,1.70961,1.25108,0.55589,0.32476,0.22863,2023-07-17 06:24:20
"33",131,5318,30,10.4,66.7,2.96,1.96,2.01,3544,99,24.8,47,1016.4,0.5,4.01,16.56,0,54,100,2328,5094,7327,7450,2229,0,0,769,1.62321,1.16904,0.5278,0.30835,0.21708,2023-07-17 06:24:24
"34",135,5022,31,10.1,66.5,2.88,1.99,2.02,3545,361,24.9,47,1016.2,0.5,4.01,16.44,0,54,100,2094,4583,6488,6776,3115,0,0,740,1.62088,1.16736,0.56483,0.30791,0.21676,2023-07-17 06:24:28
"35",139,5714,29,10.1,71.8,3.21,1.98,1.96,3544,719,24.9,47,1016.4,0.5,4,16.4,0,54,86,2671,5734,7824,7635,2371,0,0,838,1.71588,1.23578,0.59794,0.32274,0.22947,2023-07-17 06:24:32
"36",143,6254,27,10.2,71.3,3.22,1.95,2.01,3544,1198,24.8,47,1016.2,0.499,4.01,16.88,0,54,80,3234,7035,8898,7979,1639,0,0,848,1.71436,1.23469,0.59741,0.32246,0.16963,2023-07-17 06:24:36
"37",147,6089,25,10.5,67,3.08,1.97,2.01,3543,100,24.8,47,1016.4,0.5,4.01,16.72,0,54,51,3808,8072,8416,6091,1644,2,4,814,1.63235,1.05511,0.56883,0.30703,0.16151,2023-07-17 06:24:40
"38",151,6136,26,10,73.2,3.32,2.05,2,3544,361,24.8,47,1016.3,0.5,4.01,16.84,0,54,67,4014,8404,7735,4936,3119,1,1,865,1.73716,1.12286,0.69218,0.32674,0.17188,2023-07-17 06:24:44
"39",155,5888,27,10.5,63.4,2.59,2.05,2.02,3545,718,24.8,47,1016.4,0.5,4.01,16.64,0,54,40,3708,7662,6904,4559,4407,5,8,645,1.69892,1.09814,0.67694,0.23231,0.1681,2023-07-17 06:24:48
"40",159,6110,26,10,51.4,1.51,2.07,2.01,3543,1199,24.9,47,1016.4,0.5,4,16.28,0,54,76,4223,8796,7111,3560,3359,1489,169,243,1.67384,1.08193,0.66695,0.22888,0.08561,2023-07-17 06:24:52
"41",163,5917,29,10.1,56.2,1.73,2.05,2.03,3544,100,24.8,47,1016.4,0.5,4.01,16.84,0,54,82,3233,6933,6798,5220,4306,1114,111,322,1.77503,1.19837,0.70727,0.24272,0.09079,2023-07-17 06:24:56
"42",167,5598,30,10.7,53.9,1.74,2.03,2.01,3547,360,24.9,47,1016.5,0.5,4.01,16.12,0,54,58,2929,6305,6520,5337,4103,951,22,354,1.68856,1.13999,0.65607,0.2309,0.08636,2023-07-17 06:25:00
"43",171,5332,28,9.5,57,2.05,2.06,1.99,3543,719,24.9,47,1016.3,0.5,4.01,16.28,0,54,100,2974,6516,6705,5122,2444,696,424,383,1.58729,1.07162,0.61673,0.30305,0.08118,2023-07-17 06:25:04
"44",175,5698,28,10.1,61.1,2.25,2.05,1.98,3541,1197,24.9,47,1016.6,0.5,4.01,16.36,0,54,100,3186,6978,7188,5484,2563,827,316,455,1.68464,1.13734,0.65455,0.32164,0.08293,2023-07-17 06:25:08
"45",179,5913,25,10.9,56.6,2.04,2.05,1.97,3543,99,24.8,47,1016.4,0.5,4.01,16.56,0,54,100,4100,8708,7580,4116,1625,1120,391,378,1.61567,0.99389,0.62775,0.30847,0.07953,2023-07-17 06:25:12
"46",183,3759,30,8.9,50.8,1.67,2.31,1.98,3543,360,24.8,47,1016.5,0.5,4,16.48,0,54,100,2384,4959,3795,1739,2247,2320,81,284,1.38863,0.85423,0.70656,0.26512,0.06836,2023-07-17 06:25:16
"47",187,4914,26,8.9,62.3,2.05,2.32,2.02,3544,719,24.9,47,1016.3,0.5,4,16.92,0,54,100,3871,8068,5691,1375,605,2611,849,215,1.5973,0.98259,0.81273,0.40242,0.07863,2023-07-17 06:25:20
"48",191,5194,25,9.6,56.5,1.54,2.29,1.98,3544,1198,24.9,47,1016.3,0.5,4.01,16.48,0,54,100,4395,9140,6124,851,0,2984,1119,0,1.57716,0.9702,0.80248,0.39735,0.05814,2023-07-17 06:25:24
"49",195,3769,44,9.8,68.4,2.15,2.09,1.98,3543,100,24.9,47,1016.3,0.5,4.01,16.96,0,54,87,786,2024,3605,4783,3452,2417,499,291,1.68893,1.41511,0.85935,0.42551,0.06226,2023-07-17 06:25:28
"50",199,4606,38,10.5,72.9,2.91,1.94,1.96,3545,361,24.9,47,1016.3,0.499,4,16.48,0,54,69,912,2535,5601,7656,3543,862,26,687,1.72708,1.44707,0.67387,0.43512,0.06367,2023-07-17 06:25:32
"51",203,4317,39,10,61.2,2.24,1.88,2,3543,719,24.9,47,1016.6,0.5,4.01,16.88,0,54,58,741,2177,5228,7400,3525,866,12,505,1.57741,1.32167,0.61547,0.33288,0.05815,2023-07-17 06:25:36
"52",207,4193,38,10.2,67.1,2.87,1.91,2.01,3543,1198,24.8,47,1016.4,0.5,4,16.76,0,54,87,844,2167,5216,7307,3602,0,0,731,1.52429,1.27716,0.59474,0.32167,0.16013,2023-07-17 06:25:40
"53",211,5455,26,10.3,72.1,3.42,2.06,2.03,3543,99,24.9,47,1016.5,0.5,4,16.76,0,54,100,3441,7273,7171,4931,2054,63,10,902,1.61516,1.03516,0.6302,0.34084,0.16967,2023-07-17 06:25:44
"54",215,7301,24,10.8,78.3,3.83,1.91,2,3543,362,24.9,47,1016.5,0.5,4,16.4,0,54,94,4838,10282,10879,7557,0,0,0,1037,1.80945,1.15968,0.58595,0.38184,0.19008,2023-07-17 06:25:48
"55",219,6860,25,10.8,65.6,2.93,1.92,1.99,3544,720,24.9,47,1016.3,0.499,4,16,0,54,75,4487,9388,9634,6706,1519,0,0,772,1.71179,1.09709,0.55433,0.28127,0.17982,2023-07-17 06:25:52
"56",223,7109,24,10.8,66.9,3.01,1.92,1.99,3541,1198,24.8,47,1016.3,0.5,4.01,16.12,0,54,83,4814,10001,10011,6657,1410,0,0,795,1.73354,1.11103,0.56137,0.28484,0.18906,2023-07-17 06:25:56
"57",227,6219,27,10.5,63.3,2.72,1.92,1.95,3544,99,24.9,47,1016.4,0.5,4,16.12,0,54,77,3312,7084,8720,7680,1970,0,0,705,1.66905,1.15698,0.54049,0.27424,0.18203,2023-07-17 06:26:00
"58",231,6301,28,10.7,68.3,2.94,1.96,2.01,3544,361,24.9,47,1016.4,0.5,4,16.36,0,54,38,3357,7169,8544,7442,2585,0,0,760,1.75877,1.21917,0.60271,0.28899,0.19181,2023-07-17 06:26:04
"59",235,5856,29,10.5,69.2,3,1.98,1.98,3543,718,24.9,47,1016.2,0.5,4,16.2,0,54,100,2847,6174,7795,7288,2873,0,0,772,1.7436,1.20865,0.59751,0.31659,0.19016,2023-07-17 06:26:08
"60",239,6174,27,10.2,68,3.01,1.96,2.02,3544,1198,24.8,47,1016.4,0.5,4.01,16.32,0,54,94,3355,7212,8521,7259,2125,0,0,784,1.70094,1.17908,0.58289,0.30884,0.1718,2023-07-17 06:26:12
"61",243,7154,25,11,74.1,3.36,1.95,1.99,3543,100,24.9,47,1016.5,0.499,4,16.4,0,54,72,4577,9653,9919,7006,1844,5,10,883,1.84639,1.21142,0.63274,0.33526,0.18649,2023-07-17 06:26:16
"62",247,5917,27,10.1,74.9,3.19,2.15,1.99,3543,359,24.9,47,1016.4,0.5,4,15.92,0,54,80,4018,8272,6684,3520,4127,618,16,784,1.79897,1.1803,0.80909,0.32664,0.1817,2023-07-17 06:26:20
"63",251,5879,26,11,68,2.75,2.16,2,3544,719,24.9,47,1016.4,0.5,4.01,16.36,0,54,61,4350,8786,6454,2569,4221,774,59,644,1.71316,1.124,0.77049,0.29267,0.17304,2023-07-17 06:26:24
"64",255,5588,27,11,71,3.06,2.15,1.99,3543,1198,24.9,47,1016.3,0.5,4.01,16.44,0,54,93,3843,7816,6179,3167,4396,309,0,768,1.69786,1.11397,0.76361,0.29005,0.18651,2023-07-17 06:26:28
"65",259,6067,26,11.8,74.6,3.24,2.14,2.02,3544,100,24.9,47,1016.3,0.501,4,15.92,0,54,100,4402,8940,6843,3084,4260,407,0,814,1.80381,1.12499,0.81126,0.30815,0.19815,2023-07-17 06:26:32
"66",263,5895,25,10.6,70.3,3.05,2.14,2,3544,360,24.9,47,1016.5,0.5,4,16.12,0,54,100,4482,9054,6651,2568,3997,417,1,764,1.69506,1.05717,0.75582,0.28958,0.18621,2023-07-17 06:26:36
"67",267,5011,26,9.8,65.7,3.01,2.14,2.01,3543,718,24.9,47,1016.4,0.499,4,15.72,0,54,100,3621,7410,5922,2840,2900,274,0,775,1.4882,0.92815,0.66358,0.29145,0.16348,2023-07-17 06:26:40
"68",271,5752,25,10.4,60.9,2.19,2.15,2.02,3544,1199,24.8,47,1016.5,0.5,4.01,16.16,0,53,100,4394,9107,6811,2439,1995,1793,310,403,1.64494,1.02591,0.73347,0.32214,0.10814,2023-07-17 06:26:44
"69",275,4654,31,9.1,63.1,2.44,2.16,2,3544,100,24.9,47,1016.3,0.5,4.01,16.48,0,54,100,2467,5288,5286,4075,3032,1326,29,549,1.59318,1.09931,0.71039,0.31201,0.10474,2023-07-17 06:26:48
"70",279,6074,27,9.5,62.1,2.67,1.92,1.97,3544,360,24.9,47,1016.5,0.501,4,16.04,0,54,97,3200,7183,8701,7550,1333,7,139,668,1.61359,1.11339,0.52288,0.316,0.10608,2023-07-17 06:26:52
"71",283,5883,28,10.1,61.3,2.58,1.93,2.02,3543,721,24.9,47,1016.2,0.5,4,16.12,0,53,78,2932,6553,8135,7399,2128,22,50,653,1.63378,1.12733,0.52942,0.30399,0.10741,2023-07-17 06:26:56
"72",287,6004,26,9.7,62.5,2.82,1.91,2.04,3545,1198,24.8,47,1016.3,0.5,4,16.2,0,53,41,3302,7199,8717,7413,1068,1,4,743,1.56706,1.08129,0.5078,0.29158,0.14263,2023-07-17 06:27:00
"73",291,6790,25,10.4,68,3.11,1.91,2,3544,98,24.8,47,1016.1,0.5,4,16.12,0,53,70,4120,8861,9869,7574,918,4,7,823,1.69435,1.14905,0.54905,0.31526,0.15421,2023-07-17 06:27:04
"74",295,4059,32,9.5,60.1,2.42,2.18,1.98,3544,360,24.9,47,1016.5,0.5,4,15.6,0,53,100,2078,4393,4408,3549,3295,906,38,562,1.4628,0.99202,0.67768,0.27218,0.13314,2023-07-17 06:27:08
"75",299,4648,30,10.4,67.5,2.85,2.19,1.96,3544,719,24.9,47,1016.4,0.5,4,15.64,0,53,100,2678,5621,5247,3662,3196,923,7,688,1.57326,1.06693,0.72885,0.3184,0.14319,2023-07-17 06:27:12
"76",303,4788,29,9.4,71.3,3.18,2.18,2.02,3544,1198,24.9,47,1016.5,0.5,4,16.04,0,53,69,2955,6107,5483,3559,3392,287,118,787,1.57244,1.06637,0.72847,0.31824,0.17677,2023-07-17 06:27:16
"77",307,5187,28,10.3,76.7,3.46,2.19,2,3544,100,24.9,47,1016.4,0.5,4,15.68,0,53,100,3307,6821,5924,3598,3562,485,0,878,1.70238,1.11107,0.78867,0.34454,0.19138,2023-07-17 06:27:20
"78",311,5342,27,10,72.5,3.37,2.09,2.03,3543,360,24.9,47,1016.5,0.5,4,15.64,0,53,100,3299,6910,6688,4646,2844,42,0,883,1.6264,1.06148,0.67425,0.32916,0.18284,2023-07-17 06:27:24
"79",315,5651,26,10.7,83.6,4.19,2.1,1.97,3541,718,24.9,47,1016.4,0.5,4,15.68,0,53,100,3796,7963,7529,4705,1654,0,0,1129,1.6879,1.10162,0.69974,0.38909,0.18975,2023-07-17 06:27:28
"80",319,5734,27,11.1,86,4.17,2.11,1.96,3541,1198,24.9,47,1016.5,0.5,4,15.96,0,53,100,3473,7343,7395,5324,2503,19,0,1111,1.80432,1.1776,0.74801,0.41593,0.21155,2023-07-17 06:27:32
"81",323,4968,30,11.1,78.9,3.73,2.1,2.01,3545,99,24.9,47,1016.3,0.5,4,15.88,0,53,100,2392,5186,6350,5864,2762,0,0,984,1.6584,1.18439,0.68751,0.3823,0.19444,2023-07-17 06:27:36
"82",327,5119,31,10.9,80.4,3.71,2.09,2.02,3544,361,24.9,47,1016.5,0.5,4,15.64,0,53,100,2306,5045,6369,6186,3381,0,0,970,1.72606,1.23271,0.71145,0.39789,0.20237,2023-07-17 06:27:40
"83",331,4990,29,10.1,73,3.39,2.09,2.02,3544,719,24.9,47,1016.5,0.5,4,15.88,0,53,72,2600,5545,6307,5432,2871,0,0,888,1.59295,1.13765,0.65658,0.3337,0.18677,2023-07-17 06:27:44
"84",335,5461,29,10.6,55.5,1.48,2.1,2.02,3544,1198,24.9,47,1016.4,0.5,4,15.92,0,53,100,2853,6397,6855,5369,1647,1857,820,79,1.69028,1.20716,0.6967,0.35409,0.05025,2023-07-17 06:27:48
"85",339,6109,27,11.1,56.5,1.42,2.11,2.01,3543,100,24.9,47,1016.4,0.5,4,16.08,0,53,98,3830,8377,7854,4813,812,2211,1049,0,1.76516,1.20933,0.72756,0.36977,0.05248,2023-07-17 06:27:52
"86",343,5178,33,11.4,64.6,2.39,2.01,1.99,3544,360,24.9,47,1016.4,0.5,4,15.72,0,53,100,1953,4535,6170,6589,3857,880,2,547,1.7953,1.22998,0.64369,0.37609,0.05338,2023-07-17 06:27:56
"87",347,5182,28,8.8,58.3,2.21,2.02,1.98,3543,719,24.9,47,1016.4,0.501,4,15.76,0,53,100,2705,6207,7325,6112,463,636,714,387,1.52023,1.04152,0.54507,0.38174,0.0452,2023-07-17 06:28:00
"88",351,5264,29,10.3,77.6,3.73,2.04,2.01,3543,1198,24.9,47,1016.5,0.5,4,15.64,0,53,100,2590,5699,7265,6669,1729,0,0,993,1.68269,1.15283,0.60332,0.42254,0.20382,2023-07-17 06:28:04
"89",355,5114,30,10.5,78.9,3.78,2.05,2,3543,99,24.9,47,1016.3,0.5,4,15.6,0,53,100,2352,5221,6990,6744,1915,0,0,1007,1.66941,1.17086,0.59856,0.41921,0.20221,2023-07-17 06:28:08
"90",359,5338,29,10.8,82.6,4.03,2.07,2,3543,360,24.8,47,1016.2,0.5,4,15.84,0,53,100,2688,5884,7345,6599,1698,0,0,1079,1.70511,1.1959,0.65382,0.42817,0.20654,2023-07-17 06:28:12
"91",363,6116,28,11,78.8,3.62,2.03,1.99,3543,719,24.9,47,1016.3,0.5,4,15.8,0,53,95,3424,7205,8114,6642,2643,0,0,952,1.79677,1.26018,0.68896,0.35518,0.21764,2023-07-17 06:28:16
"92",367,5489,29,10.7,70.3,3.14,2.03,2.03,3543,1198,24.9,47,1016.6,0.5,4,15.68,0,53,100,2827,6125,7084,6192,2966,0,0,815,1.66261,1.16609,0.63752,0.32866,0.16303,2023-07-17 06:28:20
"93",371,5842,28,10.9,75.4,3.39,2.04,2.01,3544,99,24.9,47,1016.4,0.5,4,15.76,0,53,52,3103,6705,7583,6430,2914,52,14,878,1.76734,1.22654,0.67768,0.34936,0.1733,2023-07-17 06:28:24
"94",375,6751,27,11.9,75.9,3.43,1.95,2,3541,360,24.9,47,1016.4,0.5,4,15.48,0,53,100,3605,7849,9539,8281,1814,0,0,903,1.87575,1.30177,0.63717,0.37079,0.18393,2023-07-17 06:28:28
"95",379,6490,27,11.2,69.2,3.01,1.95,2,3545,719,24.9,47,1016.3,0.5,4,15.88,0,53,66,3549,7609,8928,7556,2294,40,0,779,1.77308,1.23052,0.60229,0.3031,0.17387,2023-07-17 06:28:32
"96",383,6950,26,10.9,71.7,3.15,1.94,1.96,3540,1199,24.9,47,1016.3,0.5,4,15.72,0,53,94,4005,8528,9661,7793,2117,4,8,819,1.82866,1.2691,0.62117,0.3126,0.17813,2023-07-17 06:28:36
"97",387,5404,31,10.5,62.4,2.57,1.94,2,3543,100,24.8,47,1016.2,0.5,4,15.96,0,53,62,2219,4957,7147,7531,3099,0,0,651,1.63496,1.20403,0.55538,0.27949,0.15926,2023-07-17 06:28:40
"98",391,5259,31,10.2,65.5,2.7,1.99,1.98,3543,361,24.9,47,1016.4,0.5,4,15.68,0,53,77,2174,4817,6524,6816,3911,0,0,678,1.67046,1.23017,0.62176,0.28556,0.16272,2023-07-17 06:28:44
"99",395,5712,30,10.6,73.7,3.26,2,2.04,3545,718,24.9,47,1016.6,0.5,4,15.92,0,53,61,2600,5748,7631,7449,2727,50,16,843,1.74055,1.28179,0.64784,0.3449,0.16955,2023-07-17 06:28:48
"100",399,5635,30,10.7,74.5,3.32,2,1.99,3543,1197,24.9,47,1016.4,0.501,4,15.44,0,53,93,2505,5521,7505,7472,2832,0,0,864,1.74289,1.28351,0.64872,0.34536,0.17691,2023-07-17 06:28:52
"101",403,6081,28,10.9,75.1,3.39,2,2.02,3543,99,24.9,47,1016.4,0.5,4,15.56,0,53,68,3188,6890,8171,7113,2564,0,0,887,1.76776,1.25532,0.65797,0.35029,0.17944,2023-07-17 06:28:56
"102",407,6142,28,10.7,75.2,3.38,1.98,2,3545,360,24.9,47,1016.4,0.5,4,15.84,0,53,100,3009,6606,8413,7805,2386,0,0,883,1.80084,1.27881,0.63588,0.35684,0.1828,2023-07-17 06:29:00
"103",411,5993,27,11.2,78,3.75,1.98,2.01,3541,719,24.9,47,1016.4,0.5,4,15.52,0,53,100,3125,6885,8735,7724,920,0,0,1007,1.70633,1.2117,0.60251,0.38091,0.1732,2023-07-17 06:29:04
"104",415,5500,30,10.6,70.6,3.1,1.99,1.98,3543,1199,24.9,47,1016.3,0.5,4,15.84,0,53,100,2410,5540,7354,7272,2633,3,58,792,1.70427,1.21023,0.60178,0.38045,0.10435,2023-07-17 06:29:08
"105",419,6279,26,11.2,70.5,3.08,1.99,2,3543,99,24.9,47,1016.5,0.5,4,15.84,0,53,100,3634,8043,8742,6754,1400,136,310,734,1.7383,1.15186,0.6138,0.38805,0.10643,2023-07-17 06:29:12
"106",423,5837,28,10.5,73.3,2.85,2.15,1.95,3545,360,24.9,47,1016.4,0.5,4,15.56,0,53,100,3614,7749,7180,4550,2150,1444,389,581,1.82913,1.21204,0.79377,0.40832,0.11199,2023-07-17 06:29:16
"107",427,5317,30,10.8,70.5,2.77,2.14,1.96,3541,717,24.9,47,1016.4,0.5,4,15.6,0,53,100,2857,6168,6204,4767,3226,1263,82,626,1.78647,1.18377,0.77525,0.35996,0.10938,2023-07-17 06:29:20
"108",431,5689,27,11.5,74.5,3.25,2.13,2,3547,1198,24.9,47,1016.5,0.5,4,16,0,53,71,3611,7586,6810,4274,3256,560,56,803,1.74579,1.15682,0.7576,0.35177,0.16062,2023-07-17 06:29:24
"109",435,6694,25,11.5,78.9,3.36,2.12,1.98,3544,99,24.9,48,1016.3,0.5,4,15.92,0,53,64,4991,10319,8097,3507,2934,864,223,784,1.89813,1.20523,0.82371,0.38246,0.17463,2023-07-17 06:29:28
"110",439,5846,28,11.8,71.8,3.22,2.02,2,3544,360,24.9,47,1016.5,0.5,4,15.68,0,53,100,3232,6981,7625,6197,2829,0,0,839,1.76044,1.1178,0.63419,0.35472,0.16196,2023-07-17 06:29:32
"111",443,7276,25,12.2,75.7,3.43,1.97,2.01,3544,718,24.9,47,1016.3,0.5,4,16.04,0,53,74,4919,10362,9784,6188,2313,5,7,900,1.8809,1.19429,0.67759,0.3447,0.17305,2023-07-17 06:29:36
"112",447,7063,25,11,59.1,2.03,1.98,2,3543,1198,24.9,47,1016.4,0.499,4,15.48,0,53,100,4781,10192,9259,5529,2158,647,550,351,1.78376,1.13261,0.64259,0.3269,0.11912,2023-07-17 06:29:40
"113",451,6181,27,11.5,67.3,2.81,2,1.99,3544,100,24.9,47,1016.4,0.5,4,15.56,0,53,100,3408,7468,8015,6470,3067,71,95,695,1.77109,1.17586,0.63803,0.32457,0.11828,2023-07-17 06:29:44
"114",455,6342,27,10.9,69.6,2.77,2.05,1.99,3544,359,24.9,48,1016.4,0.5,4,15.8,0,53,70,3815,8156,7923,5564,3150,646,155,639,1.83671,1.21943,0.72371,0.3366,0.12266,2023-07-17 06:29:48
