0,220054000c504e5354303420,1696490746,51.922203,4.480929,1.79,9.18,32.71,50,18,9,3,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,8,633,23.78,48.59,1,17.9,64.1,na,na,287,278,340,273,95
0,220054000c504e5354303420,1696490751,51.922203,4.480929,1.95,7.71,34.89,66,16,13,5,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,4,633,23.75,48.63,1,17.9,64.1,na,na,286,278,345,272,24
1,220054000c504e5354303420,1696490752,51.922203,4.480929,-1,-273.4,-0.00,3.78,0,1,0,0,18.0,74.4,3.30,-1.5,100.0
0,220054000c504e5354303420,1696490756,51.922203,4.480929,2.13,10.69,24.87,58,23,7,3,10,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,5,633,23.76,48.65,1,17.9,64.1,na,na,287,278,343,275,133
0,220054000c504e5354303420,1696490761,51.922203,4.480929,1.69,5.39,35.64,52,20,11,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307,8,633,23.78,48.65,1,17.9,64.1,na,na,287,278,342,273,46
0,220054000c504e5354303420,1696490766,51.922203,4.480929,1.44,5.44,7.42,48,17,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,10,633,23.78,48.66,1,17.9,63.8,na,na,285,278,340,273,22
0,220054000c504e5354303420,1696490771,51.922203,4.480929,1.54,5.15,9.95,39,16,11,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,3,633,23.78,48.64,1,17.9,64.1,na,na,285,278,342,275,34
0,220054000c504e5354303420,1696490776,51.922203,4.480929,1.30,6.86,26.36,44,12,4,3,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,5,633,23.75,48.62,1,17.9,64.0,na,na,285,278,342,273,19
0,220054000c504e5354303420,1696490781,51.922203,4.480929,1.53,6.50,18.26,46,15,9,4,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,633,23.76,48.65,1,17.9,63.9,na,na,286,278,342,273,44
1,220054000c504e5354303420,1696490782,51.922203,4.480929,-1,-273.4,-0.00,3.78,0,1,0,0,18.0,74.4,3.30,-1.5,100.0
0,220054000c504e5354303420,1696490786,51.922203,4.480929,1.71,6.74,17.95,42,16,9,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,3,633,23.76,48.65,1,17.9,64.0,na,na,286,278,343,276,36
0,220054000c504e5354303420,1696490791,51.922203,4.480929,0.99,3.78,5.73,58,16,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2,633,23.73,48.66,1,17.9,64.0,na,na,283,278,343,274,28
0,220054000c504e5354303420,1696490796,51.922203,4.480929,2.14,9.61,23.74,67,20,10,4,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,3,633,23.73,48.66,1,17.9,64.3,na,na,285,278,342,272,18
0,220054000c504e5354303420,1696490801,51.922203,4.480929,1.80,9.79,17.57,53,15,10,2,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,2,633,23.73,48.65,1,17.9,64.1,na,na,285,278,341,271,31
0,220054000c504e5354303420,1696490806,51.922203,4.480929,1.90,9.84,23.62,52,16,8,5,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,4,633,23.73,48.66,1,17.9,64.0,na,na,287,278,341,270,74
0,220054000c504e5354303420,1696490811,51.922203,4.480929,1.63,3.61,3.81,46,12,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,4,633,23.72,48.66,1,17.9,64.1,na,na,286,278,341,272,42
1,220054000c504e5354303420,1696490812,51.922203,4.480929,-1,-273.4,-0.00,3.78,0,1,0,0,18.0,74.3,3.30,-1.5,100.0
0,220054000c504e5354303420,1696490816,51.922203,4.480929,1.83,9.98,34.94,59,20,5,1,5,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,5,633,23.75,48.65,1,17.9,64.0,na,na,285,278,339,270,52
0,220054000c504e5354303420,1696490821,51.922203,4.480929,2.06,11.27,23.72,57,12,8,7,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,6,633,23.75,48.65,1,17.9,64.0,na,na,287,278,341,271,25
0,220054000c504e5354303420,1696490826,51.922203,4.480929,2.50,11.68,16.34,48,14,13,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,3,632,23.73,48.63,1,17.9,64.2,na,na,285,278,345,274,22
0,220054000c504e5354303420,1696490831,51.922203,4.480929,2.08,9.62,12.68,39,14,6,3,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,633,23.73,48.63,1,17.9,64.0,na,na,285,278,342,274,30
0,220054000c504e5354303420,1696490836,51.922203,4.480929,2.06,7.17,18.90,52,14,9,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,5,633,23.73,48.63,1,17.9,64.0,na,na,286,278,343,273,161
0,220054000c504e5354303420,1696490841,51.922203,4.480929,1.93,9.25,13.38,57,12,6,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,4,633,23.73,48.65,1,17.9,64.0,na,na,286,278,341,274,22
1,220054000c504e5354303420,1696490843,51.922203,4.480929,-1,-273.4,-0.00,3.78,0,1,0,0,18.0,74.2,3.30,-1.5,100.0
0,220054000c504e5354303420,1696490846,51.922203,4.480929,2.13,8.07,86.21,58,22,9,3,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263,3,633,23.72,48.64,1,17.9,64.0,na,na,288,278,341,273,18
0,220054000c504e5354303420,1696490851,51.922203,4.480929,2.66,14.39,44.58,58,19,7,8,8,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,5,633,23.72,48.64,1,17.9,64.0,na,na,286,278,341,273,21
0,220054000c504e5354303420,1696490856,51.922203,4.480929,2.01,6.92,38.60,68,18,12,5,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,633,23.73,48.61,1,17.9,64.0,na,na,284,278,345,276,30
0,220054000c504e5354303420,1696490861,51.922203,4.480929,2.24,10.80,16.94,44,20,11,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1,633,23.72,48.65,1,17.9,63.9,na,na,287,278,343,275,18
0,220054000c504e5354303420,1696490866,51.922203,4.480929,2.35,8.66,14.96,71,22,10,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,633,23.72,48.69,1,17.9,63.8,na,na,285,278,345,273,20
0,220054000c504e5354303420,1696490871,51.922203,4.480929,1.98,8.84,12.70,52,11,9,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,9,633,23.75,48.64,1,17.9,63.9,na,na,286,278,345,275,22
1,220054000c504e5354303420,1696490873,51.922203,4.480929,-1,-273.4,-0.00,3.78,0,1,0,0,18.0,74.2,3.30,-2.0,100.0
0,220054000c504e5354303420,1696490876,51.922203,4.480929,2.15,10.23,18.11,53,20,10,5,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,9,633,23.73,48.69,1,17.9,63.9,na,na,285,278,343,275,41
0,220054000c504e5354303420,1696490881,51.922203,4.480929,2.03,8.79,35.02,48,14,8,5,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,11,633,23.72,48.65,1,17.9,63.9,na,na,285,278,344,275,26
0,220054000c504e5354303420,1696490886,51.922203,4.480929,1.95,6.66,30.97,56,20,13,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,633,23.72,48.69,1,17.9,63.9,na,na,286,278,344,275,24
0,220054000c504e5354303420,1696490891,51.922203,4.480929,2.17,11.69,21.37,61,20,9,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2,633,23.73,48.65,1,17.9,63.7,na,na,286,278,343,274,28
0,220054000c504e5354303420,1696490896,51.922203,4.480929,1.81,6.65,19.38,53,20,8,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,632,23.73,48.71,1,17.9,63.9,na,na,286,278,343,274,21
