"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"54","$2023-09-05 07:20:39",5545267,5741378,-2.0642157,0.0182,50.50889,26.64226,99.7,8.14,51.9219,4.48135,2023-09-05 07:20:39
"55","$2023-09-05 07:20:41",5545045,5741159,-2.0641284,0.2563,50.52567,26.65561,99.7,8.14,51.9219,4.48135,2023-09-05 07:20:41
"56","$2023-09-05 07:20:55",5543612,5739699,-2.0635381,0.4969,50.42497,26.67163,99.7,8.14,51.92201,4.48171,2023-09-05 07:20:55
"57","$2023-09-05 07:20:57",5543406,5739505,-2.0634136,0.3639,50.38529,26.67163,100,8.14,51.92201,4.48171,2023-09-05 07:20:57
"58","$2023-09-05 07:20:59",5543220,5739302,-2.0633516,0.1812,50.36088,26.68498,100,8.14,51.92201,4.48171,2023-09-05 07:20:59
"59","$2023-09-05 07:21:01",5543018,5739112,-2.0633082,0.1274,50.36088,26.68498,99.7,8.14,51.92201,4.48171,2023-09-05 07:21:01
"60","$2023-09-05 07:21:03",5542806,5738894,-2.063252,0.1646,50.29679,26.67163,100,8.14,51.92201,4.48171,2023-09-05 07:21:03
"61","$2023-09-05 07:21:05",5542614,5738695,-2.063221,0.0906,50.28306,26.67163,100,8.14,51.92202,4.48171,2023-09-05 07:21:05
"62","$2023-09-05 07:21:13",5541788,5737879,-2.0633206,0.2005,50.2205,26.68498,100,8.14,51.92202,4.48171,2023-09-05 07:21:13
"63","$2023-09-05 07:21:15",5541608,5737671,-2.0631032,0.6378,50.23271,26.68498,99.7,8.14,51.92199,4.48167,2023-09-05 07:21:15
"64","$2023-09-05 07:21:17",5541422,5737488,-2.0628734,0.6601,50.27848,26.72771,100,8.14,51.92199,4.48167,2023-09-05 07:21:17
"65","$2023-09-05 07:21:20",5541199,5737294,-2.0627613,0.3294,50.18692,26.701,100,8.14,51.92199,4.48167,2023-09-05 07:21:20
"66","$2023-09-05 07:21:26",5540604,5736676,-2.0626678,0.3821,50.20066,26.71436,100,8.14,51.92199,4.48167,2023-09-05 07:21:26
"67","$2023-09-05 07:21:28",5540434,5736483,-2.0625253,0.417,50.21134,26.71436,100,8.14,51.92199,4.48167,2023-09-05 07:21:28
"68","$2023-09-05 07:21:30",5540205,5736270,-2.0623698,0.455,50.17776,26.72771,100,8.14,51.92199,4.48167,2023-09-05 07:21:30
"69","$2023-09-05 07:21:32",5539995,5736076,-2.0623512,0.0544,50.08621,26.72771,100,8.14,51.92199,4.48167,2023-09-05 07:21:32
"70","$2023-09-05 07:21:38",5539431,5735487,-2.0623698,0.2537,50.1152,26.75708,100,8.14,51.92199,4.48167,2023-09-05 07:21:38
"71","$2023-09-05 07:21:40",5539226,5735281,-2.0622396,0.3834,50.09079,26.75708,100,8.14,51.92199,4.48167,2023-09-05 07:21:40
"72","$2023-09-05 07:21:42",5539034,5735101,-2.0621524,0.2566,50.06332,26.74106,100,8.14,51.92199,4.48167,2023-09-05 07:21:42
"73","$2023-09-05 07:21:44",5538830,5734890,-2.0621152,0.1088,50.00992,26.74106,100,8.14,51.92199,4.48167,2023-09-05 07:21:44
"74","$2023-09-05 07:21:46",5538641,5734699,-2.062109,0.0182,50.04044,26.75708,100,8.14,51.92199,4.48167,2023-09-05 07:21:46
"75","$2023-09-05 07:21:48",5538443,5734499,-2.0620341,0.2181,49.99008,26.77043,100,8.14,51.92199,4.48167,2023-09-05 07:21:48
"76","$2023-09-05 07:21:50",5538245,5734293,-2.0619226,0.3265,50.04044,26.75708,100,8.14,51.92199,4.48167,2023-09-05 07:21:50
"77","$2023-09-05 07:21:52",5538054,5734090,-2.0617924,0.3807,50.00076,26.75708,100,8.14,51.92199,4.48167,2023-09-05 07:21:52
"78","$2023-09-05 07:21:54",5537871,5733908,-2.0616302,0.4743,49.99008,26.77043,100,8.14,51.92199,4.48167,2023-09-05 07:21:54
"79","$2023-09-05 07:21:56",5537699,5733747,-2.0615435,0.2537,49.93668,26.75708,100,8.14,51.92193,4.48154,2023-09-05 07:21:56
"80","$2023-09-05 07:21:58",5537500,5733536,-2.0615063,0.1088,49.96414,26.78378,100,8.14,51.92193,4.48154,2023-09-05 07:21:58
"81","$2023-09-05 07:22:04",5536920,5732954,-2.0615001,0.0545,49.93057,26.79713,100,8.14,51.92193,4.48154,2023-09-05 07:22:04
"82","$2023-09-05 07:22:06",5536739,5732768,-2.0613756,0.3645,49.82681,26.78378,100,8.14,51.92193,4.48154,2023-09-05 07:22:06
"83","$2023-09-05 07:22:08",5536542,5732588,-2.0612202,0.4542,49.85275,26.79713,100,8.14,51.92193,4.48154,2023-09-05 07:22:08
"84","$2023-09-05 07:22:10",5536362,5732409,-2.0611768,0.1271,49.87564,26.78378,100,8.14,51.92193,4.48154,2023-09-05 07:22:10
"85","$2023-09-05 07:22:16",5535798,5731825,-2.061326,0.164,49.79934,26.78378,100,8.14,51.92191,4.4814,2023-09-05 07:22:16
"86","$2023-09-05 07:22:18",5535604,5731632,-2.0610838,0.7125,49.78866,26.79713,100,8.13,51.92191,4.4814,2023-09-05 07:22:18
"87","$2023-09-05 07:22:20",5535434,5731478,-2.0608845,0.5689,49.76577,26.81316,100,8.14,51.92191,4.4814,2023-09-05 07:22:20
"88","$2023-09-05 07:22:22",5535233,5731277,-2.0608726,0.0349,49.77951,26.81316,100,8.13,51.92191,4.4814,2023-09-05 07:22:22
"89","$2023-09-05 07:22:26",5534862,5730902,-2.0608349,0.1447,49.72915,26.82651,100,8.14,51.9219,4.48138,2023-09-05 07:22:26
"90","$2023-09-05 07:22:28",5534668,5730693,-2.0607481,0.2544,49.73983,26.81316,100,8.14,51.9219,4.48138,2023-09-05 07:22:28
"91","$2023-09-05 07:22:30",5534465,5730510,-2.0606985,0.1452,49.68948,26.81316,100,8.14,51.9219,4.48138,2023-09-05 07:22:30
"92","$2023-09-05 07:22:32",5534279,5730290,-2.0606799,0.0544,49.68948,26.81316,100,8.14,51.9219,4.48138,2023-09-05 07:22:32
"93","$2023-09-05 07:22:34",5534082,5730092,-2.0605183,0.4713,49.71237,26.81316,100.4,8.13,51.9219,4.48138,2023-09-05 07:22:34
"94","$2023-09-05 07:22:36",5533884,5729913,-2.0603814,0.3895,49.71542,26.82651,100,8.14,51.9219,4.48138,2023-09-05 07:22:36
"95","$2023-09-05 07:22:38",5533690,5729709,-2.0603628,0.0545,49.62844,26.83986,100,8.13,51.9219,4.48138,2023-09-05 07:22:38
"96","$2023-09-05 07:22:42",5533317,5729339,-2.0603132,0.1631,49.62997,26.85321,100,8.14,51.9219,4.48138,2023-09-05 07:22:42
"97","$2023-09-05 07:22:50",5532583,5728614,-2.0603132,0.2914,49.58877,26.83986,100,8.14,51.92188,4.48135,2023-09-05 07:22:50
"98","$2023-09-05 07:22:52",5532397,5728435,-2.0603004,0.0375,49.57809,26.83986,100.4,8.13,51.92188,4.48135,2023-09-05 07:22:52
"99","$2023-09-05 07:23:02",5531520,5727548,-2.060462,0.0739,49.55978,26.89594,100,8.13,51.92188,4.48135,2023-09-05 07:23:02
"100","$2023-09-05 07:23:04",5531331,5727387,-2.0603442,0.3443,49.54605,26.88258,100,8.13,51.92188,4.48135,2023-09-05 07:23:04
"101","$2023-09-05 07:23:12",5530593,5726652,-2.0604744,0.1827,49.46517,26.86923,100,8.13,51.92188,4.48135,2023-09-05 07:23:12
"102","$2023-09-05 07:23:14",5530424,5726469,-2.0604129,0.1799,49.46365,26.85321,100,8.13,51.92188,4.48135,2023-09-05 07:23:14
"103","$2023-09-05 07:23:16",5530241,5726277,-2.060307,0.3097,49.49569,26.89594,100,8.13,51.92188,4.48135,2023-09-05 07:23:16
"104","$2023-09-05 07:23:18",5530076,5726099,-2.0601268,0.5258,49.42855,26.86923,100.4,8.13,51.92188,4.48135,2023-09-05 07:23:18
"105","$2023-09-05 07:23:20",5529891,5725907,-2.0599217,0.5999,49.45449,26.88258,100,8.13,51.92188,4.48135,2023-09-05 07:23:20
"106","$2023-09-05 07:23:22",5529725,5725761,-2.0598097,0.3297,49.48196,26.89594,100,8.13,51.92188,4.48135,2023-09-05 07:23:22
"107","$2023-09-05 07:23:36",5528461,5724505,-2.0600648,0.5804,49.34463,26.92531,100,8.13,51.92178,4.48122,2023-09-05 07:23:36
"108","$2023-09-05 07:23:38",5528295,5724346,-2.0598593,0.601,49.36752,26.90929,100,8.13,51.92174,4.48134,2023-09-05 07:23:38
"109","$2023-09-05 07:23:40",5528111,5724145,-2.0597477,0.3267,49.31869,26.90929,100,8.13,51.92174,4.48134,2023-09-05 07:23:40
"110","$2023-09-05 07:23:42",5527936,5723983,-2.0597105,0.1088,49.32174,26.92531,100,8.13,51.92174,4.48134,2023-09-05 07:23:42
"111","$2023-09-05 07:23:44",5527767,5723808,-2.0596733,0.1087,49.308,26.92531,100,8.13,51.92174,4.48134,2023-09-05 07:23:44
"112","$2023-09-05 07:23:46",5527591,5723624,-2.059648,0.0736,49.2958,26.93866,100.4,8.13,51.92174,4.48134,2023-09-05 07:23:46
"113","$2023-09-05 07:23:48",5527411,5723467,-2.0596361,0.0349,49.24544,26.95201,100,8.13,51.92175,4.48135,2023-09-05 07:23:48
"114","$2023-09-05 07:23:50",5527246,5723284,-2.0596108,0.0745,49.23171,26.95201,100,8.13,51.92175,4.48135,2023-09-05 07:23:50
"115","$2023-09-05 07:23:52",5527083,5723106,-2.0595365,0.2183,49.24392,26.93866,100,8.13,51.92175,4.48135,2023-09-05 07:23:52
"116","$2023-09-05 07:23:54",5526912,5722927,-2.0593004,0.6879,49.23018,26.92531,100.4,8.13,51.92175,4.48135,2023-09-05 07:23:54
"117","$2023-09-05 07:23:56",5526727,5722748,-2.0591016,0.5791,49.23171,26.95201,100,8.13,51.92175,4.48135,2023-09-05 07:23:56
"118","$2023-09-05 07:23:58",5526555,5722586,-2.0590577,0.1293,49.19967,26.98138,100,8.13,51.92175,4.48135,2023-09-05 07:23:58
"119","$2023-09-05 07:24:12",5525331,5721369,-2.0594435,0.3988,49.18593,26.98138,100,8.13,51.92179,4.48117,2023-09-05 07:24:12
"120","$2023-09-05 07:24:14",5525154,5721183,-2.0592508,0.5627,49.13405,26.98138,100,8.13,51.92179,4.48117,2023-09-05 07:24:14
"121","$2023-09-05 07:24:16",5524979,5721002,-2.0589957,0.7446,49.14931,26.99474,100.4,8.13,51.92179,4.48117,2023-09-05 07:24:16
"122","$2023-09-05 07:24:18",5524834,5720838,-2.0587721,0.654,49.12032,26.96536,100,8.13,51.92179,4.48117,2023-09-05 07:24:18
"123","$2023-09-05 07:24:20",5524632,5720680,-2.0586538,0.346,49.10811,26.98138,100,8.13,51.92179,4.48117,2023-09-05 07:24:20
"124","$2023-09-05 07:24:28",5523944,5719985,-2.0588593,0.1809,49.05776,26.98138,100.4,8.13,51.92179,4.48117,2023-09-05 07:24:28
"125","$2023-09-05 07:24:30",5523784,5719796,-2.0587721,0.2549,49.05776,26.98138,100,8.13,51.92181,4.48123,2023-09-05 07:24:30
"126","$2023-09-05 07:24:32",5523623,5719640,-2.058598,0.5072,49.11116,26.99474,100.4,8.13,51.92181,4.48123,2023-09-05 07:24:32
"127","$2023-09-05 07:24:34",5523461,5719479,-2.0584555,0.4176,49.07149,26.98138,100,8.13,51.92181,4.48123,2023-09-05 07:24:34
"128","$2023-09-05 07:24:36",5523285,5719309,-2.0584364,0.0556,49.08522,26.99474,100.4,8.13,51.92181,4.48123,2023-09-05 07:24:36
"129","$2023-09-05 07:24:51",5522069,5718102,-2.0587282,0.1098,49.07607,27.00809,100.4,8.13,51.92181,4.48118,2023-09-05 07:24:51
"130","$2023-09-05 07:24:53",5521911,5717938,-2.0586538,0.2183,49.06233,27.00809,100.4,8.13,51.92181,4.48118,2023-09-05 07:24:53
"131","$2023-09-05 07:24:55",5521764,5717782,-2.0585485,0.3089,48.98451,27.02144,100.4,8.13,51.92181,4.48118,2023-09-05 07:24:55
"132","$2023-09-05 07:24:57",5521588,5717617,-2.0584493,0.2891,49.02571,27.02144,100.4,8.13,51.92181,4.48118,2023-09-05 07:24:57
"133","$2023-09-05 07:24:59",5521420,5717424,-2.0583682,0.234,49.06691,27.03746,100.4,8.13,51.92181,4.48118,2023-09-05 07:24:59
"134","$2023-09-05 07:25:01",5521246,5717238,-2.0582066,0.4757,49.03029,27.06416,100.4,8.13,51.92181,4.48118,2023-09-05 07:25:01
"135","$2023-09-05 07:25:03",5521095,5717089,-2.0579767,0.6695,49.01198,27.02144,100.4,8.13,51.92181,4.48118,2023-09-05 07:25:03
"136","$2023-09-05 07:25:05",5520924,5716927,-2.0578341,0.4157,48.97536,27.03746,100.4,8.13,51.92181,4.48118,2023-09-05 07:25:05
"137","$2023-09-05 07:25:13",5520260,5716252,-2.0582128,0.1447,48.93874,27.03746,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:13
"138","$2023-09-05 07:25:15",5520081,5716074,-2.0579581,0.7417,48.925,27.03746,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:15
"139","$2023-09-05 07:25:17",5519908,5715899,-2.0577159,0.7069,48.91584,27.06416,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:17
"140","$2023-09-05 07:25:19",5519754,5715728,-2.0575976,0.3443,48.88838,27.06416,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:19
"141","$2023-09-05 07:25:21",5519590,5715589,-2.0575294,0.2006,48.89143,27.07752,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:21
"142","$2023-09-05 07:25:29",5518970,5714972,-2.0576844,0.0925,48.86854,27.09354,100.4,8.13,51.92178,4.4811,2023-09-05 07:25:29
"143","$2023-09-05 07:25:31",5518797,5714810,-2.0576787,0.0168,48.85023,27.06416,100.4,8.13,51.92177,4.48106,2023-09-05 07:25:31
"144","$2023-09-05 07:25:33",5518662,5714653,-2.0576415,0.1094,48.76478,27.09354,100.4,8.13,51.92177,4.48106,2023-09-05 07:25:33
"145","$2023-09-05 07:25:35",5518490,5714500,-2.0575604,0.2362,48.8014,27.07752,100.4,8.13,51.92177,4.48106,2023-09-05 07:25:35
"146","$2023-09-05 07:25:37",5518328,5714325,-2.0574799,0.2352,48.7602,27.06416,100.4,8.13,51.92177,4.48106,2023-09-05 07:25:37
"147","$2023-09-05 07:25:39",5518169,5714180,-2.057467,0.0375,48.8014,27.07752,100.4,8.13,51.92177,4.48106,2023-09-05 07:25:39
"148","$2023-09-05 07:25:55",5516890,5712921,-2.0578585,0.1279,48.68238,27.13626,100.4,8.13,51.92178,4.48106,2023-09-05 07:25:55
"149","$2023-09-05 07:25:57",5516726,5712775,-2.0578027,0.1626,48.64119,27.12024,100.4,8.13,51.92178,4.48106,2023-09-05 07:25:57
"150","$2023-09-05 07:25:59",5516552,5712597,-2.0577221,0.2349,48.66407,27.10689,100.4,8.13,51.92178,4.48106,2023-09-05 07:25:59
"151","$2023-09-05 07:26:01",5516419,5712433,-2.0576415,0.2346,48.66407,27.10689,100.4,8.13,51.92178,4.48106,2023-09-05 07:26:01
"152","$2023-09-05 07:26:03",5516242,5712255,-2.0574484,0.5631,48.68086,27.12024,100.4,8.13,51.92176,4.48102,2023-09-05 07:26:03
"153","$2023-09-05 07:26:05",5516082,5712080,-2.0571814,0.779,48.61372,27.10689,100.4,8.13,51.92176,4.48102,2023-09-05 07:26:05
"154","$2023-09-05 07:26:07",5515927,5711926,-2.0569763,0.5981,48.64424,27.14961,100.4,8.13,51.92176,4.48102,2023-09-05 07:26:07
"155","$2023-09-05 07:26:09",5515747,5711759,-2.0568771,0.2888,48.59083,27.13626,100.4,8.13,51.92176,4.48102,2023-09-05 07:26:09
"156","$2023-09-05 07:26:11",5515606,5711606,-2.0568585,0.0543,48.60456,27.14961,100.4,8.13,51.92176,4.48102,2023-09-05 07:26:11
"157","$2023-09-05 07:26:13",5515473,5711465,-2.0568085,0.1459,48.59083,27.13626,100.4,8.13,51.92174,4.48105,2023-09-05 07:26:13
"158","$2023-09-05 07:26:15",5515313,5711306,-2.0566592,0.4351,48.58931,27.12024,100.4,8.13,51.92174,4.48105,2023-09-05 07:26:15
"159","$2023-09-05 07:26:17",5515168,5711171,-2.0565662,0.271,48.56642,27.13626,100.4,8.13,51.92174,4.48105,2023-09-05 07:26:17
"160","$2023-09-05 07:26:19",5515004,5710978,-2.0565104,0.1626,48.58473,27.16296,100.4,8.13,51.92174,4.48105,2023-09-05 07:26:19
"161","$2023-09-05 07:26:21",5514858,5710828,-2.056324,0.5434,48.55726,27.16296,100.4,8.13,51.92174,4.48105,2023-09-05 07:26:21
"162","$2023-09-05 07:26:23",5514688,5710656,-2.0561004,0.6527,48.56794,27.14961,100.4,8.13,51.92172,4.48107,2023-09-05 07:26:23
"163","$2023-09-05 07:26:25",5514492,5710490,-2.0560322,0.1985,48.54353,27.14961,100.4,8.13,51.92172,4.48107,2023-09-05 07:26:25
"164","$2023-09-05 07:26:31",5514069,5710059,-2.0561624,0.163,48.48859,27.13626,100.4,8.13,51.92172,4.48107,2023-09-05 07:26:31
"165","$2023-09-05 07:26:39",5513442,5709425,-2.0562062,0.307,48.51606,27.14961,100.4,8.13,51.92172,4.4811,2023-09-05 07:26:39
"166","$2023-09-05 07:26:41",5513267,5709297,-2.0561876,0.0543,48.4657,27.14961,100.4,8.13,51.92172,4.4811,2023-09-05 07:26:41
"167","$2023-09-05 07:26:47",5512820,5708817,-2.0565042,0.2529,48.48402,27.19234,100.4,8.13,51.9217,4.48107,2023-09-05 07:26:47
"168","$2023-09-05 07:26:49",5512670,5708641,-2.0561748,0.9599,48.44434,27.17632,100.4,8.13,51.9217,4.48107,2023-09-05 07:26:49
"169","$2023-09-05 07:26:51",5512512,5708495,-2.0558639,0.907,48.48096,27.17632,100.4,8.13,51.9217,4.48107,2023-09-05 07:26:51
"170","$2023-09-05 07:26:53",5512355,5708338,-2.0557213,0.4153,48.41993,27.19234,100.4,8.13,51.92167,4.48104,2023-09-05 07:26:53
"171","$2023-09-05 07:27:03",5511569,5707579,-2.0559263,0.0723,48.35737,27.20836,100.4,8.13,51.92167,4.48105,2023-09-05 07:27:03
"172","$2023-09-05 07:27:07",5511271,5707259,-2.0559015,0.0723,48.35737,27.20836,100.4,8.13,51.92167,4.48105,2023-09-05 07:27:07
"173","$2023-09-05 07:27:09",5511123,5707106,-2.0557647,0.3947,48.36957,27.20836,100.4,8.13,51.92167,4.48105,2023-09-05 07:27:09
"174","$2023-09-05 07:27:11",5510958,5706931,-2.055572,0.559,48.38026,27.19234,100.7,8.13,51.92167,4.48105,2023-09-05 07:27:11
"175","$2023-09-05 07:27:13",5510812,5706789,-2.0554605,0.3207,48.38331,27.20836,100.4,8.13,51.92167,4.48105,2023-09-05 07:27:13
"176","$2023-09-05 07:27:15",5510644,5706628,-2.0554109,0.1443,48.32075,27.22171,100.7,8.13,51.92155,4.48073,2023-09-05 07:27:15
"177","$2023-09-05 07:27:17",5510507,5706486,-2.0554042,0.0194,48.31007,27.22171,100.4,8.13,51.92155,4.48073,2023-09-05 07:27:17
"178","$2023-09-05 07:27:25",5509928,5705888,-2.0554352,0.1459,48.32075,27.22171,100.4,8.13,51.92154,4.48073,2023-09-05 07:27:25
"179","$2023-09-05 07:27:27",5509782,5705750,-2.0552306,0.5958,48.27955,27.20836,100.4,8.13,51.92154,4.48073,2023-09-05 07:27:27
"180","$2023-09-05 07:27:29",5509633,5705623,-2.0551248,0.3112,48.29633,27.22171,100.4,8.13,51.92154,4.48073,2023-09-05 07:27:29
