Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 14.7.2023 06:34:29
statistics: 136274 LDSAmin, 8623 min, 259418 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 1 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...33.2, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.7	1491.0
ST: Ipump 18.6mA	Display 16.4V	CE -23.7V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	sigma	idiff	ucor	DV	T	RH	P	flow	bat	Ipump	error	PWMpump	steps	n10.00	n16.26	n26.43	n42.96	n69.83	n113.52	n184.55	n300.00	A1	A2	A3	A4	A5
135.0	   6213	 32	 12.9	 72.8	2.51	2.09	2.02	3559	361	23.5	51	1017.0	0.499	3.94	19.00	0	56	62	3016	6350	6549	5731	6226	1022	0	545	2.07825	1.44350	0.91427	0.26403	0.17388
139.0	   5087	 34	 12.3	 91.8	4.05	2.19	2.03	3559	720	23.5	51	1017.0	0.500	3.94	18.16	0	56	100	2137	4751	5841	5679	3539	1154	0	1002	2.00200	1.39054	0.88073	0.51408	0.16750
143.0	   6296	 29	 13.2	 79.1	2.56	2.19	2.01	3556	1199	23.5	51	1017.0	0.499	3.94	18.32	0	56	100	3541	7897	8045	5646	748	2475	1214	265	2.10071	1.45911	0.92415	0.53943	0.04924
147.0	   6846	 26	 12.8	 77.9	2.55	2.19	1.99	3559	100	23.5	51	1017.1	0.500	3.93	18.56	0	56	100	4855	10437	8822	4132	0	2669	1269	252	2.08429	1.27031	0.91693	0.53521	0.04886
151.0	   6798	 26	 12.6	 80.4	2.23	2.32	1.97	3556	361	23.5	51	1016.9	0.500	3.94	18.52	0	56	100	5310	11175	8058	2056	9	3900	1704	0	2.18489	1.33162	1.09773	0.56104	0.05122
155.0	   8480	 22	 14.2	 63.2	1.30	2.19	2.03	3556	720	23.5	51	1017.0	0.500	3.94	18.04	0	55	93	8410	16990	8250	0	0	6535	0	0	2.13248	1.29968	1.07140	0.41645	0.04999
159.0	   7903	 26	 15.0	 98.4	3.60	2.28	1.98	3560	1200	23.5	51	1017.1	0.500	3.94	17.96	0	56	100	6135	12475	8414	1988	3848	3815	44	727	2.53840	1.54708	1.27534	0.49572	0.18428
163.0	   7595	 33	 15.0	113.7	4.08	2.26	1.98	3557	100	23.5	51	1017.2	0.500	3.94	17.92	0	55	100	3975	8357	7600	5418	6071	3680	64	826	2.86923	2.00015	1.44155	0.56033	0.20830
167.0	   9692	 28	 16.8	119.6	4.66	2.15	1.98	3560	361	23.5	51	1017.0	0.500	3.94	17.92	0	55	84	5960	12562	11284	7109	5387	2510	63	1052	3.01190	2.09960	1.33963	0.58819	0.21865
171.0	   8969	 29	 16.7	118.2	4.56	2.17	2.00	3563	720	23.5	51	1017.0	0.500	3.94	18.04	0	55	89	5303	11399	10943	7408	3613	2061	896	875	2.88031	2.00787	1.28110	0.65693	0.20910
175.0	   7175	 29	 14.4	118.4	5.69	2.16	2.03	3564	1201	23.5	52	1016.9	0.500	3.94	18.12	0	55	74	3965	8360	8779	6964	4424	1	0	1505	2.41404	1.68284	1.07372	0.55058	0.30301
179.0	   7275	 25	 14.1	106.3	5.27	2.14	2.00	3561	100	23.5	52	1016.9	0.500	3.94	18.44	0	56	100	5392	11095	9097	4371	3079	25	0	1412	2.18286	1.30320	0.97089	0.49786	0.27399
183.0	   7457	 24	 13.6	100.5	4.44	2.24	1.99	3565	360	23.5	52	1017.1	0.500	3.94	18.28	0	55	100	6441	12885	8246	1161	3679	1786	64	1071	2.21311	1.32126	1.13071	0.50476	0.27779
187.0	   6981	 27	 15.1	105.0	4.65	2.28	1.98	3563	719	23.5	53	1017.0	0.500	3.94	17.96	0	55	100	5270	10548	7389	2396	4897	1433	2	1145	2.33690	1.39516	1.19396	0.44651	0.29332
191.0	   8086	 24	 14.7	 90.5	3.40	2.25	1.99	3564	1200	23.5	53	1017.1	0.499	3.94	18.44	0	55	100	7498	14885	8264	0	3389	3572	2	704	2.31066	1.37950	1.18056	0.44149	0.19865
195.0	   6051	 37	 15.2	101.1	3.85	2.18	1.98	3565	99	23.5	53	1016.9	0.499	3.94	18.52	0	56	84	2409	5177	5911	5893	6213	2215	0	855	2.40388	1.80527	1.22818	0.45930	0.20667
199.0	   5652	 37	 14.3	 88.5	3.33	2.10	2.01	3564	360	23.5	53	1017.1	0.500	3.94	18.12	0	55	100	1987	4417	5860	6488	5602	1683	0	744	2.19906	1.65146	0.99674	0.42017	0.18906
203.0	   6825	 35	 14.8	 94.8	3.49	2.08	2.04	3565	720	23.5	53	1017.1	0.500	3.94	18.08	0	55	55	2661	5769	7107	7513	7246	1258	0	786	2.46144	1.84850	1.11566	0.39033	0.21162
207.0	   6923	 37	 17.7	 91.0	2.74	2.07	1.95	3565	1199	23.5	53	1016.9	0.500	3.94	18.48	0	56	100	2410	5393	6837	7518	7225	2935	1	487	2.63157	1.97626	1.19278	0.41731	0.15900
211.0	   8986	 22	 14.6	 77.7	2.72	2.10	2.02	3568	99	23.5	53	1017.0	0.499	3.94	18.60	0	56	100	8472	17100	10412	240	2386	3414	30	527	2.34876	1.09776	1.06459	0.37246	0.14191
215.0	   7622	 23	 14.1	 71.8	2.50	2.16	2.01	3564	360	23.5	53	1016.9	0.500	3.93	18.16	0	55	100	7010	14139	8555	220	2434	3270	8	479	2.12764	0.99441	1.01002	0.33740	0.12855
219.0	   5795	 24	 12.7	 89.2	4.12	2.25	2.00	3561	720	23.5	53	1016.9	0.501	3.93	17.92	0	55	100	4733	9874	7320	2149	333	1724	369	955	1.92255	0.89856	0.91266	0.53549	0.11616
223.0	   5421	 25	 12.3	 93.9	4.59	2.28	2.01	3561	1200	23.5	52	1017.0	0.502	3.94	17.92	0	55	100	4168	8667	6722	2536	1017	1365	40	1172	1.94324	0.90823	0.92249	0.54125	0.15332
227.0	   4344	 42	 11.8	 93.5	3.99	2.11	2.03	3563	99	23.6	52	1017.1	0.501	3.94	18.60	0	55	61	963	2424	4596	6118	3973	1524	31	953	1.92344	1.59846	0.91309	0.53573	0.15176
231.0	   5037	 37	 12.6	 95.0	4.38	2.00	2.00	3561	361	23.6	52	1017.3	0.498	3.94	18.08	0	56	30	1115	2944	6223	8377	4057	0	10	1139	1.94177	1.61369	0.77138	0.54084	0.15321
235.0	   5240	 39	 12.1	 74.8	2.82	1.89	1.98	3560	720	23.6	51	1017.1	0.501	3.94	17.72	0	55	99	1037	2672	5832	8380	6014	223	0	670	1.92074	1.59621	0.76303	0.33665	0.15155
239.0	   5501	 40	 11.9	 70.5	2.11	1.89	1.96	3557	1200	23.5	51	1017.2	0.500	3.94	18.16	0	55	96	1024	2765	5900	8429	5878	1665	12	392	2.06162	1.71329	0.81899	0.36134	0.08488
243.0	   5848	 34	 12.7	 70.9	2.32	2.06	2.04	3560	99	23.5	51	1016.9	0.500	3.94	18.00	0	55	100	2313	5221	6461	6584	4887	1779	1	465	2.09689	1.41944	0.83300	0.36752	0.08633
247.0	   5705	 34	 11.7	 71.4	2.30	2.10	2.01	3557	362	23.5	51	1017.0	0.499	3.94	17.88	0	55	100	2403	5334	6111	5828	4735	2178	2	441	2.06746	1.39952	0.89907	0.36236	0.08512
251.0	   6884	 27	 13.0	 66.6	1.83	2.15	2.00	3557	719	23.5	51	1017.0	0.501	3.94	17.52	0	55	80	4684	9998	8368	4176	1739	2628	907	116	2.00124	1.35469	0.87027	0.39965	0.08240
255.0	   6361	 28	 12.4	 90.1	4.13	2.12	2.02	3557	1199	23.5	51	1017.1	0.499	3.94	17.92	0	55	34	3782	7918	7608	5458	4287	4	7	1076	2.00325	1.35606	0.87115	0.40006	0.22413
259.0	   5805	 32	 12.9	 89.9	4.00	2.10	2.00	3559	100	23.5	51	1016.9	0.501	3.94	17.80	0	55	69	2583	5589	6743	6594	4967	1	2	1029	1.99952	1.48070	0.86953	0.39931	0.22371
263.0	   5132	 35	 12.2	 89.3	3.76	2.19	1.99	3553	360	23.5	51	1016.9	0.499	3.94	18.00	0	55	68	2207	4684	5258	5055	5176	1025	0	909	1.99026	1.47384	0.97453	0.39746	0.22268
267.0	   5082	 36	 12.1	 94.1	4.04	2.20	2.01	3557	720	23.5	51	1017.0	0.499	3.94	17.72	0	55	100	2061	4435	5280	5304	4882	1132	0	986	2.03659	1.50814	0.99721	0.44077	0.22786
271.0	   5052	 37	 13.1	 85.5	3.23	2.20	2.00	3556	1199	23.5	50	1017.0	0.500	3.94	17.80	0	55	100	1994	4381	5099	5001	4401	2363	0	699	2.04979	1.51792	1.00368	0.44363	0.14811
275.0	   5230	 34	 11.9	 83.6	3.21	2.23	1.98	3555	99	23.5	50	1017.0	0.499	3.94	17.68	0	55	100	2488	5356	5496	4550	3941	2190	66	693	1.99779	1.42962	0.97822	0.43238	0.14436
279.0	   6424	 33	 14.9	 99.3	3.95	2.19	2.02	3559	361	23.6	50	1017.0	0.499	3.94	17.88	0	55	86	3076	6657	7131	6094	4591	1800	215	873	2.34366	1.67713	1.11230	0.50723	0.16935
283.0	   6125	 32	 12.7	 72.5	2.22	2.17	2.02	3559	719	23.5	50	1016.8	0.500	3.94	17.88	0	55	67	3263	6753	5973	4316	6082	2206	27	400	2.10377	1.50546	0.99844	0.29763	0.15201
287.0	   5738	 34	 12.9	 59.6	1.13	2.16	1.99	3556	1200	23.6	51	1017.1	0.500	3.94	17.80	0	55	50	2692	5862	5409	4267	5223	3658	56	20	2.05734	1.47223	0.97641	0.29106	0.05482
291.0	   5278	 41	 13.0	 62.2	1.12	2.05	2.03	3557	100	23.6	50	1017.0	0.499	3.94	18.24	0	55	86	1564	3619	4601	5390	6007	3813	6	10	2.11990	1.62709	1.00610	0.29991	0.05649
295.0	   5512	 39	 13.8	 67.3	1.23	2.17	1.98	3556	361	23.5	51	1017.0	0.501	3.94	17.48	0	55	100	2134	4689	4409	4041	6266	4580	0	0	2.19816	1.68716	1.12550	0.31099	0.05857
299.0	   6846	 42	 15.3	105.4	2.60	2.16	2.01	3556	720	23.6	51	1017.1	0.500	3.93	17.56	0	55	78	2100	4853	6009	6588	6448	5601	682	158	3.01837	2.31669	1.54546	0.63171	0.08043
303.0	   4936	 42	 13.6	 84.6	2.69	2.15	2.00	3557	1200	23.6	51	1017.0	0.500	3.94	17.92	0	55	64	1436	3361	4346	5055	5181	3458	93	458	2.19285	1.68308	1.12278	0.45894	0.10333
307.0	   4642	 45	 13.4	 79.2	2.11	2.10	1.97	3555	100	23.6	50	1016.9	0.501	3.94	17.40	0	55	100	1096	2601	3854	4950	5098	3709	498	191	2.16187	1.71753	1.10692	0.45246	0.10187
311.0	   5035	 42	 14.1	 83.6	2.74	2.08	2.00	3555	360	23.5	50	1016.9	0.500	3.93	17.64	0	55	35	1270	3107	4687	5945	5375	2933	28	509	2.15687	1.71356	1.05106	0.45141	0.10163
315.0	   5933	 41	 15.3	100.7	3.35	2.10	2.02	3557	720	23.6	50	1016.9	0.499	3.93	17.60	0	55	60	1579	3761	5706	7015	5766	3504	176	605	2.54450	2.02151	1.23995	0.57875	0.11990
319.0	   5255	 39	 14.0	 85.6	2.85	2.15	2.00	3555	1199	23.6	50	1016.9	0.500	3.94	17.60	0	55	58	1650	3934	5371	5985	4190	2978	301	489	2.15289	1.71039	1.04911	0.48968	0.09424
323.0	   5051	 42	 12.6	 84.9	2.62	2.13	2.01	3557	100	23.6	50	1017.0	0.499	3.94	17.68	0	55	100	1389	3285	4762	5699	4751	3249	421	376	2.21180	1.73628	1.07782	0.50308	0.09682
327.0	   4990	 39	 12.9	 76.9	2.66	2.04	2.00	3557	361	23.6	50	1016.9	0.500	3.93	17.52	0	55	100	1322	3226	5288	6588	4488	2187	0	545	2.00272	1.57216	0.84544	0.45552	0.08766
331.0	   5333	 37	 13.3	 78.1	2.77	2.04	2.00	3553	719	23.6	50	1016.9	0.499	3.93	17.44	0	55	100	1542	3744	5933	7127	4381	1956	2	586	2.02368	1.58861	0.85429	0.43886	0.08858
335.0	   5883	 34	 12.6	 88.0	3.72	2.02	1.97	3552	1199	23.6	50	1017.1	0.500	3.94	17.36	0	55	100	2015	4709	7295	8345	4265	120	234	894	2.01754	1.58379	0.85169	0.43753	0.14209
339.0	   5496	 35	 12.7	 84.9	3.52	2.05	1.99	3555	99	23.6	50	1017.0	0.501	3.94	17.40	0	55	37	1850	4262	6348	7318	4787	617	0	861	2.00584	1.52020	0.84676	0.43500	0.14126
343.0	   4786	 38	 13.3	 84.6	3.06	2.23	1.99	3556	360	23.6	50	1016.9	0.500	3.94	17.44	0	55	28	1822	4027	4443	4349	4596	2808	2	627	2.02302	1.53322	1.05902	0.43872	0.14247
347.0	   6293	 35	 13.1	113.0	4.41	2.27	2.04	3559	720	23.5	50	1016.9	0.499	3.94	17.84	0	55	100	2816	6157	6653	5756	4258	2845	429	901	2.53637	1.92227	1.32776	0.64522	0.17862
351.0	   9075	 31	 20.4	111.8	2.57	2.36	2.01	3559	1200	23.6	50	1016.9	0.499	3.94	17.68	0	55	96	5469	12584	10238	4317	0	9650	743	0	3.18549	2.41423	1.66756	0.81035	0.02276
355.0	  10414	 52	 22.3	188.3	4.34	1.86	1.97	3556	100	23.6	50	1017.0	0.501	3.94	17.20	0	55	100	0	1332	11702	19815	1152	13665	1681	0	5.09346	4.46586	2.66636	1.29571	0.03640
359.0	  43006	 43	 93.7	647.7	20.26	1.88	2.00	3556	360	23.6	50	1016.9	0.499	3.94	17.76	0	55	100	4956	16928	46981	71035	38585	21084	581	3650	17.41273	15.26718	6.78794	4.42957	0.12442
363.0	  29547	 46	 82.4	304.4	4.59	1.61	1.99	3556	720	23.6	50	1017.1	0.500	3.93	17.56	0	55	100	259	6070	28699	52765	41734	10427	65	0	11.33755	9.94057	4.41968	1.32988	0.08101
367.0	  25402	 45	 59.4	259.0	3.91	1.67	2.03	3559	1199	23.6	50	1017.0	0.499	3.93	17.52	0	55	90	1264	6742	24333	43018	35999	9006	7	5	9.62568	8.43963	3.75234	1.12908	0.12779
371.0	  30224	 39	 63.6	279.0	4.52	1.88	2.00	3559	99	23.5	50	1016.9	0.500	3.94	17.52	0	55	29	7262	18708	30214	40448	36043	10446	4	98	10.69935	8.28694	4.17089	1.25501	0.14204
375.0	  29654	 41	 61.5	293.4	4.83	1.86	1.98	3557	362	23.6	51	1016.9	0.501	3.94	17.32	0	55	7	6030	16153	28156	40249	38539	11241	60	98	11.06306	8.56864	4.43186	1.29768	0.14687
379.0	  41819	 34	 89.6	352.0	5.61	2.00	1.99	3553	719	23.6	51	1016.8	0.500	3.93	17.76	0	55	65	15841	38578	43272	44262	39618	16606	0	0	13.45184	10.41882	5.38881	1.46958	0.17858
383.0	  34553	 38	 78.9	319.1	5.15	1.92	2.01	3555	1199	23.6	51	1017.0	0.500	3.93	17.52	0	55	42	9368	23118	34310	43674	40337	12823	42	69	12.15297	9.41281	4.86848	1.32768	0.24949
387.0	  46491	 27	 77.3	317.9	5.29	2.09	1.98	3556	99	23.6	51	1017.1	0.500	3.93	17.48	0	55	100	32412	69026	48926	19694	32468	17788	0	0	12.37503	8.75788	4.95744	1.35194	0.25405
391.0	  40419	 31	 77.5	313.8	6.44	1.97	1.98	3560	360	23.6	51	1016.9	0.500	3.94	17.32	0	55	58	18380	41186	46026	42666	32658	9842	122	660	12.03922	8.52022	4.44152	1.31526	0.24715
395.0	  32475	 33	 66.5	289.7	6.70	1.97	1.97	3556	719	23.6	51	1016.8	0.500	3.93	17.40	0	55	100	12705	29071	36542	37971	27788	8752	208	856	10.47194	7.41105	3.86332	1.35573	0.21498
399.0	  35716	 27	 60.5	241.2	4.14	2.02	2.01	3557	1199	23.6	51	1017.0	0.500	3.94	17.60	0	55	100	21560	48486	43996	27809	10781	16622	0	0	9.45744	6.69308	3.48905	1.22439	0.05950
403.0	  24589	 35	 52.0	211.4	4.09	1.93	1.99	3557	100	23.6	51	1016.9	0.500	3.94	17.64	0	55	90	8092	19550	27427	31468	22233	7315	108	325	7.97980	5.96472	2.94392	1.03309	0.05020
407.0	  19246	 33	 42.3	161.1	3.45	1.93	2.04	3559	360	23.6	51	1017.0	0.500	3.93	17.32	0	55	68	6857	16473	22491	24684	15218	5013	75	392	5.97199	4.46393	2.14547	0.77315	0.03757
411.0	  16827	 35	 34.5	147.3	2.80	1.92	2.00	3556	718	23.6	51	1017.0	0.500	3.93	17.76	0	55	100	5217	12720	18649	22052	15569	5240	91	199	5.58626	4.17560	2.00689	0.74219	0.03515
415.0	  17100	 35	 34.0	158.6	3.82	1.92	2.00	3556	1199	23.6	51	1016.9	0.500	3.94	17.12	0	55	99	5544	13220	19308	22572	15824	3958	45	559	5.60539	4.18990	2.01376	0.74473	0.12733
419.0	  18926	 34	 36.6	177.4	4.72	1.89	2.00	3559	99	23.5	51	1016.9	0.500	3.93	17.40	0	55	81	5842	14147	21981	26497	17469	2859	54	835	6.03625	4.62743	2.16855	0.80197	0.13712
423.0	  14505	 36	 34.0	143.9	3.06	1.98	2.01	3557	360	23.6	51	1016.9	0.500	3.94	17.48	0	55	54	4684	11086	15111	17410	14444	5672	33	292	5.02420	3.85159	2.06034	0.66751	0.11413
427.0	  10306	 37	 27.3	112.4	2.64	1.99	1.98	3555	720	23.6	51	1017.0	0.500	3.93	17.52	0	55	44	3104	7405	10820	12846	9805	4434	125	297	3.72065	2.85228	1.52578	0.59197	0.08452
431.0	   8599	 38	 17.9	 93.4	2.07	1.98	2.04	3559	1200	23.6	51	1016.8	0.499	3.93	17.32	0	55	34	2485	6043	8884	10712	8298	4071	52	203	3.14885	2.41393	1.29129	0.50100	0.03775
