"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"656",0,"220054000c504e5354303420",1695789111,"0","0","11.27",14.17,22.48,1049,164,30,5,2,1,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,17,633,24.5,50.3,1,16.5,73.3,"na","na",282,278,357,201,17,2023-09-27 06:31:51,16.3534501984127,24.5,50.3,25.9687125
"657",0,"220054000c504e5354303420",1695789116,"0","0","12.54",17.51,21.93,1233,211,47,5,3,3,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,22,633,24.47,50.3,1,16.5,73.2,"na","na",282,278,356,198,14,2023-09-27 06:31:56,17.326678125,24.47,50.3,25.920875
"658",0,"220054000c504e5354303420",1695789121,"0","0","12.85",16.23,58.91,1308,275,40,5,3,2,0,0,1,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,401,21,633,24.46,50.32,1,16.5,73.2,"na","na",283,278,357,201,56,2023-09-27 06:32:01,17.0643376488095,24.46,50.32,25.9681666666667
"659",0,"220054000c504e5354303420",1695789126,"0","0","11.27",13.7,14.03,1096,186,36,4,3,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,16,633,24.43,50.34,1,16.5,73.3,"na","na",283,278,354,197,17,2023-09-27 06:32:06,16.5353075694444,24.43,50.34,26.2535
"661",0,"220054000c504e5354303420",1695789131,"0","0","10.02",12.57,14.5,971,158,28,3,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,13,633,24.43,50.39,1,16.5,73.3,"na","na",285,278,357,198,141,2023-09-27 06:32:11,16.4776341477273,24.43,50.39,25.9371458333333
"662",0,"220054000c504e5354303420",1695789136,"0","0","16.89",23.01,39.65,1311,314,65,14,5,2,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,25,633,24.39,50.47,1,16.4,73.4,"na","na",283,278,355,201,16,2023-09-27 06:32:16,20.4074793795788,24.39,50.47,26.2685208333333
"663",0,"220054000c504e5354303420",1695789141,"0","0","12.58",16.63,18.27,1141,225,47,3,2,3,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,20,632,24.37,50.48,1,16.4,73.4,"na","na",285,278,351,195,12,2023-09-27 06:32:21,17.2865633333333,24.37,50.48,26.2681208333333
"664",0,"220054000c504e5354303420",1695789146,"0","0","12.04",14.89,15.94,1191,212,33,4,4,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,17,633,24.34,50.56,1,16.4,73.4,"na","na",282,278,350,196,17,2023-09-27 06:32:26,16.7173868497475,24.34,50.56,26.2710541666667
"665",0,"220054000c504e5354303420",1695789151,"0","0","9.94",13.55,24.66,1040,170,22,4,3,0,1,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,17,632,24.33,50.53,1,16.4,73.4,"na","na",284,278,347,192,17,2023-09-27 06:32:31,16.9326102768759,24.33,50.53,26.5209375
"666",0,"220054000c504e5354303420",1695789156,"0","0","11.13",14.87,37.61,1134,173,44,3,7,2,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,385,17,632,24.32,50.58,1,16.4,73.3,"na","na",283,278,349,193,13,2023-09-27 06:32:36,16.7718514033189,24.32,50.58,26.4145708333334
"668",0,"220054000c504e5354303420",1695789161,"0","0","11.31",15.08,17.09,1161,200,42,5,3,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,24,631,24.3,50.56,1,16.4,73.3,"na","na",284,278,348,192,15,2023-09-27 06:32:41,17.0964393244949,24.3,50.56,26.4223654761905
"669",0,"220054000c504e5354303420",1695789166,"0","0","9.56",11.99,39.73,1050,141,32,3,2,1,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,20,631,24.28,50.59,1,16.4,73.3,"na","na",283,278,351,196,15,2023-09-27 06:32:46,16.7453692261904,24.28,50.59,26.2850488095238
"670",0,"220054000c504e5354303420",1695789171,"52.310246","4.970448","8.65",11.83,13.34,992,142,18,3,2,3,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,17,632,24.24,50.64,1,16.4,73.3,"na","na",280,278,345,195,18,2023-09-27 06:32:51,16.57592875,24.24,50.64,26.4848333333333
"671",0,"220054000c504e5354303420",1695789176,"52.310246","4.97045","9.53",11.47,11.89,1095,155,28,2,1,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,13,633,24.24,50.67,1,16.4,73.3,"na","na",284,278,349,192,45,2023-09-27 06:32:56,16.6710933333333,24.24,50.67,26.0359041666667
"672",0,"220054000c504e5354303420",1695789181,"52.310246","4.970465","10.94",14.93,15.62,905,176,36,6,6,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,18,633,24.23,50.71,1,16.4,73.4,"na","na",282,278,346,192,206,2023-09-27 06:33:01,16.8196307133838,24.23,50.71,25.97085
"673",0,"220054000c504e5354303420",1695789186,"52.310238","4.970495","12.47",16.17,26.01,963,204,45,2,1,1,1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,14,632,24.23,50.75,1,16.3,73.7,"na","na",285,278,345,192,133,2023-09-27 06:33:06,17.0970826602564,24.23,50.75,25.9704083333333
"675",0,"220054000c504e5354303420",1695789191,"52.310223","4.970523","12.67",17.92,37.37,921,181,35,9,3,2,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,16,633,24.19,50.86,1,16.3,74,"na","na",283,278,346,191,50,2023-09-27 06:33:11,17.717910297619,24.19,50.86,26.1115
"676",0,"220054000c504e5354303420",1695789196,"52.310181","4.970564","15.4",19.09,20.37,1112,245,42,6,3,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,20,633,24.16,50.98,1,16.3,74.3,"na","na",283,278,348,192,244,2023-09-27 06:33:16,18.5585816071429,24.16,50.98,26.404275
"677",0,"220054000c504e5354303420",1695789201,"52.310169","4.970594","15.22",24.21,40.36,1033,211,43,4,5,5,1,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,24,633,24.17,51.08,1,16.3,74.5,"na","na",286,278,352,196,530,2023-09-27 06:33:21,20.9470467999484,24.17,51.08,26.0074041666667
"678",0,"220054000c504e5354303420",1695789206,"52.310104","4.970641","14.93",19.64,21.42,1021,190,37,2,5,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,21,633,24.13,51.22,1,16.2,74.7,"na","na",284,278,353,201,250,2023-09-27 06:33:26,19.2617614393939,24.13,51.22,25.9396166666667
"679",0,"220054000c504e5354303420",1695789211,"52.310085","4.970695","17.15",23.3,25.13,1060,215,52,11,5,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,16,633,24.13,51.35,1,16.2,74.9,"na","na",288,278,356,202,465,2023-09-27 06:33:31,21.3068401533883,24.13,51.35,25.9416
"680",0,"220054000c504e5354303420",1695789216,"52.310047","4.970733","18.8",25.01,26.63,1111,261,57,10,7,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,26,632,24.12,51.43,1,16.2,74.9,"na","na",287,278,354,204,624,2023-09-27 06:33:36,22.0811254340227,24.12,51.43,26.1107083333333
"682",0,"220054000c504e5354303420",1695789221,"52.310009","4.970792","18.29",23.08,23.61,1081,232,62,7,4,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,25,632,24.1,51.44,1,16.1,75,"na","na",288,278,355,207,176,2023-09-27 06:33:41,21.2044774748169,24.1,51.44,26.0763958333333
"683",0,"220054000c504e5354303420",1695789226,"52.309952","4.970816","19.26",26.49,60.07,1155,276,44,8,10,2,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,262,33,632,24.07,51.41,1,16.1,75,"na","na",283,278,358,213,349,2023-09-27 06:33:46,22.2841735385448,24.07,51.41,25.0605125
"684",0,"220054000c504e5354303420",1695789231,"52.309895","4.970874","18.25",23.1,42.51,1251,243,51,9,4,1,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,40,632,24.09,51.4,1,16.1,74.8,"na","na",285,278,359,212,583,2023-09-27 06:33:51,21.2287016414835,24.09,51.4,24.945575
"685",0,"220054000c504e5354303420",1695789236,"52.30983","4.970909","15.89",25.39,46.45,1119,205,52,9,6,7,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,35,633,24.06,51.31,1,16,74.7,"na","na",284,278,361,218,207,2023-09-27 06:33:56,22.2125566623777,24.06,51.31,25.2301125
"686",0,"220054000c504e5354303420",1695789241,"52.309772","4.970934","17.24",23.36,25.18,1218,260,54,14,4,2,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,31,632,24.09,51.14,1,16,74.7,"na","na",282,278,359,219,558,2023-09-27 06:34:01,20.5064567704518,24.09,51.14,24.5789083333333
"687",0,"220054000c504e5354303420",1695789246,"52.309746","4.970996","18.38",25.16,26.11,1279,256,64,10,10,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,44,633,24.05,51.04,1,16,74.8,"na","na",281,278,362,219,345,2023-09-27 06:34:06,21.6281942864203,24.05,51.04,24.5448777777778
"689",0,"220054000c504e5354303420",1695789251,"52.3097","4.971054","16.77",22.2,24.08,1191,239,50,6,4,2,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,40,632,24.06,51.03,1,15.9,74.9,"na","na",283,278,358,218,271,2023-09-27 06:34:11,20.6507782819958,24.06,51.03,24.4177333333333
"690",0,"220054000c504e5354303420",1695789256,"52.309624","4.971124","17.37",23.07,32.84,1162,254,63,6,7,1,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,28,633,24.02,50.99,1,15.9,74.9,"na","na",283,278,358,219,560,2023-09-27 06:34:16,20.514757445055,24.02,50.99,24.5640023809524
"691",0,"220054000c504e5354303420",1695789261,"52.30957","4.971207","18.16",24.09,25.8,1285,269,53,8,7,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,44,633,24,51.04,1,15.9,75,"na","na",283,278,355,218,938,2023-09-27 06:34:21,21.1615276224593,24,51.04,25.2792611111111
"692",0,"220054000c504e5354303420",1695789266,"52.309525","4.971281","17.12",21.98,23.42,1329,228,43,6,7,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,34,633,24.02,51.03,1,15.9,74.9,"na","na",281,278,359,221,381,2023-09-27 06:34:26,21.4090565458847,24.02,51.03,23.9624857142857
"693",0,"220054000c504e5354303420",1695789271,"52.309471","4.971324","17.1",23.91,32.52,1248,238,52,8,6,0,1,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,36,633,23.97,50.98,1,15.8,75.2,"na","na",282,278,354,216,360,2023-09-27 06:34:31,21.1073817296021,23.97,50.98,25.5479208333333
"694",0,"220054000c504e5354303420",1695789276,"52.309418","4.971397","18.13",23.78,24.61,1308,295,45,11,7,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,34,633,23.96,50.97,1,15.8,75.5,"na","na",283,278,355,218,291,2023-09-27 06:34:36,21.0234202129121,23.96,50.97,25.4552541666667
"696",0,"220054000c504e5354303420",1695789281,"52.309372","4.971459","19.34",26.93,38.26,1394,283,68,4,5,4,1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,42,633,23.93,51.17,1,15.8,76,"na","na",285,278,355,220,225,2023-09-27 06:34:41,21.9311566878955,23.93,51.17,25.3686458333333
"697",0,"220054000c504e5354303420",1695789286,"52.309345","4.971559","19.46",23.43,23.84,1330,285,54,9,2,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,39,633,23.93,51.47,1,15.8,76.7,"na","na",287,278,351,213,193,2023-09-27 06:34:46,21.5967475137363,23.93,51.47,25.9112875
"698",0,"220054000c504e5354303420",1695789291,"52.309299","4.971649","23.63",31.45,37.42,1642,407,89,12,4,1,2,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,42,633,23.92,51.82,1,15.8,76.9,"na","na",287,278,350,215,169,2023-09-27 06:34:51,24.1151944499945,23.92,51.82,25.8283
"699",0,"220054000c504e5354303420",1695789296,"52.309246","4.971675","23.65",31.19,32.83,1733,435,80,19,9,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,50,633,23.91,52.13,1,15.8,77.2,"na","na",282,278,351,216,154,2023-09-27 06:34:56,24.8197572471973,23.91,52.13,25.8790541666667
"700",0,"220054000c504e5354303420",1695789301,"52.309231","4.971743","24.32",34.9,50.54,1771,495,102,18,9,3,1,2,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,52,633,23.89,52.3,1,15.8,77.4,"na","na",286,278,350,212,30,2023-09-27 06:35:01,25.8251235407648,23.89,52.3,26.1362791666667
"701",0,"220054000c504e5354303420",1695789306,"52.309238","4.971793","20.9",25.69,26.92,1588,384,78,7,5,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,46,633,23.89,52.42,1,15.7,77.8,"na","na",284,278,348,210,277,2023-09-27 06:35:06,23.636818234127,23.89,52.42,26.1485875
"703",0,"220054000c504e5354303420",1695789311,"52.309246","4.971838","26.51",35.64,38.73,1676,543,107,12,7,3,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,47,633,23.88,52.62,1,15.7,78.3,"na","na",287,278,347,207,134,2023-09-27 06:35:11,26.0731813933983,23.88,52.62,26.178075
"704",0,"220054000c504e5354303420",1695789316,"52.309254","4.971843","26.4",37.59,70.99,1970,566,95,11,7,1,4,2,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,63,633,23.85,52.95,1,15.7,78.5,"na","na",289,278,344,203,84,2023-09-27 06:35:16,26.3988782148061,23.85,52.95,26.6953297008547
"705",0,"220054000c504e5354303420",1695789321,"52.309238","4.971891","27.19",35.8,39.47,1990,626,117,25,9,2,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,50,633,23.82,53.21,1,15.7,78.6,"na","na",287,278,341,205,328,2023-09-27 06:35:21,26.8963560529136,23.82,53.21,26.8209048076923
"706",0,"220054000c504e5354303420",1695789326,"52.309238","4.9719","23.1",29.9,30.56,1767,468,102,13,12,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,60,634,23.81,53.33,1,15.7,78.7,"na","na",288,278,340,200,31,2023-09-27 06:35:26,25.8361199729437,23.81,53.33,26.6777
"707",0,"220054000c504e5354303420",1695789331,"52.309238","4.9719","26.16",36.08,40.96,1993,575,130,19,10,4,1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,65,634,23.78,53.37,1,15.7,78.6,"na","na",287,278,339,198,16,2023-09-27 06:35:31,27.0455297442916,23.78,53.37,26.5340446251665
"708",0,"220054000c504e5354303420",1695789336,"52.309238","4.9719","25.05",39.73,49.55,1593,573,121,28,12,8,2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,40,634,23.76,53.43,1,15.7,78.6,"na","na",288,278,337,196,18,2023-09-27 06:35:36,27.2209815759669,23.76,53.43,26.4847692640693
"710",0,"220054000c504e5354303420",1695789341,"52.309238","4.9719","24.24",38.09,46.99,1781,518,96,26,15,8,1,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,60,633,23.76,53.38,1,15.7,79,"na","na",287,278,333,192,32,2023-09-27 06:35:41,27.0978545040805,23.76,53.38,24.2265685819517
"711",0,"220054000c504e5354303420",1695789346,"52.309238","4.9719","35.4",62.31,89.16,1856,856,250,52,41,15,3,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,72,634,23.75,53.29,1,15.7,78.5,"na","na",287,278,333,192,25,2023-09-27 06:35:46,27.1200152860069,23.75,53.29,24.3445810819517
"712",0,"220054000c504e5354303420",1695789351,"52.309238","4.9719","45.29",74.31,99.3,2501,1302,395,57,40,12,6,2,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,96,634,23.72,53.28,1,15.7,78.4,"na","na",286,278,329,187,41,2023-09-27 06:35:51,27.053815430307,23.72,53.28,21.2107405640656
"713",0,"220054000c504e5354303420",1695789356,"52.309238","4.9719","19.48",24.98,40.28,1839,506,97,6,5,3,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,68,633,23.71,53.23,1,15.7,78.4,"na","na",286,278,332,188,32,2023-09-27 06:35:56,24.4577434611222,23.71,53.23,23.0889735896456
"714",0,"220054000c504e5354303420",1695789361,"52.309238","4.9719","22.82",33.51,42.27,1652,554,126,19,20,3,1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,55,634,23.66,53.23,1,15.7,78.4,"na","na",285,278,328,184,28,2023-09-27 06:36:01,27.0273130068624,23.66,53.23,21.0184792063492
"715",0,"220054000c504e5354303420",1695789366,"52.309238","4.9719","20.27",28.53,39.01,1821,491,88,11,9,6,0,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,65,634,23.65,53.26,1,15.7,78.4,"na","na",286,278,327,183,24,2023-09-27 06:36:06,25.4290738095238,23.65,53.26,20.4960383561939
"717",0,"220054000c504e5354303420",1695789371,"52.309238","4.9719","19.6",25.57,26.89,1744,426,98,13,9,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,37,634,23.64,53.34,1,15.7,78.4,"na","na",285,278,327,182,16,2023-09-27 06:36:11,24.932941231685,23.64,53.34,20.4743258561939
"718",0,"220054000c504e5354303420",1695789376,"52.309238","4.9719","21.76",29.04,29.92,1829,491,108,13,15,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,55,634,23.65,53.46,1,15.7,78.4,"na","na",288,278,330,184,29,2023-09-27 06:36:16,26.3296675622294,23.65,53.46,21.8764995184255
"719",0,"220054000c504e5354303420",1695789381,"52.309238","4.9719","33.01",50.45,57.86,2066,836,254,56,27,4,1,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,61,633,23.62,53.49,1,15.7,78.4,"na","na",284,278,329,182,13,2023-09-27 06:36:21,27.4457635069444,23.62,53.49,21.1503328259703
"720",0,"220054000c504e5354303420",1695789386,"52.309238","4.9719","23.33",32.63,37.8,1924,606,129,25,5,5,2,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,54,634,23.56,53.5,1,15.7,78.4,"na","na",286,278,330,183,21,2023-09-27 06:36:26,27.1905812770563,23.56,53.5,21.7822557684255
"721",0,"220054000c504e5354303420",1695789391,"52.309238","4.9719","19.17",26.74,34.1,1938,450,87,18,8,0,3,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,57,634,23.56,53.41,1,15.7,78.3,"na","na",286,278,330,184,22,2023-09-27 06:36:31,24.9303753586691,23.56,53.41,22.0220203517588
"722",0,"220054000c504e5354303420",1695789396,"52.309238","4.9719","20.13",27.73,44.69,1931,482,106,11,6,2,2,1,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,46,633,23.55,53.43,1,15.7,78.3,"na","na",288,278,333,186,20,2023-09-27 06:36:36,26.1516891113747,23.55,53.43,24.1759477486184
"724",0,"220054000c504e5354303420",1695789401,"52.309238","4.9719","22.33",31.51,54.16,2015,615,114,14,12,3,2,1,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,51,633,23.54,53.44,1,15.7,77.9,"na","na",287,278,332,185,18,2023-09-27 06:36:41,26.107737369228,23.54,53.44,23.0035158515504
"725",0,"220054000c504e5354303420",1695789406,"52.309238","4.9719","22.59",30.23,31.46,1983,588,123,15,11,5,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,71,634,23.52,53.5,1,15.7,78.3,"na","na",284,278,336,189,21,2023-09-27 06:36:46,26.4285347023809,23.52,53.5,26.6086708027971
"726",0,"220054000c504e5354303420",1695789411,"52.309238","4.9719","23.47",32.57,63.48,2060,597,109,26,14,1,3,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,431,57,633,23.52,53.53,1,15.7,78.3,"na","na",285,278,336,189,19,2023-09-27 06:36:51,27.3061087175324,23.52,53.53,27.0055916361305
"727",0,"220054000c504e5354303420",1695789416,"52.309238","4.9719","21.8",30.89,49.51,1833,540,95,11,8,5,2,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,47,634,23.49,53.56,1,15.7,78.3,"na","na",285,278,337,190,23,2023-09-27 06:36:56,26.1988600793651,23.49,53.56,27.710205952381
"728",0,"220054000c504e5354303420",1695789421,"52.309238","4.9719","19.91",26.35,27.31,1729,412,89,9,11,3,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,48,633,23.48,53.62,1,15.7,78.3,"na","na",284,278,336,191,15,2023-09-27 06:37:01,25.25153375,23.48,53.62,26.2418437194638
"729",0,"220054000c504e5354303420",1695789426,"52.309238","4.9719","24.23",31.17,38.67,1727,629,136,14,7,2,0,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,45,634,23.45,53.64,1,15.7,78.2,"na","na",287,278,341,194,16,2023-09-27 06:37:06,25.8384959974747,23.45,53.64,26.3265141214178
"731",0,"220054000c504e5354303420",1695789431,"52.309238","4.9719","30.47",42.1,45.73,2157,777,209,38,15,3,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,78,634,23.44,53.67,1,15.7,78.2,"na","na",286,278,338,193,20,2023-09-27 06:37:11,27.3890911936327,23.44,53.67,26.1543774684874
"732",0,"220054000c504e5354303420",1695789436,"52.309238","4.9719","28.36",40.84,77.18,2114,736,174,26,24,3,2,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,425,84,633,23.45,53.68,1,15.7,78,"na","na",285,278,340,195,17,2023-09-27 06:37:16,27.4173066995851,23.45,53.68,26.1683285714286
"733",0,"220054000c504e5354303420",1695789441,"52.309238","4.9719","22.34",31.98,39.65,1715,591,112,23,8,3,2,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,62,633,23.44,53.7,1,15.7,78.1,"na","na",285,278,340,196,15,2023-09-27 06:37:21,26.3457912103174,23.44,53.7,26.1524577380952
"734",0,"220054000c504e5354303420",1695789446,"52.309238","4.9719","25.09",37.08,41.34,1807,612,165,28,18,6,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,54,634,23.42,53.68,1,15.7,78.1,"na","na",286,278,343,197,16,2023-09-27 06:37:26,27.4564441489413,23.42,53.68,25.966185485348
"735",0,"220054000c504e5354303420",1695789451,"52.309238","4.9719","21.57",30.36,34.34,1919,498,121,15,8,3,4,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,50,634,23.4,53.71,1,15.7,78,"na","na",286,278,345,197,17,2023-09-27 06:37:31,25.7741300117244,23.4,53.71,25.7029625
"736",0,"220054000c504e5354303420",1695789456,"52.309238","4.9719","21.25",33.93,39.74,1826,487,119,17,14,8,5,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,53,633,23.38,53.68,1,15.7,78,"na","na",287,278,343,197,22,2023-09-27 06:37:36,27.4755556994394,23.38,53.68,25.865960485348
